channel_name,text,date
Новинач,"Головне станом на зараз:

• Щонайменше шістьох людей [поранено](https://suspilne.media/373163-sonajmense-patero-ludej-poraneni-u-kramatorsku/) внаслідок сьогоднішнього ракетного удару по Краматорську;

• Австрія [висилає](https://suspilne.media/372968-avstria-visilae-cotiroh-rosijskih-diplomativ-mzs-kraini/) з країни чотирьох російських дипломатів;

• Рада ЄС [виділила](https://twitter.com/DmytroKuleba/status/1621139137842782208) сьомий пакет допомоги Україні у розмірі €500 млн;

• ЗМІ: суд [заарештував](https://www.pravda.com.ua/news/2023/02/2/7387630/) на 2 місяці ексзаступника міністра оборони В'ячеслава Шаповалова;

• МЗС України [висловило](https://mfa.gov.ua/news/zayava-mzs-ukrayini-shchodo-zagrozi-zhittyu-gromadyanina-ukrayini-miheila-saakashvili) рішучий протест щодо негуманного поводження із Міхеілом Саакашвілі;

• За матеріалами СБУ 5 років за ґратами [проведе](https://t.me/SBUkr/6864) очільниця Харківського окружного адмінсуду, вона причетна до системної корупції",2023-02-02
Новинач,"Головне станом на зараз:

• Фігурантка схеми привласнення 40 млрд гривень на Укрнафті і Укртатнафті [отримала](https://t.me/SBUkr/6891) підозру;

• Пако Рабанн, найбільш відомий своїми парфумами та дизайном одягу, [помер](https://www.bbc.com/news/world-europe-64515027.amp) у віці 88 років;

• ЗМІ: Білий дім [спростував](https://www.newsweek.com/white-house-joe-biden-cia-ukraine-territory-putin-1778611) повідомлення про те, що директор ЦРУ пропонував путіну п'яту частину території України для припинення війни;

• СБУ [викрила](https://t.me/SBUkr/6922) посадовців Чернівецької та Одеської митниць на масштабній корупції;

• Над США [пролетіла](https://www.washingtonpost.com/national-security/2023/02/02/chinese-spy-balloon-pentagon/) китайська повітряна куля-шпигун",2023-02-03
Новинач,СБУ [викрила](https://t.me/SBUkr/6937) посадовців Міноборони на розкраданні 5 млн грн під час будівництва казарм для військових на Миколаївщині,2023-02-03
Новинач,"Головне з [пресконференції](https://t.me/militarymediacenter/1066) міністра оборони Олексія Резнікова: 

• Україна отримає західні винищувачі. Тип літака визначать в ході консультацій з партнерами;

• Навчання українських танкових екіпажів на Leopard розпочнуться вже завтра;

• Ми очікуємо можливі наступи з боку росіян, тому що лютий місяць, вони люблять символізм;

• При Міністерстві оборони створять громадську антикорупційну раду;

• У нас затверджена ракетна програма, яка дозволяє нашому ВПК отримувати замовлення;

• Ми [при спілкуванні] з партнерами завжди стверджуємо, що беремо зобов’язання не застосовувати [їхню] зброю по території росії;

• Франція передасть Україні сучасні радари Ground Master 200",2023-02-05
Новинач,"Головне станом на зараз:

• Верховна Рада [визнала](https://t.me/verkhovnaradaukrainy/43784) ПВК ""Вагнер"" міжнародною злочинною організацією;

• Речник [МЗС](https://www.facebook.com/oleg.nikolenko.50/posts/pfbid0VbtWSBy75KFBWKCvNNehkf25gc1vatcMTWoVuvoZ9hHvqF1WTXSZtj7GURrPPPqyl): наразі маємо 24 звернення про відсутність зв’язку із громадянами України, які проживають в зоні стихійного лиха в Туреччині;

• Група українських військових [прибула](https://twitter.com/DefenceHQ/status/1622558318202871808) до Британії для навчання на САУ AS90;

• [FT](https://www.ft.com/content/cd565f29-afa5-4b49-997e-4754e4d6de1b): ЄС планує прийняти Володимира Зеленського на саміті в Брюсселі;

• Конкурс на посаду гендиректора ""Довженко-Центру"" [виграла](https://suspilne.media/376373-novou-generalnou-direktorkou-dovzenko-centru-stala-olena-goncaruk/) Олена Гончарук — вона виконувала обовʼязки гендиректорки з 2021 року;

• За матеріалами СБУ та БЕБ [арештовано](https://t.me/SBUkr/6958) 170 вагонів російських і білоруських товарів на майже 100 мільйонів гривень",2023-02-06
Новинач,"Резніков [оприлюднив](https://www.facebook.com/reznikovoleksii/posts/pfbid034MpWXtx33guq9Ayzv3hSpvUeGBG1b9Md1FAnWokYhrxZxpKAn7L9uuGpLranvbQEl) список із 13 представників, які увійдуть до робочої групи по створенню антикорупційного дорадчого органу при Міноборони.

Серед них ГО Разом проти корупції, Демсокира, ГО Стоп корупції, ВО Автомайдан та інші.

Крім того, міністр оборони [анонсував](https://www.facebook.com/reznikovoleksii/posts/pfbid022B2aZpbreBqVYwbkNq9VeUxo7XyrFKCaFT8HbN8zT1vE8hULUPGCPMKm4HNdLZeXl) кадрове оновлення відомства, зокрема — каже, що будуть нові заступники міністра.

Один із кандидатів на посаду заступника є засновник ""Повернись живим"" Віталій Дейнега, який вже [підтвердив](https://www.facebook.com/deynega/posts/pfbid074YBoAnx815bwZ14pAiV5o49DHf7yCnrZb7XEdHcXpwKENUMZA8UzSiGSi2ZVfNHl), що претендує на цей пост",2023-02-13
Новинач,"Головне станом на зараз:

• Окупанти [накопичують](https://hromadske.ua/posts/rosiya-nakopichuye-aviaciyu-bilya-kordoniv-z-ukrayinoyu-yaku-mozhe-vikoristati-dlya-pidtrimki-svogo-nastupu-ft) біля кордонів з Україною авіацію, оскільки її сухопутні сили виснажені — FT;

• З польского МЗС [звільнили](https://gpcodziennie.pl/813526-polska-dyplomacja-wolna-od-rosyjskiego-mgimo.html) усіх дипломатів, що були випускниками московського державного інституту міжнародних відносин;

• ГУР співпрацює із людьми з оточення путіна та найвищих ешелонів кремля — [повідомив](https://news.liga.net/ua/politics/news/u-budanova-zayavili-gur-sotrudnichaet-s-okrujeniem-putina-eto-storonniki-velikoy-rossii) представник розвідки Андрій Черняк;

• Поліцейська евакуаційна група ""Білі Янголи"" [вивезла](https://www.npu.gov.ua/news/ekipazh-bilyi-ianhol-vyviz-100-vidsotkiv-ditei-z-vuhledaru) з Вугледару останню дитину;

• Вищий антикорупційний суд [очолила](https://hcac.court.gov.ua/hcac/pres-centr/news/1382711/) суддя Віра Михайленко; 

• Завтра Київ, Київщина та Дніпропетровщина [знову](https://t.me/dtek_ua/285) без відключень світла",2023-02-14
Новинач,"Головне станом на зараз:

• Окупанти [обстріляли](https://t.me/synegubov/5572) Куп'янський та Чугуївський райони на Харківщині, один чоловік загинув і ще дві людини зазнали поранень;

• США офіційно [визначили](https://babel.ua/news/90686-ssha-oficiyno-vstanovili-shcho-rosiyski-viyska-v-ukrajini-chinyat-zlochini-proti-lyudyanosti), що російські війська в Україні чинять ""злочини проти людяності"";

• Президентка Молдови [заявила](https://www.ukrinform.ua/rubric-polytics/3671833-sandu-zaavila-so-ukraina-trimae-moldovu-v-bezpeci-vid-rf.html), що поки Україна чинить опір російським окупантам, доти москва не становить безпосередньої воєнної загрози для Кишинева;

• Президент Чехії Петер Павел [застеріг](https://www.pravda.com.ua/news/2023/02/18/7389939/) від такої перемоги України, яка розвалить росію, бо це може призвести до ситуації, коли не буде ""з ким вести переговори про роззброєння"";

• Віцепрезидентка США [заявила](https://www.eurointegration.com.ua/news/2023/02/18/7156421/), що путін прагне дочекатись, що ми відступимо, але він помиляється",2023-02-18
Новинач,"ВАКС разом з САП [визнали](https://www.pravda.com.ua/news/2023/03/2/7391741/) мера Полтави Мамая винним у справі про зловживання службовим становищем та присудили 5 років позбавлення волі умовно.

Мамай також зобов’язався перерахувати 2 мільйони гривень на ""Армію дронів""",2023-03-02
Новинач,"Президент Зеленський та голова Європарламенту Метсола підпишуть угоду про створення Міжнародного центру з переслідування злочинів росії у Гаазі, [повідомила](https://ec.europa.eu/commission/presscorner/detail/en/statement_23_1363) Урсула фон дер Ляєн",2023-03-04
Новинач,"Головне станом на зараз:

• Україна [підписала](https://suspilne.media/404288-centr-z-rozsliduvanna-zlociniv-agresii-rf-u-gaazi-zapracue-vlitku-genprokuror/) угоду про створення Міжнародного центру з переслідування злочинів росії. Він почне працювати влітку цього року;

• Окупанти [обстріляли](https://t.me/khersonskaODA/4118) село Львове на Херсонщині, на жаль є загиблий — пише ОВА;

• Україна [конфіскувала](https://www.kmu.gov.ua/news/denys-shmyhal-ukraina-razom-iz-partneramy-rozrobliaie-spetsialnyi-kompensatsiinyi-mekhanizm-vyplaty-reparatsii) 17 мільярдів гривень у російських банків, кошти вже у бюджеті та будуть спрямовані на відбудову — Шмигаль;

• Кабмін [затвердив](https://t.me/Denys_Smyhal/4701?fbclid=IwAR0XfVItKJaBulyuUtIIea4Bfp75QXEA2iusFdtAuOK_FrpDeEb1oYioTb8) Державну антикорупційну програму для реалізації Антикорупційної стратегії на 2021-2025 роки;

• Україна [виходить](https://www.kmu.gov.ua/news/ukraina-vykhodyt-z-opaliuvalnoho-sezonu-z-profitsytom-potuzhnosti-dostatnimy-zapasamy-enerhoresursiv-i-vzhe-hotuietsia-do-nastupnoho-ozp-herman-halushchenko) з опалювального сезону з профіцитом потужності та достатніми запасами енергоресурсів — міненергетики",2023-03-04
Новинач,"В соцмережах розповсюджується відео, на якому російські виродки страчують українського полоненого.

В ОП прокоментували цей черговий воєнний злочин, назвавши його прикладом національної нікчемності та слабкості росіян.

Вічна Слава загиблим Захисникам України. Вічні страждання російським вбивцям",2023-03-06
Новинач,"СБУ [відкрила](https://www.facebook.com/AndriyKostinUa/posts/pfbid0FpbWntb6c13EicZxVzLnd8niBStD79qJC2Y49C4Zv8BMeZvKA51w7q23yAhptDcDl?__cft__[0]=AZWpa36WtPHH71P0akvXEq4qESUBBMqWfaI4-VscPG6pWWEv4_LP9LJLp7FS9LdMZYx8YRRE951W8pS-Dnh7YQ2leH-jGiF2sHOhh0_AKiD2__5CVmDoq7xn5hbp6mvfr4cQFBYTdjMCEbxJydYyN6AvtYkr5RYvF3Hw-yK_yoSQItiexF74UaTCo4Yga3WRcpkAHBndCB-lVqY0L0g1ZlaR&__tn__=%2CO%2CP-R) кримінальне провадження щодо розстрілу українського полоненого — генпрокурор Костін.

Також Дмитро Кулеба [закликав](https://twitter.com/DmytroKuleba/status/1632774922136170497?cxt=HHwWgsC9gYKJ5KgtAAAA) Міжнародний кримінальний суд розслідувати обставини цього воєнного злочину",2023-03-06
Новинач,Президент Зеленський [присвоїв](https://t.me/V_Zelenskiy_official/5467) розстріляному Олександру Мацієвському звання Героя України,2023-03-12
Новинач,"Голова міжнародної комісії ООН в Україні [заявив](https://interfax.com.ua/news/general/897933.html), що наразі не знайдено доказів скоєння росією геноциду.

Хоча комісія [визнала](https://interfax.com.ua/news/general/897921.html) факт воєнних злочинів, умисних вбивств, тортур, зґвалтуваннь та викрадень дітей з боку росії",2023-03-16
Новинач,❗️Міжнародний кримінальний суд [видав](https://www.icc-cpi.int/news/situation-ukraine-icc-judges-issue-arrest-warrants-against-vladimir-vladimirovich-putin-and) ордер на арешт путіна. Його звинувачують у відповідальності за військові злочини в Україні,2023-03-17
Новинач,"CБУ та БЕБ [провели](https://t.me/SBUkr/7566?single) обшуки у 16-ти облгазах по усій країні — топменеджмент викрили на розкраданні державного палива, що лише у 2021 році призвело до збитків на майже 3,5 млрд грн",2023-03-17
Новинач,"За ексміністра інфраструктури Андрія Пивоварського [внесли](https://www.epravda.com.ua/news/2023/03/17/698180/) заставу у 10 000 000 грн.

Таку суму вчора призначив ВАКС, підозрюючи колишнього чиновника у ймовірному зловживанні владою",2023-03-17
Новинач,"Міністр юстиції Німеччини [заявив,](https://m.bild.de/politik/inland/politik-inland/justizminister-buschmann-wir-wuerden-putin-sofort-verhaften-83251392.bildMobile.html?t_ref=https%3A%2F%2Fwww.bild.de%2Fpolitik%2Finland%2Fpolitik-inland%2Fjustizminister-buschmann-wir-wuerden-putin-sofort-verhaften-83251392.bild.html) що очікує від МКС швидкого звернення до Інтерполу, а також до договірних держав щодо примусового виконання рішення про арешт путіна.

Тоді Німеччина буде зобов'язана заарештувати злочинця, якщо він в'їде на німецьку територію",2023-03-19
Новинач,"САП і НАБУ[ викрили](https://nabu.gov.ua/novyny/vykryto-zlochynnu-organizaciyu-na-mahinaciyah-z-maynom-fdmu) злочинну організацію, яка у 2020-2021 роках заволоділа понад 2 мільярдами гривень коштів держпідприємств.

Підозру отримав ексголова Фонду держмайна Дмитро Сенниченко, який очолював організацію",2023-03-22
Новинач,"Сполучені Штати підтримують [створення](https://ukrainian.voanews.com/a/ssha-pidtrymaly-stvorennia-trybunalu-dlia-rozsliduvannia-agresiii-rosiii/7024879.html) спецтрибуналу для розслідування злочинів росії — представниця Держдепу Бет Ван Скаак. 

Наразі розглядаються два варіанти: створення інтернаціоналізованого суду в межах судової системи України або міжнародний суд при Генасамблеї ООН",2023-03-28
Новинач,"НАБУ та САП[ оголосили](https://nabu.gov.ua/novyny/nabu-rozshukuye-pidozryuvanyh-u-spravi-mahinaciy-z-maynom-fdmu) в розшук ексголову Фонду держмайна Дмитра Сенниченка та ще шістьох осіб.

За інформацією бюро, всі підозрювані входять до складу злочинної організації, яка причетна до заволодіння понад пів мільярдами гривень коштів ""Одеського припортового заводу"" та ""Об’єднаної гірничо-хімічної компанії""",2023-04-10
Новинач,"Реакція українського керівництва на жорстоке вбивство полоненого.

**Міністр закордонних справ Дмитро Кулеба:

**""Це абсурд, що росія, яка діє гірше за ІДІЛ, головує у Раді безпеки ООН. Російських терористів потрібно вигнати з України й ООН і [притягнути](https://twitter.com/DmytroKuleba/status/1646055701318365184?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1646055701318365184%7Ctwgr%5E631be4ede8d97118ad81ec718c0080db10ce47df%7Ctwcon%5Es1_&ref_url=https%3A%2F%2Fwww.eurointegration.com.ua%2Fnews%2F2023%2F04%2F12%2F7159657%2F) до відповідальності за їхні злочини"".

**Заступниця Міноборони Ганна Маляр:

**""Українські служби ретельно [вивчають](https://t.me/annamaliar/634) його [відео] покадрово, для того, щоб ідентифікувати воєнних злочинців. Сьогодні вночі ми разом з іншими силовими відомствами та спецслужбами як раз цим займались.

Ми робимо все, щоб упізнати загиблого. Всім нам важливо розуміти — ідентифікація людини по відео, а тим більше людини в таких обставинах, є надзвичайно складним завданням"".

**Уповноважений ВР з прав людини Дмитро Лубінець:

**""Звернувся з листами до Верховного Комісара ООН з прав людини, Моніторингової місії ООН в Україні, Генерального Секретаря ООН, Міжнародного Комітету Червоного Хреста, зробити все можливе, аби винні понесли покарання за кожен воєнний злочин!

Також це відео [розіслав](https://t.me/dmytro_lubinetzs/2119) всім колегам омбудсманам світу з проханням, щоб вони у своїх країнах продовжували лобіювати питання підтримки України""",2023-04-12
Новинач,"російський проєкт ""Gulagu net"" [оприлюднив](https://www.pravda.com.ua/news/2023/04/17/7398225/) відео, у якому військові злочинці з ""пвк вагнер"" зізнаються у вбивствах українських дітей у Бахмуті та Соледарі.

За словами терористів, їм надійшла вказівка зачищати Бахмут, не пропускаючи нікого — ні старих, ні дітей. 

На відео [відреагували](https://t.me/ermaka2022/2460) в Офісі президента, пообіцявши жорстоке та невідворотнє покарання для злочинців",2023-04-17
Новинач,"Хто такі осінтери або OSINT-розслідувачі? Якщо коротко, це групи аналітиків, які займаються розслідуваннями, аналізуючи великий об'єм відкритих даних.

В Україні є низка подібних двіжух, проте одні з кращих це OSINT-аґенція [Molfar](https://t.me/molfar_global), які справді здійснюють глибокий фактчекінг тієї чи іншої інфи.

Molfar розслідують воєнні злочини, спростовують роспропаганду, навчають медіаграмотності та розповідають про основи OSINT.

До будь-якої інформації треба ставитися критично, в тому числі і до цього допису. Тому підписуйтеся та з часом самі переконайтеся, що вони класні: @molfar_global

#промо",2023-04-18
Новинач,Буданов [про](https://t.me/DIUkraine/2268) долю воєнних злочинців,2023-04-30
Новинач,"Головне станом на зараз:

• Кабмін [підтримав](https://t.me/tmelnychuk/2250) зниження призовного віку з 27 до 25 років, тепер законопроєкт винесуть на розгляд Ради;

• Україна [повернула](https://t.me/Oleg_Kotenko_Patriot/126) тіла ще 80 загиблих військових;

• В Авдіївці [дістали](https://t.me/suspilnenews/20470) тіло електрика комунальної служби, який опинився під завалами будівлі внаслідок обстрілу 30 квітня;

• Рада ЄС [схвалила](https://suspilne.media/467390-rada-es-pogodila-milard-evro-na-snaradi-dla-ukraini/) виділення ще одного мільярда євро на закупівлю снарядів для України;

• СБУ [затримала](https://t.me/SBUkr/8224) у Харкові іноземного блогера, який заперечував злочини рашистів та ображав українських захисників",2023-05-05
Новинач,"Олігарх Дмитро Фірташ та низка топменеджерів його компаній [отримали](https://t.me/SBUkr/8309) підозру від СБУ та БЕБ.

Правоохоронці викрили схему, за якою фірми олігарха розкрадали блакитне паливо з газотранспортної системи України, що завдало збитків державі на мільярди гривень",2023-05-15
Новинач,"НАБУ та САП [викрили](https://t.me/sap_gov_ua/1373) корупційну схему серед керівництва та суддів Верховного Суду України.

Наразі проводяться слідчі дії, деталі пообіцяли згодом",2023-05-15
Новинач,"Хабар у $2,7 мільйони голови Верховного суду Князєва. Що відомо:

• НАБУ та САП повідомили про затримання голови Верховного Суду Всеволода Князєва;

• Голова НАБУ Кривонос заявив, що це найбільш резонансна справа за період діяльності НАБУ та САП, найбільше викриття найвищої посадової особи в судовій гілці влади;

• Йдеться про хабар для ухвалення рішення на користь власника фінансової групи ""Фінанси та кредит"" олігарха Костянтина Жеваго. Сам Жеваго це заперечує;

• За даними слідства, хабар керівництву суду передавався через керівника одного з адвокатських обʼєднань двома частинами. Вчора була передана друга частина, ""яка була зафіксована на гарячому"";

• Виявити схему вдалося завдяки проникненню детективу НАБУ під прикриттям всередину злочинного угруповання;

• У НАБУ заявляють, що хабар у $2,7 млн може бути частиною більш широкої схеми корупційного тиску на суди;

• Наразі Судді ВС утворили оргкомітет, який підготує проєкт рішення про недовіру Князєву",2023-05-16
Новинач,"Головне станом на зараз:

• Франція[ назвала](https://www.pravda.com.ua/news/2023/05/26/7404065/) російський удар по лікарні у Дніпрі – воєнним злочином;

• російські добровольці досі [лишаються](https://suspilne.media/488572-rosijski-dobrovolci-lisautsa-na-teritorii-belgorodskoi-oblasti-gur/) на території Бєлгородської області — ГУР;

• Регулятор [запропонував](https://babel.ua/news/94361-regulyator-zaproponuvav-uryadu-pidvishchiti-tarif-na-elektroenergiyu-dlya-naselennya) уряду вдвічі підвищити тариф на електроенергію для населення;

• Зеленський [відповів](https://hromadske.ua/posts/zelenskij-vidpoviv-na-peticiyu-pro-civilni-partnerstva) на петицію про цивільні партнерства для одностатевих і різностатевих пар;

• З початку війни росії проти України в 2014 році українська енергосистема [втратила](https://t.me/Ukrenergo/2108) сукупно 27 ГВт потужностей",2023-05-26
Новинач,"СБУ [знешкодила](https://ssu.gov.ua/novyny/sbu-zneshkodyla-na-poltavshchyni-bandu-kryminalnoho-avtoryteta-na-prizvysko-moskva) кременчуцьку банду, яка тероризувала місцевих підприємців.

Затримано координатора злочинного угруповання — відомого авторитета на прізвисько ""Москва""",2023-06-05
Новинач,"На Львівщині чоловік [підписав](https://lviv.gp.gov.ua/ua/news.html?_m=publications&_c=view&_t=rec&id=335660) розписку на 50 тисяч доларів чорнилами, що зникають.

Його визнали винним у шахрайстві в особливо великих розмірах і призначили покарання у вигляді 6 років позбавлення волі з конфіскацією всього майна",2023-06-12
Новинач,"Президента Української асоціації футболу Андрія Павелка взяли під варту на 60 діб — ЗМІ.

Його підозрюють у розкраданні 270 млн грн на будівництві заводу з виготовлення штучної трави для футбольних полів",2023-06-16
