channel_name,text,date,news_type,sentiment_type
экономика,третий квартал американский рынок акция рухнуть локальный максимум обвал произойти изз наступление сша рецессия следовать прогноз deutsche bank deutsche bank,2022-11-29,Economical,negative
экономика,шриланка декабрь повысить стоимость виза иностранный турист число россиянин следовать уведомление портал оформляться электронный разрешение въезд страна туристический виза россиянин,2022-11-28,Political,positive
экономика,правительство йемен подписать соглашение арабский валютный фонд поддержка комплексный программа экономический финансовый реформа страна миллиард доллар сообщать йеменский информационный агентство,2022-11-28,Economical,positive
экономика,позиция россия поставка нефть газ введение ценовый потолок озвучить заявление президент нюанс требовать проработка заявить пресссекретарить российский лидер дмитрий песок,2022-11-28,Economical,positive
экономика,национальный банк украина не планировать проводить эмиссия гривна следующий заявить глава регулятор андрей пышный встреча американский посол бриджито бринк советник,2022-11-27,Economical,positive
экономика,многие крупный бренд рекламный агентство приостановить расход реклама twitter изз беспокойство особый подход бизнесмен илона маска контроль контент решение уволить,2022-11-27,Political,negative
экономика,поддержка украина сторона западный страна влечь больший издержка помощь киев являться хороший способ поддержать поскольку получить хороший позиция стол переговоры,2022-11-27,Political,positive
экономика,фон бум грузоперевозка нефть стоимость доставка сырьё расти вслед повышаться счёт простаивать танкер сообщать bloomberg ссылка трейдер судовой брокер слово,2022-11-26,Economical,positive
экономика,защита подводный трубопровод стать приоритет национальный безопасность европейский страна взрыв северный поток конец сентябрь государство использовать вооружённый сила полиция обследование,2022-11-26,Political,positive
экономика,анализ биткоинтранзакция помочь британский полиция арестовать сообщать metropolitan police ход крупный история страна операция борьба мошенничество возглавлять скотландярд ликвидировать сайт,2022-11-26,Political,neutral
экономика,президент россия владимир путин встреча мать участвовать спецоперация российский военнослужащий обсудить тема женщина поднять сообщить пресссекретарить глава государство дмитрий песок,2022-11-25,Political,positive
экономика,министр финансы фрг кристиан линднер предложить ввести налог сверхприбыль нефтегазовый предприятие инициатива коснуться компания работать нефтегазовый угольный нефтеперерабатывающий сектор чей,2022-11-24,Economical,positive
экономика,украина частично остановить участок нефтепровод дружба сообщить официальный представитель российский компания транснефть игорь дёмин уточнить прокачка сторона венгрия остановить план,2022-11-24,Political,positive
экономика,акция британский компания de la rue выпускать британский банкнот обвалиться лондонский фондовый биржа lse бумага крупный мир производитель банкнот ценный,2022-11-24,Economical,positive
экономика,российский газ данные газпром предназначаться потребитель молдавия осесть хранилище украина резерв кишинёв заявить вицепремьер молдавия андрей спын отметить направить молдавия,2022-11-23,Economical,positive
экономика,дочка росатом ао атомэнергопром объединять гражданский актив госкорпорация размещать зелёный облигация объём млрд рубль рефинансирование строительство ветряный электростанция вэс выпуск,2022-11-22,Economical,positive
экономика,российский банк изменить подход продажа проблемный долг клиентовфизлица кредитор стать предлагать коллектор гораздо свежеть просрочка срок следовать расчёт коллекторский компания,2022-11-21,Economical,negative
экономика,лето власть соединить штат принять закон многомиллиардный климатический субсидия западный предприятие выясниться смочь компания чей производственный площадка находиться территория сша,2022-11-20,Economical,positive
экономика,российский власть решить отвязать внешнеторговый контракт дружественный страна курс доллар использовать альтернативный индикатор определение курс национальный валюта международный расчёт национальный,2022-11-19,Economical,positive
экономика,страна сша канада великобритания франция германия италия япония намерить объявить предельный уровень цена российский нефть следующий неделя писать bloomberg ссылка,2022-11-19,Political,positive
экономика,последний год рынок грузоперевозка столкнуться серьёзный трансформация трата логистика наш страна впечатляющий данные исследование составлять общий затрата крупный предприятие расход,2022-11-18,Economical,positive
экономика,правительство финляндия предложить выделить млн млн строительство ограждение вдоль часть граница страна россия протяжённость сухопутный граница страна составлять тыс км,2022-11-18,Political,positive
экономика,начало октябрь российский банковский рынок возникнуть дефицит валютный ликвидность говориться обзор риск финансовый рынок цб отмечать регулятор произойти изз резкий,2022-11-18,Economical,negative
экономика,четверть опросить россиянин хотеть получать пенсия тыс руб месяц причём хотеть itспециалист финансист строитель свидетельствовать результат провести исследование россиянин рассчитывать,2022-11-17,Political,positive
экономика,власть украина получать публичный не сигнал лидер страна желание президент россия владимир путин прямой переговоры сообщить украинский президент владимир зеленский,2022-11-17,Political,positive
экономика,реальный ввп россия третий квартал предварительный оценка снизиться относительно период предыдущий сообщить росстат ноябрь динамика ввп относительно предыдущий квартал росстат,2022-11-17,Economical,neutral
экономика,облачный сервис exon разработчик гаскар группа контур российский аметист группа активно внедряться столичный строитель возведение новый дом сервис работать принцип,2022-11-16,Humanitarian,positive
экономика,японский автоконцерн toyota ноябрь начать сокращать сотрудник завод санктпетербург сообщить комитет труд занятость население петербург комитет добавить toyota вынести персональный,2022-11-16,Political,positive
экономика,октябрь средний цена кв новостройка москва учёт элитный премиумсегмент составить тыс руб сентябрьский показатель тыс руб показать исследование данные сделка,2022-11-16,Humanitarian,positive
экономика,российскоамериканский переговоры анкара состояться инициатива сша сообщить пресссекретарить президент россия дмитрий песок переговоры иметь инициатива американский сторона представитель кремль песок,2022-11-15,Political,positive
экономика,представитель индонезийский власть число президент республика джоко видодый ход саммит призвать лидер западный страна смягчить риторика отношение россия американский европейский,2022-11-14,Political,positive
экономика,противостояние вашингтон пекин разделить противоборствующий блок повлечь новый холодный война сообщать директорраспорядитель мвф кристалина георгиев уверить новый торговый барьер страна,2022-11-14,Political,neutral
экономика,богатый планета основатель spacex tesla владелец twitter илона маск не принять личный участие саммит международный бизнессообщество рамка бали состояться ноябрь,2022-11-13,Political,positive
экономика,шведский почтовый компания postnord возобновлять доставка почтовый отправление россия белоруссия страна сообщить посольство рф стокгольм postnord конец март перестать пересылать,2022-11-13,Economical,positive
экономика,добиваться переподключение россельхозбанк международный межбанковский система совершение платёж swift заявить замглавы мид сергей вершинин консультация вопрос обеспечение глобальный продовольственный безопасность,2022-11-13,Political,positive
экономика,октябрь спрос ипотечный покупатель жильё россия сместиться рынок новостройка вторичный недвижимость следовать поступить редакция исследование аналитик сервис домклик изучить структура,2022-11-12,Economical,positive
экономика,министерство торговля сша переставать россия антидемпинговый процедура страна рыночный экономика заявление ведомство говориться выявить широкий вмешательство российский правительство национальный экономика,2022-11-11,Political,positive
экономика,выдача ипотечный кредит сбер расти опережать темп отметить глава банк герман греф уровень одобрение выдача прислать докризисный значение согласно опубликовать,2022-11-11,Economical,positive
экономика,эмитент стейблкоина udst tether заморозить млн usdt кошелёк принадлежать биржа ftx слово топменеджер биржа чей не раскрываться блокировка актив потребовать,2022-11-11,Economical,negative
экономика,мосбиржа подготовить пилотный цифровой финансовый актив цфа рублёвый облигация крупный компания выпуск такой актив биржа попасть реестр оператор информационный система,2022-11-10,Economical,positive
экономика,немецкий нпз роснефть шведт сентябрь взять контроль правительство германия впервые получить европейский нефть польский гданьск сообщить минэкономики страна нпз снабжающий,2022-11-10,Economical,positive
экономика,рыночный капитализация компания tesla илона маска упасть рыночный стоимость холдинг berkshire hathaway уоррен баффет позволить компания баффет пятёрка самый дорогой,2022-11-10,Economical,positive
экономика,сша затягивать конфликт украина экономический выгода заявить посол россия вашингтон анатолий антонов происходить основание один наличие экономический заинтересованность стремление снять,2022-11-09,Political,positive
экономика,патриот высоколобый отечественный эксперт аналитик размышлять судьба российский экономика шарахаться вилка мобилизационный экономика нэп бизнесмен либо уехать либо подумывать уехать,2022-11-09,Economical,positive
экономика,совет госдума вынести законопроект единый оператор реклама второе чтение текущий неделя отклонить автор законопроект депутат артём кирьян заявить не знать,2022-11-08,Political,neutral
экономика,оон пообещать близкий смочь добиться снятие ограничение вывоз российский зерно заявить зампостпред россия организация дмитрий полянский слово оон срок ноябрь,2022-11-07,Political,positive
экономика,сша готовый помочь туркмения организация поставка природный газ европа заявить воскресение брифинг ашхабад помощник государственный секретарь сша бюро дело южный,2022-11-07,Economical,positive
экономика,благодаря резко взлететь цена энергоноситель конфликт украина американский нефтяной компания заработать миллиард доллар согласно анализ отчёт доход оценка провести sp,2022-11-07,Economical,positive
экономика,польша не уступка ек ради финансовый поддержка заявить президент страна анджей дуда слово варшава проявить добрый воля выполнить условие брюссель,2022-11-06,Political,positive
экономика,власть сша следовать провести быстрый фундаментальный изменение вопрос оборона изз риск возникновение крупный военный конфликт нынешний украина заявить глава стратегический,2022-11-06,Political,positive
экономика,премьерминистр великобритания риша cунак пообещать ускорить переход великобритания возобновлять источник энергия свой выступление конференция оон изменение климат шармэшшейх сообщаться ситуация,2022-11-06,Political,positive
экономика,состояние бизнесмен олег тинькова настоящий момент оцениваться млн четверть сумма составлять средство выручить продажа акция tcs group холдинговый компания тинькофф,2022-11-05,Economical,positive
экономика,россия ждать серьёзный последствие случай применение ядерный оружие территория украина страна канада франция германия италия япония великобритания сша осуждать ядерный,2022-11-05,Political,negative
экономика,продажа доля сбер хорватский производитель ретейлер продукт питание fortenova group инвестор оаэ первый часы напоминать старт международный скандал загреб заявить,2022-11-04,Economical,positive
экономика,правительство великобритания декабрь запретить оказание услуга транспортировка российский нефть включая страхование запрет касаться российский сырьё приобрести цена выше установленный потолок,2022-11-04,Economical,neutral
экономика,фильм мультфильм не получиться внести перечень параллельный импорт не являться товар номенклатура еаэс пояснить прессслужба минпромторг параллельный импорт не распространить,2022-11-04,Economical,neutral
экономика,надвигаться голод срочно нужный помощь приют помочь остаться мешок корм ситуация критический бездомный животное хотеть кушать неужели ждать голод гибель,2022-11-03,Humanitarian,neutral
экономика,октябрь волатильность крипторынок опуститься минимум июль биткоина продолжать торговаться относительно узкий ценовый диапазон середина июнь больший объём торг октябрь прийтись,2022-11-02,Economical,positive
экономика,каждый второй россиянин никакой накопление показать исследование опросить заявить полностью лишиться доход мочь прожить сбережение месяц месяц три шесть месяц,2022-11-01,Economical,positive
экономика,квартал элитный рынок первичный жильё москва заключить сделка суммарно тыс кв рекордный минимум период история статистика риелторский компания kalinka group,2022-11-01,Economical,positive
экономика,президент азербайджан ильхам алиев поблагодарить президент россия владимир путин переговоры который пройти сочи участие урегулирование карабахский конфликт хотеть выразить благодарность,2022-11-01,Political,positive
экономика,число участие турция готовый безвозмездно поставить бедный страна тыс зерновые близкий месяц заявить министр сельский хозяйство россия дмитрий патрушев учёт,2022-10-30,Political,positive
экономика,основатель spacex tesla илона маск прокомментировать закрытие сделка покупка социальный сеть twitter птичка свобода написать бизнесмен логотип соцсеть изобразить птица,2022-10-28,Economical,positive
экономика,украина арестовать имущество шесть член российский совет федерация корпоративный право земельный участок недвижимость движимый имущество говориться заявление генпрокуратура страна который,2022-10-27,Political,positive
экономика,несмотря уход марка mercedesbenz россия продажа актив компания автодом германский доля камаз сохраниться сообщать reuters ссылка финансовый директор mercedesbenz харальда,2022-10-27,Economical,positive
экономика,добыча газ россия январесентябрь снизиться сравнение аналогичный период прошлое миллиард кубометр сентябрь миллиард кубометр сообщать росстат горючее природный газ газ,2022-10-27,Economical,positive
экономика,начало октябрь предложить белоруссия снять ограничение количество полёт страна продлить действие конец зима говориться письмо ио департамент государственный политика область,2022-10-26,Political,positive
экономика,банк россия представить общественный обсуждение проект указание который давать мобилизовать право досрочно расторгнуть договор осаго вернуть средство неистекший период действие,2022-10-26,Political,positive
экономика,ответ недружественный действие брюссель расширить список представитель ес который запретить въезд страна сообщить мид точный перечень не приводиться ведомство заявить,2022-10-26,Political,positive
экономика,всемирный банк выделить дополнительный млн помощь украина покрытие расход возникнуть результат военный действие финансовый помощь анонсировать сентябрь выдать гарантия великобритания,2022-10-25,Economical,positive
экономика,министр экономика украина юлия свириденко заявить уровень безработица страна конец ожидаться уровень возобновить аукцион продажа госимущество правительство передать управление фонд,2022-10-25,Political,positive
экономика,оставаться один ключевой инвестор узбекистанский экономика торговоэкономический отношение страна укрепляться сообщить вицепремьер министр промышленность торговля денис мантур уверенно удерживать позиция,2022-10-25,Economical,positive
экономика,банкомат принимать новый сторублёвый купюра связать использование зарубежный устройство распознавание валюта производитель отказаться присутствие российский рынок сообщить вицепрезидент ассоциация банк,2022-10-24,Economical,positive
экономика,девелопер самолёт запускать линейка четыре инвестиционный фонд состав имущество включаться ликвидный жилой коммерческий недвижимость проект строить девелопер актив фонд составить,2022-10-24,Economical,positive
экономика,август продажа ноутбук американский компания dell уменьшиться тыс тыс продажа аналогичный продукция apple сократиться вчетверо hp втрое сеть ситилинк мвидеоэльдорадо,2022-10-24,Economical,positive
экономика,знаменитый люберецкий очистный сооружение вплоть недавний один самый проблемный объект москва многие поколение городской власть либо не подступаться либо ограничиваться,2022-10-24,Political,negative
экономика,глава минпромторг россия денис мантур счесть возможный продлить работа международный космический станция продлить эксплуатация мкс считать возможный период развёртывание российский,2022-10-23,Economical,positive
экономика,преддверие декабрь начать действовать нефтяной эмбарго евросоюз создавать теневой флот нефтяной танкер близкий москва компания скупать мир сообщать bloomberg данные,2022-10-23,Economical,positive
экономика,смочь обходить потолок цена нефть начать действовать сообщать reuters страна договориться лимит начало сентябрь вступить сила декабрь ограничение включать запрет,2022-10-22,Economical,positive
экономика,российский дипломатический канал стараться принять участие расследование взрыв проект северный поток противодействовать власть германия швеция дания не делиться информация москва,2022-10-22,Political,positive
экономика,молдавия купить млн куб газ газпром решить ограничить прекратить поставка сообщить вицепремьер республика андрей спын приобрести млн куб природный газ,2022-10-21,Economical,positive
экономика,белград ввести санкция отношение россия случай угроза существование сербия заявить президент республика александр вучича угроза существование сербия гражданин проводить политика,2022-10-21,Political,negative
экономика,основатель tesla spacex илона маск случай покупка twitter планировать сократить штат течение несколько месяц богатый согласно forbes октябрь состояние оцениваться,2022-10-21,Political,positive
экономика,украинский официальный лицо шокировать изз предположение член республиканский партия сша финансовый поддержка киев ограничить случай победа партия ноябрьский промежуточный выборы,2022-10-20,Economical,positive
экономика,страна запад должный относиться российский народ должный уважение заявить бывший постпред сша нато роберт хантереть больший российский общество поддерживать путин,2022-10-20,Political,positive
экономика,заместитель председатель правление сбербанк анатолий попов опубликовать статья детально разобрать дедолларизация отметить разворот восток начаться вначале курс доллар колебаться руб,2022-10-20,Economical,positive
экономика,требование россиянин получение виза германия измениться не изз изменение политика фрг требование еврокомиссия заявить представитель мид страна кристофер бургер разделять,2022-10-20,Political,positive
экономика,глава американский онлайнброкер interactive brokers томас петерффи утверждать рынок акция продолжить падение примерно уровень пункт индекс индекс sp упасть томас,2022-10-20,Economical,neutral
экономика,компания volkswagen рассматривать возможность продажа российский завод находиться калуга volkswagen вести поиск потенциальный покупатель не исключать полный уход россия очередь,2022-10-20,Economical,positive
