"украина сейчас: новости, война, россия",g7 планируют выделить украине 15 млрд евро помощи сообщил высокопоставленный чиновник германии комментарии reuters предполагается пакет охватывать месяца краткосрочным финансированием преимущественно виде грантов отличие ссуд не возвращать украина,2022-05-17 17:05:32,economic,1
"украина сейчас: новости, война, россия",ради интервью медсестрой лисичанска потеряла обе ноги изза российской мины оксане баландиной 23 медсестра областной детской клинической больницы лисичанске девушка воспитывала семилетнего илью пятилетнюю диану гражданским мужем виктором счастливо жили родном городе казалось многим украинцам 24 февраля утром семье пришлось проснуться взрывов узнать началась луганскаяобласть украина,2022-05-17 17:02:34,humanitarian,-1
"украина сейчас: новости, война, россия",количество обстрелов рашистами луганской области увеличилось ремонта электролиний появления света лисичанске недели глава луганской ова сергей гайдай заявил вернуть коммуникации прекращения боевых действий не смотря героиремонтники искали места поломки 15 мая удалось вернуть квартиры лисичан электричеством появилась мобильная связь области вернувшиеся коммуникации некоторые жители отблагодарили власть ремонтников полицейских посвоему северодонецк лисичанск поддался мощным обстрелам следующее сергей гайдай отметил вернули связь поклонники русского продолжили помогать армии рф лнр корректируя огонь объектам,2022-05-17 16:45:34,shelling,-1
"украина сейчас: новости, война, россия",россми ссылаясь источники сообщают военных азовстали доставили изолятор улице горького российском ростовенадону выясняли вчера украинских военных забирали рейсовых автобусах города,2022-05-17 16:35:29,humanitarian,1
"украина сейчас: новости, война, россия",энергодаре оккупанты готовятся псевдореферендуму россии захватчикам пришел указ ближайшее готовить референдум оккупированных территориях запорожской херсонской областей сроки месяцев словам советника,2022-05-17 16:30:37,political,-1
"украина сейчас: новости, война, россия",путин совещания ситуации нефтяной отрасли не удержался попытался оправдать провалы украине собрали главное происходящее украины связано непродуманной политикой коллективного запада,2022-05-17 16:25:33,political,-1
"украина сейчас: новости, война, россия",министр обороны украины резников сообщил новом приказе защитникам мариуполя… сохранить жизни происходят сложные процессы числе переговорные помощью красного креста следствие,2022-05-17 16:16:42,humanitarian,1
"украина сейчас: новости, война, россия",17 мая лисичанск мужчина осматривает разрушения квартиры принесла армия освободителей последние дни лисичанск северодонецк находятся прицельным огнём захватчиков рф лнр,2022-05-17 16:12:00,humanitarian,-1
"украина сейчас: новости, война, россия",президент украины владимир зеленский супругой еленой принял участие церемонии прощания главой украинского государства 19911994 годах леонидом кравчуком украина,2022-05-17 15:40:59,political,1
"украина сейчас: новости, война, россия",парламент финляндии 188 голосами 200 проголосовал вступление страны нато сообщают финские сми украина,2022-05-17 15:30:02,political,1
"украина сейчас: новости, война, россия",прорыв государственной границы не зафиксирован глава сумской ова живицкий продолжаются обстрелы территории россии украина,2022-05-17 15:21:38,shelling,-1
"украина сейчас: новости, война, россия",россияне обстреляли мост днестровский лиман одесской области ремонтные работы не возможны эксплуатация моста сообщили ок юг украина,2022-05-17 15:13:01,shelling,-1
"украина сейчас: новости, война, россия",украинский суд арестовал 434 российских вагона стоимостью 300 млн грн вырученные средства пойдут нужды всу сообщениям прессслужбы мвд суд арестовал,2022-05-17 15:06:00,political,1
"украина сейчас: новости, война, россия",харьковской области 2 человека погибли 10 ранены частности враг обстрелял населенные пункты чугуевского харьковского района сообщили областной военной администрации циркунах,2022-05-17 14:53:59,humanitarian,-1
"украина сейчас: новости, война, россия",российская армия пытается прорвать государственную границу украины районе серединобуды сумская область сообщает глава сумской ова дмитрий живицкий словам обстрелы нашей,2022-05-17 14:43:59,shelling,-1
"украина сейчас: новости, война, россия",соледаре донецкая область сильный взрыв местные сми сообщают горит завод knauf городом поднимается мощный столб дыма украина,2022-05-17 14:20:14,shelling,-1
"украина сейчас: новости, война, россия",оккупанты хотят отдать мариуполь кадыровцам советник мэра петр андрющенко источники андрющенко сообщают условным куратором восстановления захваченного мариуполя станут кадыровцы мариуполь,2022-05-17 14:16:59,political,-1
"украина сейчас: новости, война, россия",минобороны оккупантов очередной опубликовало факт преступлений сообщает российское ведомство ночные удары львовской области произведены ракетами калибр территории черного моря словам,2022-05-17 14:07:00,shelling,-1
"украина сейчас: новости, война, россия",освобождённые всу населённые пункты херсонщине остаются обстрелами местные защитники держат оборону освобожденных сёлах просят мирных жителей повременить возвращением домой рассказали,2022-05-17 13:57:00,shelling,-1
"украина сейчас: новости, война, россия",зеленский заявил провел продуктивные переговоры канцлером германии шольцем центре внимания ситуация фронте продолжения давления рф усиления санкций перспективы достижения ожидаются,2022-05-17 13:47:00,political,1
"украина сейчас: новости, война, россия",оккупированном новопскове луганской области рашисты открыли второе отделение госбанка лнр сообщают местные жители банком наблюдаются очереди стариков спешат переоформить пенсии,2022-05-17 13:42:00,political,1
"украина сейчас: новости, война, россия",украина заявили фактическом прекращении мирных переговоров мид рф объявил выходе украины переговоров переговоры не продолжаются украина вышла практически переговорного процесса,2022-05-17 13:32:10,political,-1
"украина сейчас: новости, война, россия",российская армия продолжает обстреливать сумскую область оперативное командование север данным командования 845 наблюдатели зафиксировали 5 прилетов стороны россии районе эсмани,2022-05-17 13:28:51,shelling,-1
"украина сейчас: новости, война, россия",одесский девственникеврей депутат госудмы рф вассерман выступил нацизма украине призвал запретить обмен военных полка азов анатолий вассерман коренной одессит игравший,2022-05-17 13:22:00,political,-1
