date,channel,hour,text,category
13/08/2023,novinach,15,"У Бєлгороді вибух, місцеві викладають фото з пошкодженим будинком і машинами.

Що сталося — невідомо, пишуть ЗМІ. Раніше сьогодні місцева влада повідомляла про збиття двох БпЛА",Humanitarian
13/08/2023,novinach,14,"Близько 900 українських морпіхів [повертаються](https://m.facebook.com/story.php?story_fbid=pfbid02wJGsBz38kXFDgSdJR29kKRkxPJbmzeZp19CPSc7XuTz3s2FK3yN17MF7sXJYUgoSl&id=100069092624537) з Великої Британії після 6 місяців тренувань у колег з Королівської морської піхоти та військ спецпризначення.

Там їх навчали вести десантні операції на малих човнах, зокрема висадки на побережжі",Humanitarian
13/08/2023,novinach,11,"У Чорному морі російський військовий корабель [відкрив](https://www.pravda.com.ua/news/2023/08/13/7415390/) ""попереджувальний"" вогонь по суховантажу під прапором Палау, який прямував у порт Ізмаїла на Одещині.

Окупанти хотіли оглянути судно на ""заборонені"" вантажі, але капітан не реагував на їхні заклики, на корабель також висадився військовий гелікоптер для ""перевірки"". В кінці суховантаж продовжив шлях до Ізмаїла",Shelling
13/08/2023,novinach,11,"""вагнерівський"" канал виклав відео з нібито російським майором томовим, якого з іншими окупантами нещодавно захопили в полон під час операції ГУР на лівому березі Херсонщини.

Незрозуміло звідки саме відео, але на ньому чоловік, схожий на майора, демонструє на мапі якісь позиції",Shelling
13/08/2023,novinach,10,"ОП поділився кадрами знищення 4-х ворожих САУ ""Мста-С"" з HIMARS на Донеччині",Political
13/08/2023,novinach,8,"Вранці росіяни обстріляли Херсонщину, у селі Станіслав загинуло 2 чоловіків та постраждала жінка.

У селі Широка Балка загинуло 4 людей, серед яких дитина, ще один хлопчик госпіталізований у важкому стані — МВС

UPD. Хлопчик помер у лікарні",Humanitarian
13/08/2023,novinach,7,"В Австрії мікроавтобус з українцями [впав](https://www.pravda.com.ua/news/2023/08/13/7415363/) з мосту на шосе.

За даними рятувальників, загинули четверо людей, з них двоє — діти. Ще четверо пасажирів та водій відбулись легкими пораненнями",Humanitarian
13/08/2023,novinach,7,"Вночі у тимчасово окупованих Олешках знищили 2 склади з боєприпасами — речник ОК ""Південь""",Political
13/08/2023,novinach,6,"BILD: Rheinmetall [надасть](https://hromadske.ua/posts/nimechchina-vidpravit-ukrayini-suchasni-rozviduvalni-droni-luna-ng-zmi) Україні розвідувальні безпілотники Luna NG.

Дрон здатний працювати понад 12 годин в радіусі 100км та надавати або глушити стільниковий зв'язок",Political
13/08/2023,novinach,6,Втрати ворога на 536-й день повномасштабного вторгнення,Political
13/08/2023,novinach,6,"ПриватБанк заблокував картку через велику кількість платежів. Його мама не використовує моно, тому створили свою банку. В кінці дня просто надішлемо усі кошти з банки Наталії. 

https://send.monobank.ua/jar/99U1utD5c5

`5375411207647137`",Economical
13/08/2023,novinach,6,"Максима поховають на його батьківщині на Полтавщині. Днями раніше він вперше за довгий час приїхав у Київ на фестиваль, про який давно мріяв.

Його супроводжувала мати Наталія (вони жили вдвох) і зараз вирішується питання щодо його транспортування з Києва на Полтавщину.

Якщо бажаєте допомогти мамі Салата покрити операційні витрати, це можна зробити за реквізитами:

`5168745119170196` (Наталія Сінельник).

Переконаний, що єдине чого б хотів Максим зараз це те, щоб ми продовжили робити меми та допомагати армії. Так і буде. Спочивай, друже",Political
12/08/2023,novinach,22,"Дуже дякую за те, що так добре говорите про мою дитину. Я дякуювсим, що ви в нього були. Я пишаюся своїм сином",Political
12/08/2023,novinach,21,"Максалат був одним з найсильніших, кого мені доводилося знати. Ми познайомились у листопаді 2022 року під час набору в пікчери. Тоді у нас було 200 заявок і серед них Максим виявився найкращим.

Вже після відбору і його потрапляння до нашої редакції я дізнався про його стан. Він мав важку форму інвалідності та був прикутий до ліжка. Не міг самостійно сидіти і рухав лише пальцем по тачпаду ноутбука.

Максим писав підводки та текстовку у мемах, набираючи літери за допомогою екранної клавіатури.

Коли почалася повномасштабна війна він створив канал Державне Бюро Мемів і буквально одним пальцем створював оригінальний авторський контент.

У каналі Максим проводив регулярні збори на армію та допомагав війську. Станом на початок літа він зібрав більше 1,5 млн грн для ЗСУ.

Це була сильна та мотивуюча людина. Настільки сильна, що знайшла спосіб бути корисним Україні попри свій стан. 

Сьогодні його сердце перестало битися. Спочивай, брате. Я мав честь знати тебе",Political
12/08/2023,novinach,20,"Сьогодні не стало нашого пікчера та очільника Державного Бюро мемів Максима. Біль — це все, що ми зараз відчуваємо...",Political
12/08/2023,novinach,18,"В Іспанії Федерація нудистів [надіслала](https://www.theguardian.com/lifeandstyle/2023/aug/11/catalonian-nudists-campaign-against-clothed-tourists) лист-скаргу уряду через людей, які приходять на нудистські пляжі в купальниках",Humanitarian
12/08/2023,novinach,17,Військовослужбовці ДПСУ [встановили](https://www.facebook.com/permalink.php?story_fbid=pfbid0eerifd5bPsBiRK2B2CihKEWDrcveXsFZJxRhveRFgJ9K3SCbjuG93efqyLc1yLdSl&id=100010543215513) прикордонний знак на острові Зміїний,Political
12/08/2023,novinach,16,"За час війни українські сили ППО [збили](https://ukr.radio/news.html?newsID=102047) 13 аеробалістичних ракет ""Кинджал""",Shelling
12/08/2023,novinach,15,"У Києві на Подолі забудовник зніс 200-річну садибу. Кличко [заявив](https://t.me/vitaliy_klitschko/2255), що влада не давала жодних дозволів чи погоджень.

Тепер міська влада готує звернення до правоохоронних органів щодо перевірки законності цих дій",Political
12/08/2023,novinach,14,"Греція стала 14-ю країною, яка підтримала гарантії безпеки для України. 

Про це [повідомив](https://t.me/V_Zelenskiy_official/7337) Зеленський",Political
12/08/2023,novinach,13,ГУР опублікувало відео роботи надводних безпілотників Magura,Humanitarian
12/08/2023,novinach,13,"Наш кримський голий слон, якого затримали за зйомку роботи російської пво",Shelling
12/08/2023,novinach,12,Бажаємо усім російським пілотам навчитися робити такі круті трюки,Political
12/08/2023,novinach,12,Кримський міст знову задимлений. Гауляйтер каже про роботу ППО,Political
12/08/2023,novinach,12,Ми ж кажемо про квантову заплутаність. Після вибухів на Кримському мосту завжди падає літак,Humanitarian
12/08/2023,novinach,11,"В Калінінградській області розбився російський літак Су-30, екіпаж загинув🥳 — пишуть росЗМІ",Political
12/08/2023,novinach,10,"Тимчасово живий гауляйтер Криму заявив, що російська ППО збила дві ракети і міст не зазнав руйнувань",Political
12/08/2023,novinach,10,🚬,Political
12/08/2023,novinach,10,В районі Кримського мосту пролунали вибухи,Humanitarian
12/08/2023,novinach,10,Місцеві жителі повідомляють про вибухи в окупованому Бердянську,Political
12/08/2023,novinach,9,"В Одесі офіційно [відкрили](https://t.me/odeskaODA/2328) шість пляжів для купання у морі, що працюватимуть з 8:00 до 20:00 — ОВА.

На пляжах заборонено перебувати під час повітряної тривоги або при виявлені підозрілих предметів",Shelling
12/08/2023,novinach,8,"Удар по Кривому Рогу завдано, попередньо, балістичною ракетою, [пише](https://t.me/dnipropetrovskaODA/6604) голова Дніпропетровської ОВА Лисак.

Обійшлося без жертв. Деталі уточнюються",Shelling
12/08/2023,novinach,8,"Внаслідок ранкового удару по Оріхову на Запоріжжі [загинув](https://t.me/Klymenko_MVS/185) 31-річний капітан поліції —  МВС.

Поранення дістали 12 людей",Shelling
12/08/2023,novinach,7,"Вілкул повідомив про вибухи в Кривому Розі.

В більшості областей повітряна тривога",Shelling
12/08/2023,novinach,6,OnlyFans за пів року [сплатив](https://hromadske.ua/posts/servis-dlya-doroslih-onlyfans-splativ-za-piv-roku-do-ukrayinskogo-byudzhetu-34-miljoni-griven) до українського бюджету 34 000 000 грн податку,Political
12/08/2023,novinach,5,"Достигають кавуни,
росіяни — у землі",Political
12/08/2023,novinach,5,"Уночі в Запорізькій області сили ППО [знищили](https://t.me/kpszsu/4183) 3/5 ударних ""Шахедів""",Political
12/08/2023,novinach,4,Безпілотники атакували військову базу в Новоозерному в окупованому Криму — місцеві ЗМІ,Political
11/08/2023,novinach,20,Генеральна директорка Twitter [анонсувала](https://hromadske.ua/posts/u-twitter-pislya-rebrendingu-dodadut-funkciyu-dzvinkiv) появу дзвінків та відеочату на платформі,Political
11/08/2023,novinach,19,"Кабмін [дозволив](https://www.kmu.gov.ua/news/uriad-zniav-obmezhennia-na-vyizd-za-kordon-osib-chyi-ridni-zahynuly-abo-propaly-bezvisty-pid-chas-uchasti-v-ato) виїжджати за кордон військовозобов'язаним, чиї рідні загинули або пропали безвісти під час участі в АТО (з початку нападу росії у 2014 році до 30 квітня 2018 року). 

Крім того, їх не будуть мобілізовувати під час призову",Political
11/08/2023,novinach,19,"Голова ""Укрпошти"" [заявив](https://t.me/igorsmelyansky/2386), що українці зможуть самостійно друкувати електронні марки для листів на принтері.

Це стало можливо завдяки скасуванню ПДВ для електронних поштових марок",Political
11/08/2023,novinach,18,"Новиначе, щодня ми інформуємо вас про актуальні новини та створюємо десятки авторських мемів.

Багато уваги ми приділяємо перевірці інформації, не хайпуємо, не постимо фейки та не продаємо кринжову рекламу. Сподіваємося, ви це бачите.

Так вийшло, що середньому українському медіа зберігати незалежність та неупередженість можливо виключно завдяки підтримці читачів.

Тому, закликаємо вас підтримувати усіх авторів та журналістів, яким ви довіряєте.

А якщо маєте бажання підтримати нашу скромну редакцію пікчерів, це можна зробити наступними способами:

• Підписатися на наш [Buymeacoffee](https://www.buymeacoffee.com/novynach/membership);

• Підписатися на наш [Patreon](https://www.patreon.com/novinach);

• Придбати щось у нашому [магазині](https://www.shopng.com.ua/);

• Задонатити напряму на картку: `4441114412847251

`За $3 підписки на Байміекофі або Патреон ви отримаєте доступ до нашого закритого каналу. 

Там ми будуємо кайфове ком'юніті, розповідаємо про власне життя та проводимо стріми щосуботи.

На стрімах ми обговорюємо з патронами новини, кіно, український контент, а також регулярно запрошуємо відомих людей. 

Якщо патрони захочуть, вони самі розкажуть в коментах, що це за люди.

Дякуємо усім, хто залишається з нами *чорне сердечко.пнг*",Humanitarian
11/08/2023,novinach,17,"Кабмін [виділив](https://www.ukrinform.ua/rubric-ato/3747176-urad-vidiliv-gur-200-miljoniv-na-ozbroenna-vijskovu-tehniku-ta-boepripasi.html) з резерву 200 мільйонів гривень на придбання озброєння, військової техніки та боєприпасів для ГУР",Shelling
11/08/2023,novinach,16,"OLX блокуватиме всі оголошення про продаж квитків на поїзди ""Укрзалізниці"", щоб [завадити](https://www.uz.gov.ua/press_center/up_to_date_topic/616306/) діяльності перекупів та шахраїв",Political
11/08/2023,novinach,15,"На Одещині [затримали](https://hromadske.ua/posts/na-odeshini-deputat-vkrav-kater-derzhekoinspekciyi-za-ponad-26-mln-griven) районного депутата, який вкрав у Держекоінспекції швидкісний катер за 2,6 мільйона гривень.

Реалізуючи свій злочин, він вмовив посадовця Держекоінспекції вивезти катер на територію рибацького комплексу, нібито задля збереження майна під час російських атак",Political
11/08/2023,novinach,15,"Нардеп Желєзняк [повідомив](https://t.me/yzheleznyak/4834) про звільнення керівництва Бюро економічної безпеки.

Назначений тимчасовий в.о. Андрій Пащук",Political
11/08/2023,novinach,15,"8-річний хлопчик Володя Балабаник, якого сьогодні [вбили](https://www.facebook.com/kolosvita.ua/posts/pfbid0d1xG92wExrYY9m19PQhxirQ269VxcYRQjdUXj1QPjRkAEaY7kbZ77gDo27nZofxdl) росіяни ракетою ""Кинджал"" на Івано-Франківщині",Shelling
11/08/2023,novinach,13,Сьогоднішній вибух безпілотника в москві потрапив на трансляцію чемпіонату росії з веслування,Political
11/08/2023,novinach,13,"Ілон Маск [заявив](https://twitter.com/elonmusk/status/1689963696703848449), що домовився з італійською владою про місце проведення бою з Марком Цукербергом на фоні ""античного Риму""",Political
11/08/2023,novinach,13,"Головне станом на зараз:

• Під час ранкового ракетного удару росіяни намагалися знищити молодих українських льотчиків, які поїдуть навчатися на F-16 — [Ігнат;

](http://www.rbc.ua/rus/news/pov-yazano-f-16-ignat-nazvav-tsil-rosiyskogo-1691757022.html?utm_source=telegram&utm_medium=post)• Міноборони рф заявило, що безпілотник, який намагався атакувати обʼєкт у москві, був придушений засобами РЕБ;

• Через лісові пожежі на Гавайських островах [загинули](https://edition.cnn.com/us/live-news/hawaii-maui-wildfires-08-11-23/index.html?tab=Lahaina) 55 людей;

• У лікарні [помер](https://t.me/olexandrprokudin/1114) житель Херсона, який постраждав через ранковий російський обстріл багатоповерхівки;

• Прокуратура [викрила](https://t.me/pgo_gov_ua/15456) директора товариства на поставках неякісного форменого одягу для ЗСУ на понад 35 млн грн",Shelling
11/08/2023,novinach,13,"Наразі жодного рішення з приводу передачі ракет Taurus Україні не готується, [заявили](https://www.bild.de/politik/ausland/politik/ukraine-krieg-taurus-lieferung-fuer-regierung-jetzt-kein-thema-85010970.bild.html) в німецькому уряді газеті BILD.

При цьому уряд обговорює це питання з виробником зброї, пишуть ЗМІ",Political
11/08/2023,novinach,12,"[Опитування:](https://www.radiosvoboda.org/a/news-dystancijne-navchannya-opytuvannya/32544024.html) 63% українців, чиї діти чи онуки навчаються у школах, не підтримують дистанційне навчання під час війни.

Порівняно з опитуванням, проведеним у 2021 році, коли дистанційне навчання було запроваджене через COVID-19, ставлення до онлайн-навчання не змінилося",Humanitarian
11/08/2023,novinach,11,"Бандера, Чорновіл, Бебі Йода. Це і є свята Русь-Україна",Political
11/08/2023,novinach,11,"В Україні звільнять всіх обласних воєнкомів, [заявив](https://t.me/V_Zelenskiy_official/7321) Зеленський.

""Воїни, які пройшли фронт або які не можуть бути в окопах, бо втратили здоровʼя, втратили кінцівки, але зберегли свою гідність і не мають цинізму, – саме їм можна довірити цю систему комплектування"", — додав президент.
 
Перед призначенням нових керівників ТЦК буде перевірка СБУ",Political
11/08/2023,novinach,11,"Сьогодні близько 10:00 росіяни [запустили](https://t.me/kpszsu/4173) по Україні 4 ракети ""Кинджал"", одну вдалося знищити в межах Київської області.

Решта вдарили неподалік аеродрому Коломия Івано-Франківської області",Humanitarian
11/08/2023,novinach,11,"Справу про зґвалтування на Закарпатті [направили](https://t.me/dmytro_lubinetzs/3337) на новий судовий розгляд.

Нагадуємо, що у 2021 році троє підлітків вчинили групове сексуальне насильство щодо неповнолітньої дівчини. Процес вони знімали на телефон, а згодом розповсюдили відео серед учнів школи.

Суд призначив покидькам умовний термін, що викликало суспільний резонанс. Тепер цей вирок переглянули й ухвалою Закарпатського апеляційного суду скасували",Political
11/08/2023,novinach,10,"Наслідки влучання ракети по території приватного будинку в Коломийському районі Івано-Франківщини. 

Там проживала сім’я з трьома дітьми, загинув 8-річний хлопчик",Political
11/08/2023,novinach,10,"Вчорашній російський удар по Запоріжжю, від якого 1 людина загинула та 19 постраждало",Shelling
11/08/2023,novinach,10,"Вранці російська ракета влучила по цивільному об’єкту в Івано-Франківській області — [ОВА.](https://t.me/onyshchuksvitlana/8309)

Є постраждалі, серед яких дитина, яку в критичному стані було доставлено до лікарні. На жаль, врятувати їй життя не вдалося",Shelling
11/08/2023,novinach,10,"Перша група з шести українських пілотів, як очікується, не завершить навчання на F-16 до наступного літа — [WP](https://www.washingtonpost.com/world/2023/08/11/f-16-fighters-ukraine-training-delays/?fbclid=IwAR1EO5sGLqHJwjmKs65gPaYml_iM8VkvHh3p8G_MCBJLckSx-fh0ok7KfJQ) з посиланням на джерела.

Хоча пілоти вільно володіють англійською, вони мають пройти чотиримісячні курси англійської мови в Британії, щоб вивчити термінологію. Після цього вони зможуть почати бойову підготовку, яка, як очікується, триватиме шість місяців",Shelling
11/08/2023,novinach,8,"СБУ [повідомила](https://ssu.gov.ua/novyny/sbu-povidomyla-pro-pidozru-ekslideru-komunistiv-symonenku-yakyi-pid-chas-okupatsii-kyivshchyny-vtikav-do-rosii-u-suprovodi-spetsnazu-rf-video) про підозру екслідеру забороненої комуністичної партії України Петру Симоненку.

Під час окупації Київщини він звернувся до росії щодо евакуації, після чого спецназ рф супроводив його до території білорусі.

Звідти він переїхав до росії, де його призначили заступником голови совкодрочєрської прокремлівської організації. Там він розпочав публічну кампанію на підтримку агресивної політики москви",Political
11/08/2023,novinach,8,"Десь біля москви-рєкі шось бахнуло, попередньо, вибухнув безпілотник — росЗМІ.

""Госпаді памілуй какой кашмар"", — каже місцева жителька",Political
11/08/2023,novinach,7,"В Оболонському районі Києва виявлені ще два місця падіння уламків: дах приватного будинку та відкрита місцевість в одному з дачних кооперативів.

Постраждалих немає",Humanitarian
11/08/2023,novinach,7,Відбій тривоги,Political
11/08/2023,novinach,7,"За попередньою інформацією, декілька уламків впало на території дитячої лікарні в Оболонському районі Києва",Political
11/08/2023,novinach,7,"В москві тимчасово закрили аеропорт ""Внуково"", попередньо, через безпілотник",Political
11/08/2023,novinach,7,"На територію однієї з дитячих лікарень Києва впали уламки ракети, пише Кличко.

Постраждалих та руйнувань немає",Political
11/08/2023,novinach,7,"У Хмельницькій області працює ППО, повідомляє ОВА",Shelling
11/08/2023,novinach,7,Також вибухи чутно на Вінничині,Political
11/08/2023,novinach,7,У Хмельницькому чутно вибухи,Political
11/08/2023,novinach,7,У Києві працює ППО — КМВА,Political
11/08/2023,novinach,7,"ПС: Зафіксовано пуски аеробалістичних ракет Кинджал у напрямку Київщини.

Також повідомляють про вибухи у Києві — Суспільне",Shelling
11/08/2023,novinach,6,"Тривога, зліт МіГ-31Кал

UPD. Відбій",Political
11/08/2023,novinach,5,😁,Political
11/08/2023,novinach,5,"ЗМІ публікують фото, ймовірно, пошкоджень російського корабля ""Оленегорський горняк""",Shelling
11/08/2023,novinach,5,"Я став смертю, руйнівником русні",Political
10/08/2023,novinach,21,"[""Схеми"":](https://www.radiosvoboda.org/a/chlen-tskv-buhlak-zhyve-hollivudi-skhemy-rozsliduvannya/32542839.html) член ЦВК Юрій Буглак, який виїхав з України за 12 днів до повномасштабного вторгнення, за півтора року отримав 1,5 мільйона гривень.

Це зарплата за дистанційну роботу, допомога ""для вирішення соціально побутових питань"" та кошти ""на оздоровлення"".

За даними журналістів, він разом із родиною мешкає в елітному комплексі в передмісті Маямі",Economical
10/08/2023,novinach,20,"У Вінницька область ракетна небезпека

UPD. Відбій",Shelling
10/08/2023,novinach,20,"Джерела УП [стверджують,](https://www.pravda.com.ua/news/2023/08/10/7415070/) що влада знову шукає заміну міністру оборони Резнікову.

Є щонайменше два кандидати",Political
10/08/2023,novinach,20,"Головне станом на зараз:

• Церемонію ""Еммі"" вперше з 2001 року [перенесли](https://suspilne.media/548365-emmi-oficijno-perenesli-na-sicen-cerez-strajki-aktoriv-i-scenaristiv/) — на січень;

• Депутат Рудківської міськради Львівської області Копанчук, який виїхав за кордон і не повернувся, [написав](https://www.pravda.com.ua/news/2023/08/10/7415049/) заяву на складання мандата;

• В селі Подоли Куп'янського району Харківщини ворожий снаряд [влучив](https://t.me/synegubov/6813) у житловий будинок, загинула жінка;

• Суд [зобов'язав](https://hromadske.ua/posts/sud-zobovyazav-upc-mp-povernuti-zapovidniku-majno-nizhnoyi-lavri-dostup-na-teritoriyu-obmezhat) УПЦ МП повернути 79 об’єктів Нижньої Лаври заповіднику;

• ЗСУ мають частковий успіх у напрямку Урожайне, південніше та південнно-східніше Старомайорське — [Маляр](https://t.me/annamaliar/1003)",Political
10/08/2023,novinach,20,"[Запорізька ОВА:](https://t.me/zoda_gov_ua/21095) кількість поранених зросла до 16 осіб, серед яких четверо — діти",Shelling
10/08/2023,novinach,19,"Кількість постраждалих у Запоріжжі [зросла](https://t.me/kurtievofficial/12954) до 14 осіб — Куртєв.

Серед них — трирічна дівчинка і чотирнадцятирічний хлопець.

Як стало відомо, армія рф вдарила по місту ракетою ""Іскандер-К""",Political
10/08/2023,novinach,19,"Байден [звернувся](https://www.nytimes.com/2023/08/10/us/politics/biden-ukraine-aid.html) до Конгресу з проханням виділити ще $24 мільярди на допомогу Україні та партнерам.

Цей запит включає $13,1 мільярда на військову допомогу Україні та поповнення запасів озброєнь Пентагону, які використовуються для військових дій.

Ще $8,5 мільярда підуть на економічну, гуманітарну та іншу допомогу Україні та союзникам",Political
10/08/2023,novinach,18,"Наразі відомо про 11 постраждалих у Запоріжжі, [повідомляє](https://t.me/kurtievofficial/12952) секретар міськради Куртєв.

Одна людина знаходиться у важкому стані.

Відео моменту удару: ЗМІ",Shelling
10/08/2023,novinach,18,"Польський та український нацбанки [випустять](https://nbp.pl/nbp-i-nbu-wyemituja-srebrne-monety-kolekcjonerskie-przyjazn-i-braterstwo-to-najwieksze-bogactwo/) ~~гризлотий~~ срібні колекційні монети з нагоди Дня Незалежності України.

Це 2 монети номіналом 10 злотих і 10 гривень, які разом складаються у сердечко та називаються ""Дружба і братерство — найбільше багатство""",Political
10/08/2023,novinach,18,"ЗМІ публікують відео з російським нафтовим танкером SIG, який був уражений дроном 4 серпня",Political
10/08/2023,novinach,17,"Станом на зараз [відомо](https://t.me/V_Zelenskiy_official/7318) про одного загиблого в Запоріжжі.

Кількість постраждалих збільшилася до 9 людей",Humanitarian
10/08/2023,novinach,17,"Нешановні росіяни, які прийшли сюди ставити веселі смайлики… запхайте ті 15 рублєй собі в сраку",Political
10/08/2023,novinach,17,"Наслідки обстрілу Запоріжжя, кадри [опублікував](https://t.me/zoda_gov_ua/21086) керівник ОВА Малашко",Shelling
10/08/2023,novinach,16,"На місці прильоту зайнялася пожежа, є постраждалі.

Про це [повідомив](https://t.me/kurtievofficial/12942) секретар міськради Куртєв

UPD. На цей час відомо про двох постраждалих",Political
10/08/2023,novinach,16,"[Запорізька ОВА:](https://t.me/zoda_gov_ua/21085) ціллю російської атаки став об‘єкт цивільної інфраструктури, дуже людна в цей час територія",Political
10/08/2023,novinach,16,"У Запоріжжі пролунали вибухи, повідомляє Суспільне.

В області триває повітряна тривога через ракетну загрозу",Political
10/08/2023,novinach,15,"Волонтери [відновили](https://mil.in.ua/uk/news/volontery-vidnovyly-dlya-desantnykiv-trofejnu-btr-md-rakushka/) для українських десантників трофейну БТР-МД ""Ракушка"".

Цей бронетранспортер був офіційно прийнятий на озброєння зс рф у 2016 році. Станом на 2023 рік росіяни мали близько ста таких машин",Political
10/08/2023,novinach,15,"ЗМІ: Німеччина хоче [передати](https://www.t-online.de/nachrichten/ukraine/id_100221848/ukraine-taurus-marschflugkoerper-scholz-zusage-koennte-in-kuerze-fallen.html) Україні крилаті ракети Taurus (аналог Storm Shadow).

Уряд, за даними джерел, планує оголосити про це ""найближчим часом""",Political
10/08/2023,novinach,14,"На Хмельниччині [судитимуть](https://www.gp.gov.ua/ua/posts/povidomleno-pro-pidozru-cornomu-arxeologu-yakii-nezakonno-zbuv-na-aukcioni-skarb-vartistyu-ponad-piv-miliona-griven?fbclid=IwAR3NjXjAzdcORzQY5P8QjCZS9z7lroaxkfnu-Tqe8qbJTVHOQCSnvxr7Upw) ""археолога"", який продав на аукціоні скарби ІІІ століття за 590 000 грн.

Мова про предмети декоративно-прикладного мистецтва давніх германців, які чоловік знайшов і незаконно привласнив",Political
10/08/2023,novinach,12,"Головне станом на зараз: 

• Чотири посіпаки Медведчука, які [готували](https://t.me/SBUkr/9236?single) держпереворот, отримали від 5 до 10 років тюрми; 

• ВМС України [оголосили](https://www.facebook.com/100064727737034/posts/pfbid02D9pg8jFFhQuMhPTfHCm7Ma114Pev5M5q2ye83KWgSnuo9SNMMeKJHNQwBCMqXn9Bl) про тимчасові коридори для торговельних суден, що йдуть в українські порти; 

• Фракція ""Слуга народу"" [виключила](https://t.me/David_Arakhamia/283) зі свого складу нардепів Анатолія Гунька та Богдана Торохтія. Тим часом суд слідом за Гуньком арештував і його помічника; 

• У білорусі сталася пожежа на Мозирському нафтопереробному заводі. Тиждень тому СБУ [заявляла](https://t.me/babel/36695), що ""вагнерівці"" готують на цьому НПЗ провокацію;

• Ілон Маск [виставить](https://babel.ua/news/97231-ilon-mask-prodast-z-aukcionu-ptashku-z-budivli-twitter-kartinu-z-obamoyu-i-shche-582-loti) на аукціон пташку з будівлі Twitter",Shelling
10/08/2023,novinach,11,"Верховна Рада [заборонила](https://t.me/yzheleznyak/4820) продаж у duty-free українських сигарет та алкоголю до кінця воєнного стану. 

Документ має припинити схему з нелегального продажу цигарок, нібито вироблених для продажу в duty free",Political
10/08/2023,novinach,10,"Наслідки нічної атаки ""шахедів"" по нафтобазі на Рівненщині",Shelling
10/08/2023,novinach,10,Польща планує розмістити на кордоні з білоруссю близько 10 тисяч військових — [заявив](https://www.rp.pl/wojsko/art38930321-mariusz-blaszczak-na-granicy-z-bialorusia-bedzie-ok-10-tys-zolnierzy) міністр оборони Блащак,Political
10/08/2023,novinach,10,У Куп'янському районі на Харківщині [оголосили](https://t.me/kupyansk_military_administration/3958) обов'язкову евакуацію через постійні обстріли та безпекову ситуацію у регіоні,Political
10/08/2023,novinach,9,"Суд призначив нардепу Дубінському запобіжний захід у вигляді особистого зобов'язання. 

Він має носити електронний браслет та здати закордонний паспорт",Political
