date,channel,hour,text,sentiment,category
15/06/2023,ukraina_novosti,13,"**Подрыв Каховской ГЭС повлечет за собой дополнительный рост цен, - **НБУ.**

**По словам главы Нацбанка Пышного, подрыв россиянами ГЭС обусловит дополнительный вклад в инфляцию в размере 0,3 процентного пункта из-за усложнения работы ряда предприятий и частичной потери урожая, прежде всего овощей.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Economical
15/06/2023,ukraina_novosti,12,"**❗️Масштабная воздушная тревога.

**Взлет российского МиГ-31К.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Shelling
15/06/2023,ukraina_novosti,12,"**🇪🇺Европарламент принял резолюцию с призывом официально пригласить Украину в НАТО.
**  
За проголосовали 425, против – 38, а 42 – воздержались. В Европарламенте ожидают, что ""процесс присоединения начнется после окончания войны и будет завершен как можно скорее"". 
 
[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",positive,Political
15/06/2023,ukraina_novosti,12,"❗️**У районі Вугледара українські військові просунулись у бік противника до одного кілометра, **— прес-центр Сил Оборони Таврійського напрямку.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Shelling
15/06/2023,ukraina_novosti,12,"**Киеврада приняла обращение к центральной власти соблюдать Конституционные гарантии прав местного самоуправления,** - Виталий Кличко.

Исполнительный орган Киеврады должен возглавлять избранный городской голова, как это установлено по закону о столице и решению Конституционного Суда 2001 года. Ведь 90% полномочий городской администрации – это полномочия органов местного самоуправления. Они не могут быть делегированы другими органами власти. И только городской совет имеет право контролировать исполнение этих полномочий. Об этом говорится в обращении депутатов к Президенту, парламенту и правительству, [сообщил](https://t.me/vitaliy_klitschko/2104) мэр Киева Кличко.

Также депутаты требуют возвращения городскому голове права подавать кандидатуры на назначение и увольнение глав районов города Киева. После изменения в порядок их назначения сложилась ситуация, когда полномочия у одних, а ответственность только на мэре. В результате уже есть признаки разбалансирования власти, и это тревожные звонки для всей страны - отметил мэр Киева.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",positive,Political
15/06/2023,ukraina_novosti,11,"**Скрепоносцы создали первую в мире некросеть и ""воскресили"" Жириновского.

**Рашисты теперь задают ему вопросы, ""что им делать с Украиной?"", на что тот им отвечает: ""нужно закрыть с ней границы, оставить страну в покое и не тратить на нее ресурсы"".

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",positive,Political
15/06/2023,ukraina_novosti,11,"**Волонтер заснял пейзажи уничтоженного Бахмута.

**[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Shelling
15/06/2023,ukraina_novosti,10,"Море в Одессе после российского теракта на Каховской ГЭС.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Political
15/06/2023,ukraina_novosti,10,"❗️**Растет угроза нанесения ударов по Украине ракетами Х-35, дальность стрельбы которых позволяет поражать объекты на территории Житомирской, Киевской, Полтавской, Черкасской, Черниговской, Сумской и Харьковской областей, **- [Генштаб](https://www.rbc.ua/rus/news/rf-styague-raketni-viyska-kordoni-ukrayinoyu-1686822091.html).

По информации Генштаба, противник наращивает в приграничных с Украиной количество тактических групп ракетных войск. В Брянскую область перемещен дивизион берегового ракетного комплекса ""Бал"".

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Shelling
15/06/2023,ukraina_novosti,10,"⚡️**НАБУ оголосило у розшук колишню проросійську нардепку Королевську.

**[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",neutral,Political
15/06/2023,ukraina_novosti,9,"**Так выглядит уже украинский ""Брэдли"" после прямого попадания в него ""Града""**.

На втором фото - экипаж этого Брэдли, который успешно эвакуировался после попадания и продолжает выполнять задачи на другой технике. Повреждённый Брэдли уже на ремонте.

__""Нет техники, которую невозможно уничтожить, существует техника, спасающая жизнь"", __- Маляр.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",neutral,Shelling
15/06/2023,ukraina_novosti,9,"❗️**Обучение украинских пилотов на F-16 уже началось, - **генсек НАТО.

""Уже ясно, что обучение началось и **это дает нам возможность предоставить самолеты**. Потому что будут готовы пилоты, которые могут ими управлять"", - сказал Столтенберг перед встречей в формате ""Рамштайн"".

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",positive,Political
15/06/2023,ukraina_novosti,9,"❗️**Гендиректор МАГАТЭ Гросси начал визит на временно оккупированную Запорожскую АЭС, **- Энергоатом.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",neutral,Humanitarian
15/06/2023,ukraina_novosti,8,"**Глава Пентагона встретился с Резниковым на Рамштайне, где будет обсуждаться военная помощь Украине.

**__""Всегда приятно встретиться со своим другом и коллегой Алексеем Резниковым. Почти 50 стран, участвующих в сегодняшней контактной группе по обороне Украины, едины с вами и мужественными защитниками Украины"",__ - прокомментировал встречу Ллойд Остин.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",positive,Political
15/06/2023,ukraina_novosti,8,"**Контрнаступление ВСУ: Украина задействовала только 3 из 12 бригад,** **решающая битва еще впереди,** - [Reuters.

](https://www.reuters.com/world/europe/ukraine-counteroffensive-takes-shape-main-test-still-come-2023-06-14/)[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Shelling
15/06/2023,ukraina_novosti,7,"**Басков и Лепс пообещали платить по миллиону за каждый подбитый танк ""Леопард**"".

Музыка вне политики, [говорили](https://t.me/ukraina_novosti/54669) мальчики в рендж ровере 🤡

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",positive,Political
15/06/2023,ukraina_novosti,7,"**У Ростові на Дону розпочався суд над 22 ""азовцями"", які боронили Маріуполь і ""Азовсталь"". Серед них - вісім жінок**, - [AP](https://apnews.com/article/russia-ukraine-war-prisoners-trial-mariupol-azov-1aecb8fa05a60372c88199e0fe00311d).

Росіяни закидають їм терористичну діяльність проти рф. Бійцям загрожує від 15 років до довічного ув’язнення.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Political
15/06/2023,ukraina_novosti,7,"🌯**Шаурма сменила Сидр: на россии в Иркутской области шаурма массово потравила россиян.

**В городе Братск в местном кафе шаурма потравила 62 рашистов, у них диагностировали кишечную инфекцию.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Shelling
15/06/2023,ukraina_novosti,6,"💥**В оккупированном Крыму** **с утра неспокойно. Гауляйтер сообщает о нашествии беспилотников. 

**По словам оккупационного гауляйтера Крыма Аксенова, один из беспилотников в результате взорвался в селе Докучаево Красногвардейского района.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Shelling
15/06/2023,ukraina_novosti,6,"Остается надежда, что Президент разберется в ситуации с Parimatch и не позволит манипулировать санкциями.

Хочется верить, что ошибка с наложением санкций на украинскую компанию Parimatch не дискредитирует РНБО и систему санкций в целом.

Разобрали известные факты вокруг санкций на украинского букмекера на инфографике.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Economical
15/06/2023,ukraina_novosti,5,"**🔥580 загарбників відправились до пекла.

**[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",neutral,Political
15/06/2023,ukraina_novosti,5,"**Рашисты ударили по двум промышленным объектам** **в Кривом Роге. Ранения получил 38-летний мужчина, он госпитализирован, **- ОВА.

Есть существенные разрушения производственных сооружений. Уничтожен шиномонтаж и автобус. Повреждены газопроводы.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Shelling
15/06/2023,ukraina_novosti,4,"**Ночью рашисты атаковали Украину крылатыми ракетами и ""шахедами"".

• **1 из 4 ракет удалось уничтожить, остальные попали в промышленные объекты в Днепропетровской области. 

**• **20 из 20 ударных дронов было уничтожено.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Shelling
15/06/2023,ukraina_novosti,1,"**⚪️****Пошли отбои тревог.

**[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Shelling
15/06/2023,ukraina_novosti,0,"**❗️Первые ракеты залетают в воздушное пространство Украины.

**[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",neutral,Economical
14/06/2023,ukraina_novosti,23,"**❗️Пуски ракет с Каспия. У нас будут в 03:00-04:20.

**[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Shelling
14/06/2023,ukraina_novosti,22,"**❗️Сообщается о взрывах в Харькове.

**[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Shelling
14/06/2023,ukraina_novosti,21,"**⚪️****Пошли отбои тревог по МиГу.

**[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Shelling
14/06/2023,ukraina_novosti,20,"**❗️Пошли тревоги по областям.

**Взлет российского МиГ-31К.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Shelling
14/06/2023,ukraina_novosti,20,"**Вечірнє звернення Зеленського:

**__Будь ласка, завжди памʼятайте, що ми всі в Україні зобовʼязані своїм життям тим, хто став на захист життя нашого народу і незалежності. Повага до наших воїнів, повага до рідних наших воїнів, повага до дружин та чоловіків усіх тих, хто став на захист держави, – це безумовно. Вдячність цим людям – це безумовно. Україна вміє бути вдячною, і це варто показувати – щодня.
 
Дякую всім, хто воює та працює заради нашої перемоги. Особливо дякую кожному і кожній, хто зараз у боях на Сході та Півдні нашої держави відкриває Україні стратегічний простір, простір руху до перемоги. Дякую всім, хто зараз і в наступі, і в обороні, хто штурмує позиції окупантів та хто відбиває їхні штурми. Дякую всім вам, воїни, за хоробрість, за стійкість та за кожен метр результату! Слава нашим героям! Слава Україні!

__[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",positive,Political
14/06/2023,ukraina_novosti,20,"❗️**Сигнали повітряної тривоги не ігноруємо**, - Дніпропетровська ОВА.

У небі зараз 5 бортів ТУ-95мс та 2 борти ТУ-22М3.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Shelling
14/06/2023,ukraina_novosti,18,"❗️**Сообщается о взлете 4 Ту-95 с аэродрома ""Оленья"".

**[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",positive,Humanitarian
14/06/2023,ukraina_novosti,18,"**Z-военкоров заставили отсидеть неделю на ~~бутылке~~ карантине перед встречей с бункерным.

**[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Economical
14/06/2023,ukraina_novosti,17,"**⚪️****Пошли отбои тревог.

**[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Shelling
14/06/2023,ukraina_novosti,17,"**❗️Масштабная воздушная тревога.

**Взлет российского МиГ-31К. А также угроза ОТРК/ЗРК с Востока.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Shelling
14/06/2023,ukraina_novosti,17,"**Потери рашистов за неделю украинских наступательных действий в разы превысили потери ВСУ**, - замминистра обороны Маляр.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Shelling
14/06/2023,ukraina_novosti,16,"🦈**На сайте КГГА появилась петиция с предложением поставить памятник акуле, которая съела россиянина в Египте.

**[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",positive,Political
14/06/2023,ukraina_novosti,16,"Журналисты Reuters побывали в деоккупированом селе Сторожевое в Донецкой области.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",neutral,Shelling
14/06/2023,ukraina_novosti,16,"**""Представляете, что делается по всей стране!?"", - нардеп Гончаренко о закупке чиновниками от ""слуг народа"" барабанов за 900000 грн для укрытий**.

Вместо ремонта бомбоубежищ «слуги народа» закупили барабаны почти на 1 млн грн! И это только в одном районе Киева. Днепровская районная государственная администрация во главе со ставленником «слуг народа» господином Бабием вместо ремонта укрытий, не придумала ничего лучше, чем освоить 900 тысяч гривен на БАРАБАНАХ! Знаете, зачем официально слугам понадобились барабаны?

Для ""психологической разгрузки детей в укрытиях во время воздушных тревог""! Для этого была предусмотрена закупка кожаных барабанов на 891 174 грн. Чувствую, что последующей закупкой «слуг народа» будет приобретение салютов и петард для лечения у украинцев стресса от взрывов. И это всего один район Киева. Представляете, что делается по всей стране! – [заявил](https://t.me/oleksiihoncharenko/35014) нардеп Алексей Гончаренко.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",positive,Political
14/06/2023,ukraina_novosti,16,"**Шокирующие кадры спасения людей из-под завалов в Краматорске.

**[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Shelling
14/06/2023,ukraina_novosti,15,"**🇳🇱Нідерланди придбають для України чотири радіолокаційні системи пасивного спостереження VERA-EG вартістю 150 млн. євро.**

""Радари можуть бути використані для виявлення, локалізації, відстеження та ідентифікації повітряних, наземних і морських цілей. Таким чином Нідерланди роблять свій внесок в інтегровану протиповітряну оборону України"", – міністерка оборони Кайса Оллонгрен.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Economical
14/06/2023,ukraina_novosti,14,"🇩🇰🇺🇦**Дания может начать обучение лётчиков ВСУ на F-16 уже в августе**, - Reuters.

Ранее о возможности начать подготовку украинских лётчиков на F-16 заявила глава Минобороны Нидерландов Кайса Оллонгрен.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",positive,Economical
14/06/2023,ukraina_novosti,14,"❗️**Уровень затопления в Херсонской области снизился до отметки 2м, **– глава ОВА.

По состоянию на сейчас вода продолжает отходить.

В воде остаются 45 городов, поселков и сел - 28 на правом берегу и 17 на левом. 3103 дома остаются затоплены на правом берегу. Эвакуировано на территориях Херсонщины и Николаевщины 3761 человек.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",neutral,Shelling
14/06/2023,ukraina_novosti,14,"**«Политическая тема Киева» у Банковой провалилась, хотя «группа по отработке Кличко» работала по полной, - эксперт

**В офисе Президента истерика. На вчерашнем заседании группы по «отработке Кличко» (кураторы ОП по медиа и силовикам во главе с Реной Назаровой), где председательствовал Подоляк, была поставлена задача усилить «отработку» Кличко, потому что политическая тема Киева проваливается.

Планировалось: 1. Медийно повесить на Кличко все заброшенные бомбоубежища. 2. Послать с проверкой по подвалам министра Камышина, чтобы он потом рассказал, как Кличко все провалил. 3. Зарядить против мэра председателей РГА, которые лоббированы «слугами» и напрямую подчинены Президенту. 4. На базе выходов в медиа дать «фас» силовикам. 5. ""Вынести определенные решения в пятницу, 16 июня"". Это цитата Камышина, которому пообещали место председателя Киевской городской военной администрации, вместо Попко.

Но план группы посыпался. СМИ обнаружили в Prozorro «шок-контент», куда главы РГА тратили выделенные из бюджета Киева на обустройство хранилищ 1,2 млрд грн. Сковородки за 1,5 млн., барабаны на 900 тыс. для снятия стресса, саженцы на 6 млн. как товар военного назначения. Поэтому снять Офис может только Попко. Об этом [пишет](https://www.facebook.com/volodymyr.tsybulko/posts/6960458587317560) политический эксперт Владимир Цыбулько. Однако он не исключает, что на Банковой отважатся снять Кличко «в тупую, по-беспределу».

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",positive,Political
14/06/2023,ukraina_novosti,13,"**ДонДыров нашёл свою правую руку**. **Делимханов жив**, – Кадыров выставил фотку с ним и поблагодарил за беспокойство.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",positive,Political
14/06/2023,ukraina_novosti,13,"⚡️**""На ближайшем саммите НАТО подаст чёткий сигнал, что готово принять Украину в Альянс""**, - генсек Столтенберг.

Также он добавил, что министры обороны стран НАТО обсудят 15 июня **долгосрочную программу военной помощи Украине**.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",positive,Political
14/06/2023,ukraina_novosti,12,"🇩🇪🇺🇦**Посольство Германии в Украине сообщило о готовящейся поставке еще 20 БМП Marder для ВСУ.

**[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",neutral,Political
14/06/2023,ukraina_novosti,11,"**🔥На Новочеркаській ДРЕС у Ростовській області рф почалася сильна пожежа.

**Повідомляють, що горить покрівля на 6-му енергоблоці. Площа пожежі становить 200 кв. м. Співробітників евакуюють.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",neutral,Shelling
14/06/2023,ukraina_novosti,11,"**""За неделю контрнаступления Украина потеряла 40 тысяч человек погибшими и более 100 тысяч ранеными"", - **математика от Картофельного.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Shelling
14/06/2023,ukraina_novosti,10,"""**Мы немного просчитались**"", - 205 мотострелковая бригада россии подтвердила свою причастность к подрыву Каховской ГЭС.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Shelling
14/06/2023,ukraina_novosti,10,"**""Слуга народа"", возглавляющий Днепровский район, закупил в укрытия барабанов на 900 тысяч гривен для психологической разгрузки**.

Днепровский район Киева закупил для ""психологической разгрузки детей в укрытиях во время воздушных тревог"" барабанов на 891 174 грн. Всего на эту сумму было закуплено 306 барабанов из натуральной кожи, стоимостью от 1900 до 3960 грн за единицу и 153 комплекта молоточков к ним. Об этом стало известно из [публикации](https://prozorro.gov.ua/tender/UA-2023-04-20-004546-a) в системе ProZorro.

На днях тот же глава Днепровского района Павел Бабий попал в аналогичный скандал с закупкой в укрытие двух сковородок за 1,5 млн грн.

Как сообщалось, сейчас правоохранители ведут проверки по злоупотреблению средствами, которые были выделены бюджетом Киева райгосадминистрациям на обустройство бомбоубежищ в размере 1,2 млрд грн. К этому могут быть причастны главы РГА, которых назначает и увольняет президент - 9 из 10 председателей РГА Киева представители партии ""Слуга народа"".

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",positive,Shelling
14/06/2023,ukraina_novosti,10,"🍿**Достаем попкон.** Командир 72-й бригады вс рф, который раньше был захвачен в плен Вагнерами и позже отпущен, начал утверждать, что позиции Делимханова слили ""пригожинцы"" в отместку КокДырову. **Сам Делимханов в тяжёлом состоянии.

**Занимательный жабо-гадюкинг😀

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Political
14/06/2023,ukraina_novosti,9,"**Сили оборони України продовжують ведення наступальної операції, мають частковий успіх**, - Маляр.

За добу, що минула: 
**•** **Бахмутський напрямок** – на різних ділянках пройшли вперед від 200-500 м. 
**• На Запорізькому напрямку** пройшли вперед від 300-350 м.
**•** **На Бердянському напрямку **бої тривають поблизу с. Макарівка.
**• На Маріупольському** напрямку бої тривають в районах Новоданилівки та Новопокровська.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",neutral,Political
14/06/2023,ukraina_novosti,9,"**🤣""Я сам не могу никак выйти на Адама Делимханова. На связь он не выходит"", - **Кадыров просит помощи у украинской разведки.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",positive,Political
14/06/2023,ukraina_novosti,8,"**❗️Соратник Кадырова Делимханов был ранен, но он жив**, - пишут росСМИ.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",positive,Humanitarian
14/06/2023,ukraina_novosti,8,"❗️Появилась [информация](https://www.facebook.com/KirsllSazonov/posts/pfbid02GWjLorUQsKqM8vgiqU1DEnLBH4QgKiUYycUdoVV236J9HS5JaTUQeKd2QzL22T79l), что во время одного из последних прилетов по оккупантам в Приморске **был ликвидирован  второй человек после Кадырова в Чечне - Делимханов.

**Ждем официального подтверждения.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Shelling
14/06/2023,ukraina_novosti,8,"**3 км² за 3 дня освободили ВСУ, - **сообщил спикер Генштаба Андрей Ковалёв

За последние трое суток Силы обороны продвинулись по некоторым направлениям от 200 метров до 1,4 километра и освободили около 3 км².

__""На Бердянском направлении бои продолжаются в районах населённых пунктов Макаровка, Новоданиловка и Новопокровка""__, – сказал он.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",positive,Shelling
14/06/2023,ukraina_novosti,7,"❗️**Рашисты на рассвете обстреляли частный сектор Краматорска и Константиновки. Три человека погибли, три раненых**, - глава ОВА Кириленко.

В **Краматорске** полностью разрушены по меньшей мере 5 и повреждены два десятка частных домов.

В **Константиновке** - два разрушены и повреждены 55. Пострадали газопровод и электросети.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Shelling
14/06/2023,ukraina_novosti,7,"⚡️ **ВАКС засудив суддю Чауса до 10 років ув'язнення з конфіскацію майна**.

Причиною звинувачення стало отримання хабаря на суму $150 тис. 7 років тому.

Чауса затримали одразу у залі суду. Вирок може бути оскаржено протягом 30 днів.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Political
14/06/2023,ukraina_novosti,6,"❗️**Момент ракетного удара рашистов по Одессе этой ночью**.

На видео – взрыв, которым был разрушен склад торговой сети Таврия В. В результате прилета погибли 3 человека.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Shelling
14/06/2023,ukraina_novosti,6,"❗️**Количество жертв в результате обстрела Кривого Рога возросло до 12** – ночью от полученных ожогов, несовместимых с жизнью, умер 67-летний мужчина.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Shelling
14/06/2023,ukraina_novosti,5,"🔥**680 лаптеногих получили билеты на концерт Кобзона.

**[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",positive,Political
14/06/2023,ukraina_novosti,5,"**⚡️Сили ППО під час цієї нічної атаки знищили 12 повітряних цілей: **три крилаті ракети ""Калібр"" та дев’ять іранських ударних дронів ""Shahed-136/1312"".

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Shelling
14/06/2023,ukraina_novosti,5,"**❗️Рашисты ночью ударили по Одессе ""Калибрами"", - **ОК ""Юг"".

Из-за обстрела погибли 3 человека, еще 13 ранены.

Повреждены бизнес-центр, учебное заведение, жилищный комплекс, ""Макдональдс"" и магазины.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Shelling
13/06/2023,ukraina_novosti,20,"Судя по спутниковым снимкам, русня построила линию обороны вдоль границы с Украиной из ""зубов дракона"" и противотанковых рвов до границы с Беларусью. Они говорят, что **обойти такую линию невозможно**.

Но есть нюанс.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Shelling
13/06/2023,ukraina_novosti,19,"🔥**Залп української батареї РСЗВ ""Град"" по русні.

**[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",neutral,Humanitarian
13/06/2023,ukraina_novosti,18,"❗️**Трамп прибыл в суд Майами, где пройдет слушание по делу о вывозе секретных материалов из Белого дома**.

Его формально взяли под арест на время слушания. Экс-президенту США грозит до 400 лет тюрьмы.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",negative,Political
13/06/2023,ukraina_novosti,18,"🤡**Беларусь получила от рф ракеты и бомбы, которые втрое мощнее, чем примененные в Хиросиме и Нагасаки**, - Лукашенко.

[Украина 24/7](https://t.me/+qzx5UNSknP01Yzhi)",neutral,Shelling
