date,channel,hour,text,category
20/08/2023,uniannet,13,"Премьер Нидерландов **Рютте не может точно сказать, сколько именно** **истребителей F-16 страна **[**поставит](https://bit.ly/3QH2ep3)**** Украине**, пишет Reuters

Всего в распоряжении Амстердама имеется 42 таких самолета, но ""пока слишком рано говорить, все ли они будут переданы"".

У ВВС Дании около 30 истребителей, которые будут выведены из эксплуатации по мере перехода страны на более современные F-35.

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
20/08/2023,uniannet,13,"Во время финала Чемпионата миру по футболу среди женщин на поле выбежал мужчина в футболке с надписями ""Стоп путлер"" и ""Свободная Украина"" 🇺🇦 

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
20/08/2023,uniannet,13,"""Радио Свобода"" публикует кадры изнутри драмтеатра в Чернигове, по которому [ударила ракета рашистов](https://bit.ly/3KNEBqY). 

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
20/08/2023,uniannet,12,"Сообщается, что это - тот самый горящий Ту-22М3 после вчерашнего удара по российскому аэродрому ""Сольцы""

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
20/08/2023,uniannet,12,"⚡️ **Украина **[**получит ](https://bit.ly/3QMJDaZ)****42 истребителя F-16 после тренировки пилотов и инженеров, - Зеленский

**💬 ""Сегодня делаем еще один шаг на усиление воздушного щита Украины. F-16. Самолеты, которые мы используем, чтобы держать российских террористов подальше от украинских городов и сел"", - сказал он. 

Президент добавил, что это решение - только начало.

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
20/08/2023,uniannet,12,"**А вот и селфи Зеленского с премьером Нидарландов Марком Рютте

**💬 ""F-16. [Прорывная договоренность](https://bit.ly/3QMJDaZ). С сегодняшнего дня уже конкретика. Будут в украинском небе. Спасибо, Нидерланды! Спасибо, Марк! Спасибо всем, кто помогает"", - сказал глава государства. 

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
20/08/2023,uniannet,12,"**✈️ А Зеленский в Нидерландах осмотрел самолеты F-16 на военной авиабазе Эйндховен

**Ожидается, что пресс-конференция по итогам встречи главы государства с премьером Нидерландов пройдет около них. 

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",First Category
20/08/2023,uniannet,11,"**В Белгороде сегодня какая-то **[**бавовна](https://bit.ly/3E4pt4J)****, слышны взрывы и виден дым в небе

**Кацапня пишет о работе ПВО.

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
20/08/2023,uniannet,11,"**В Чернигове объявлен траур: люди несут на место трагедии цветы и игрушки

**Напомним, в результате удара по драмтеатру погибла 6-летняя девочка София. Она умерла от кровопотери. 

📷 МВД

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
20/08/2023,uniannet,11,"1️⃣2️⃣ **Фіаско росії з ""Луною-25"" - не привід для радості українців

**Стало очевидним, що росія не в змозі самостійно освоювати космос. Те, що вдалось американцям і німцям 60 років тому так і залишилось недосяжним для комуністичної і посткомуністичної російської науки і промисловості. 

Її власні ракети, навіть спроектовані на напрацювання українсько-радянської космічної науки, та зібрані криворукими болотними неуками самостійно - раз по раз падають. 

Без України росія не може. А от Україна без росії - цілком могла б, проте ні уряд, ні суспільство не готові до цього.

**Чому в Україні немає ""зацікавленості у зірках"" і чи буде так надалі -** [**читайте у матеріалі УНІАН](http://bit.ly/47BZe3h)**.",First Category
20/08/2023,uniannet,10,"👩‍🚀🌔 **Орбита индийского посадочного модуля ""Чандраян-3"" совершила успешное снижение, - Bloomberg

**Об этом издание пишет со ссылкой на Индийскую организацию космических исследований (ISRO).

Спускаемый модуль состоит из посадочного аппарата ""Викрам"" и ровера ""Прагян"". Ожидается, что он приземлится на поверхность Луны вечером 23 августа. 

Русня, как обычно, громко орала и пыталась прыгнуть выше крыши, обогнав всех и вся, но так же громко села на бутылочное горлышко. 

**Интересно, около разбитой станции ""Луна-25"" найдут потом табличку ""россия здесь навсегда"", как думаете?** 🤔 

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",First Category
20/08/2023,uniannet,10,"**🇳🇱 Президент Зеленский вместе с первой леди прибыл в Нидерланды

**[По словам главы государства](https://bit.ly/47D1Bms), по плану у него - переговоры с премьер-министром страны Марком Рютте. Главной темой для обсуждения станет поставка истребителей F-16. Также на повестке дня Глобальный саммит мира, формула мира и привлечения страны-террориста к ответственности. 

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
20/08/2023,uniannet,10,"А в Макеевке после ""русского мира"" люди живут на широкую ногу, заделывая ямы во дворе коврами.

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
20/08/2023,uniannet,9,"😔 **Так сейчас выглядит уничтоженная рашистами Каховская ГЭС

**На кадрах - обвалившаяся водосливная плотина, разломанное здание машинного зала, одну часть из которого затопило.

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",First Category
20/08/2023,uniannet,9,"🛰 💥 **А вот, собственно, и подробности о кацапской станции ""Луна-25"": она, конечно, долетела до Луны, но как всегда - с нюансом

**В Роскосмосе пишут, что она перешла на нерасчетную орбиту и столкнулась с поверхностью Луны, завершив свою миссию, фактически спустя 10 дней после начала. Вокруг нее накануне развернули пиар-кампанию, но в итоге у русни, как обычно, получилось только обос*аться. В этот раз - в космосе. 

**Ох, уж эта русофобская поверхность Луны... **🌚 

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
20/08/2023,uniannet,8,"**Максим Галкин отреагировал на ракетный удар по Чернигову

**Муж Пугачевой [публично высказался о трагедии и рассказал о смерти 6-летней девочки](https://bit.ly/45j73JM), которую убила российская ракета.

Пост Галкина сразу же атаковали боты, которые принялись писать о ""бомблении Донбасса"". Однако среди всего этого появилось немало комментариев от реальных пользователей, которые искренне благодарят артиста за поддержку.",Second Category
20/08/2023,uniannet,8,"**В Подольске москосвской области полыхнул склад Ozon

**Сообщается, что там на шестом этаже здания горят вещи, игрушки и другие заказы россиян.

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
20/08/2023,uniannet,7,"[Истребитель F-16 уже был в Украине](https://bit.ly/3qM5wwu)** и садился на наши аэродромы, сообщил командующий Воздушных сил Николай Олещук

**💬 ""Сейчас мы занимаемся подготовкой взлетно-посадочных полос. На момент прриобретения Украиной F-16 мы уже сможем их размещать"", - сказал он. 

По его словам, несколько украинских пилотов смогут обучиться на этих истребителях за 4 месяца. 

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
20/08/2023,uniannet,7,"**ВКС рф находятся под сильным давлением из-за требований организовать противовоздушную оборону от ударов украинских БПЛА, - британская разведка

**В Минобороны Британии отмечают, что путин почти наверняка думал, что вторжение в Украину не окажет прямого влияния на россиян, однако сейчас БПЛА регулярно прилетают в москву и другие области рф. 

В разведке считают, что основная ответственность в этом вопросе падает на начальника штаба ВКС Виктора Афзалова, так как Суровикин, фактически, отстранен от должности из-за позможной причастности к мятежу Пригожина. 

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
20/08/2023,uniannet,6,"🚨🚔 Бойцы 28 ОМБр оштрафовали русаков за нарушение ПДД

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
20/08/2023,uniannet,6,"**В результате атаки по аэродрому ""Сольцы"" в Новгородской области повреждены не один Ту-22м3, - ISW

**Аналитики, ссылаясь на инсайдерский источник в рф, утверждают, что несмотря на заявления минобороны страны, повреждены были по меньшей мере 2 Ту-22м3. 

В ISW добавили, что после этого неповрежденный самолет россияне переместили на авиабазу ""Оленья"" в Мурманской области. 

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
20/08/2023,uniannet,5,"Еще кадры ночной бавовны в Курске 💣 

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
20/08/2023,uniannet,5,"🐷🇷🇺 **460 оккупантов успешно завершили курсы хороших русских

**Также у армии рф наладилось производство дырявых тазиков. В этот раз их изготовили из:

▪️ 6 танков;
▪️ 11 бронемашин;
▪️ 33 артиллерийских систем;
▪️ 3 РСЗО;
▪️ 3 ПВО;
▪️ 22 БПЛА;
▪️ 15 транспортных средств;
▪️ 5 единиц спецтехники.

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
20/08/2023,uniannet,5,"**В результате удара по центру Чернигова пострадали 148 человек, 41 пациент - в больнице

**Как сообщил глава Черниговской ОВА Вячеслав Чаус, ранения получили 144 человека, в частности, 15 детей. По словам главы ОВА 15 человек из 41 госпитализированного уже прооперировали. 

Работы по ликвидации последствий продолжаются, ведется оценка нанесенного ущерба. В результате обстрела города пострадали более 60 домов. 

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
20/08/2023,uniannet,5,"**Китай устроил **[**тренировочную блокаду](https://bit.ly/3YE0ezT)**** Тайваня в рамках комплексных военных учений

**19 августа китайцы задействовали корабли класса эсминец и фрегат, а также ракетные катера, самолеты раннего предупреждения, самолеты постановки помех, истребители и ракетные войска наземного базирования. Причем Пекин не стесняется называть все своими именами.

💬__""Войска прибыли в морское и воздушное пространство вокруг острова Тайвань, осуществили на многих направлениях трехмерное и долгосрочное сдерживание вблизи и сформировали окружение острова со всех направлений"", – говорится в заявлении министерства.

__**Напомним, точно такие же “морские учения”, мало отличимые от морской блокады, Россия устроила на Черном море вблизи Одессы и Николаева в феврале 2022 года

**[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
20/08/2023,uniannet,4,"💥 путинские орки на юге Украины маневрируют в устье Днепра, пытаясь подвести боеприпасы и заменить на постах личный состав, и **попадают на “концерт Кобзона”**. 

В Силах обороны сообщили, что за прошедшие сутки [**были уничтожены еще три вражеские лодки](https://bit.ly/3QIC7xR)**. Оккупантам явно пора “уматывать” 💪

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
20/08/2023,uniannet,4,"**Вчера оккупанты попытались отбить назад село Урожайное, недавно освобожденное ВСУ

**Как сообщил [Генштаб](https://bit.ly/3QPhRe3), в целом за вчерашний день на фронте было более 30 боевых столкновений с врагом. 

Агрессор совершил несколько попыток наступления: к северу от Богдановки и рядом с Клещиевкой на Бахмутском направлении, в районе города Марьинка и собственно в районе села Урожайное.

В то же время, Силы обороны продолжают наступательную операцию на Мелитопольском и Бердянском направлениях. Традиционно Генштаб не раскрывает подробностей, ограничиваясь общими формулировками о закреплении на достигнутых рубежах и контрбатарейной борьбе.

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
20/08/2023,uniannet,3,"**В ближайшее время темпы украинского контрнаступления ускорятся, считает  Институт изучения войны

**[Аналитики отмечают](https://bit.ly/3slDfxu), что недавно Силы обороны Украины преодолели широкую полосу российских минных полей на юге, и это очень значимо.

💬__""Последние украинские наступления (...) имеют тактическое значение из-за структуры российских оборонительных линий. Эти достижения могут позволить украинским силам начать действовать на менее заминированных участках российской линии обороны, которые, вероятно, будут способствовать более быстрым достижениям Украины"", – отмечает ISW.

__[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
20/08/2023,uniannet,0,"Последствия ""бавовны"" на Курском вокзале. К месту начали съезжаться пожарные

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
20/08/2023,uniannet,0,"А вот и сам момент взрыва в Курске 💥

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
20/08/2023,uniannet,0,"Вокзал в Курске сейчас. Бегают, суетятся

Что-то случилось?

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
20/08/2023,uniannet,0,"РосСМИ сообщают, что в аэропортах Внуково и Домодедово **объявлен режим ""Ковер""** из-за возможной угрозы атаки дронами

Самолеты перенаправляют в Шереметьево

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
