date,channel,hour,text,category
18/07/2023,novinach,17,"Президент ПАР [заявив](https://www.news24.com/news24/politics/government/arresting-putin-would-declaration-of-war-against-russia-ramaphosa-says-in-confidential-affidavit-20230718), що арешт путіна на саміті БРІКС буде рівносильний оголошенню війни росії",Political
18/07/2023,novinach,16,Наступ росіян на Куп'янському напрямку безуспішний,Political
18/07/2023,novinach,16,"Бельгія, Люксембург і Нідерланди [передадуть](https://dedonder.belgium.be/en/starting-benelux-support-initiative-m113-apc) Україні бронетранспортери М113",Political
18/07/2023,novinach,15,"Український паспорт [посів](https://www.henleyglobal.com/passport-index/ranking) 30 місце в міжнародному рейтингу Henley & Partners, піднявшись на 4 позиції.

Українці можуть відвідувати без візи 146 країн",Political
18/07/2023,novinach,14,"Найближчими днями CША оголосять про новий пакет військової допомоги Україні на суму $1,3 млрд — [пише](https://www.reuters.com/world/europe/us-announce-13-bln-military-aid-ukraine-sources-2023-07-18/) Reuters.

Тим часом розпочалося 14-те засідання у форматі ""Рамштайн""",Economical
18/07/2023,novinach,14,"Кабмін затвердив постанову про проєкт з відбудови Каховської ГЕС, розрахований на два роки — [повідомив](https://t.me/Denys_Smyhal/5630) Шмигаль. 

На першому етапі уряд спроєктує всі інженерні конструкції, а будівельні роботи почнуть після деокупації",Humanitarian
18/07/2023,novinach,13,У Європарламенті [закликали](https://suspilne.media/531229-evroparlament-zaklikav-mks-vidati-order-na-arest-lukasenka/) Міжнародний кримінальний суд розглянути можливість видачі ордера на арешт лукашенка,Political
18/07/2023,novinach,12,"Компанія Essity, що виробляє туалетний папір Zewa, прокладки та підгузки [пішла](https://www.essity.com/media/press-release/essity-has-exited-the-russian-market/13ed54a1aedb2ef7/) з російського ринку",Political
18/07/2023,novinach,11,"Протягом 10 років ""мільйони"" електронних листів американських військових помилково [надсилали](https://itc.ua/ua/novini/pomylka-miljony-konfidentsijnyh-elektronnyh-lystiv-amerykanskyh-vijskovyh-pomylkovo-nadsylaly-do-mali/) до Малі.

Все через те, що люди часто робили помилку в написанні електронної пошти і замість військового домену Збройних Сил США "".MIL"", вводили "".ML"" — ідентифікатор країни для Малі.

Більшість листів були спамом і серед них не було засекречених, однак низка з них мали конфіденційні дані про військових США та їхні родини",Shelling
18/07/2023,novinach,9,"Відчуваєте, що [ваша англійська потребує](https://bit.ly/3rBBOdD) апгрейду? Тримайте онлайн-курс англійської для роботи та бізнесу від Yappi!

Старт занять – липень-серпень.

Групи різних рівнів – Intermediate, Upper-Intermediate чи Advanced.
Тривалість семестру – 4 місяці.

Yappi це:

• 20 років досвіду у викладанні бізнес-англійської;
• Заняття онлайн за цифровим підручником та через мобільний застосунок;
• Спеціалізовані програми за своїм фахом;
• Реальні робочі ситуації на заняттях;
• Розмовні клуби щотижня.

[Проходьте безкоштовний тест](https://bit.ly/3rBBOdD) на сайті та долучайтесь до навчання зараз!

#промо",Humanitarian
18/07/2023,novinach,9,"Європейський суд з прав людини [відхилив](https://www.ukrinform.ua/rubric-polytics/3737222-espl-povnistu-vidhiliv-usi-pretenzii-rosii-do-ukraini.html) усі претензії росії до України. 

Зокрема, закрито справу, в якій рф звинувачує Україну в авіакатастрофі МН17",Political
18/07/2023,novinach,8,Здоров'я погібшим,Political
18/07/2023,novinach,8,"СБУ спільно з БЕБ викрили власників київського банку, який допоміг підпільним онлайн-казино ""відмити"" майже 5 млрд грн. Ймовірно, йдеться про Айбокс Банк.

Для реалізації схеми вони [створили](https://forbes.ua/news/vlasnikiv-stolichnogo-banku-pidozryuyut-u-vidmivanni-5-mlrd-grn-dlya-onlayn-kazino-ymovirno-ydetsya-pro-ayboks-bank-18072023-14854) понад 20 підконтрольних фірм, які відкрили рахунки у вказаній фінустанові.

На реквізити цих компаній гравці підпільних онлайн-казино зараховували гроші, а організатори оборудки мали свій ""відсоток"" з кожної транзакції",Economical
18/07/2023,novinach,6,"Уночі росіяни запустили по Україні 6 ""Калібрів"" та 36 ""шахедів"". 

Сили ППО [збили](https://t.me/kpszsu/3372) всі ракети та 31 дрон",Humanitarian
18/07/2023,novinach,5,"Соловейко, рідний брате, 
Знов русня пішла «поспати»
Та раз… 710!

P.S. Втрати ворога — ЗСУ. Слова — пікчер",Humanitarian
18/07/2023,novinach,5,"Вночі росія [намагалася](https://www.facebook.com/100067507551846/posts/pfbid0gA6tjZN6coTUKq1pf6UGJMiA1kibjqbmxmAtnwTKqtL9CqpFADaa37YfUwZw8CrBl/?) вдарити по Одесі шістьма крилатими ракетами ""Калібр"" — їх збила українська ППО. 

Крім того, у небі над областю збили 21 безпілотник ""шахед"" і ще 4 приземлили на Миколаївщині. 

Внаслідок падіння уламків є один поранений на Одещині, а в Миколаєві — влучання у промисловий об'єкт",Shelling
17/07/2023,novinach,20,"Головне станом на зараз:

• Зеленський [направив](https://t.me/V_Zelenskiy_official/7027) офіційні листи Ердогану і Гутеррешу з пропозицією продовжити роботу ""зернової угоди"" або її аналога в тристоронньому форматі;

• Нове засідання у форматі ""Рамштайн"" [відбудеться](https://news.liga.net/ua/politics/news/prodoljim-delat-nevozmojnoe-ramshtayn-14-sostoitsya-uje-zavtra-reznikov) 18 липня;

• Ціна на газ для українців [залишатиметься](https://www.naftogaz.com/news/gas-price-unchanged) незмінною щонайменше до травня;

• Нова пошта до кінця літа [відкриє](https://www.epravda.com.ua/news/2023/07/17/702299/) 10 відділень у Німеччині;

• Швеція [виділить](https://hromadske.ua/posts/shveciya-uhvalila-strategiyu-vidbudovi-ukrayini-rozmirom-euro522-mln) €522 мільйонів до 2027 року на відбудову України",Political
17/07/2023,novinach,20,"Повітряні сили [повідомляють](https://t.me/kpszsu/3357), що росія ймовірно запустила ""шахеди"" з Чорного моря в північному напрямку",Humanitarian
17/07/2023,novinach,20,"У Львові блискавка влучила у два трансформатори, можливі перебої з електрикою — [повідомив](https://t.me/andriysadovyi/1601) Садовий. 

Відео: Мемарня",Political
17/07/2023,novinach,20,"Збір закрили. Ще майже півмільйона відправляється на знищення російського сміття. Усім вдячні за донати 🖤

Поки ми готуємо звіти, подивіться відео від 126 ТрО, якій ми збирали на бус. Креативний ролик від якого віє добротою",Political
17/07/2023,novinach,19,"У Львові на 11-й день після влучання ракети в будинок під завалами [знайшли](https://www.facebook.com/permalink.php?story_fbid=pfbid0gWJh7pMJXWdSq35H6YgEkFEkBFQe36MHfwqoz5meH5k9FJHXCtSsCx9EsuVS1WUil&id=100011479301016) живого кота. 

Знесилену та зневоднену тварину доставили до ветеринарів",Political
17/07/2023,novinach,19,"Окупанти планують відновити двосторонній рух Кримським мостом до листопада, один з прольотів відновленню не підлягає.

Про це [заявили](https://www.pravda.com.ua/news/2023/07/17/7411743/) на нараді з путіним, який своєю чергою пригрозив ""відповіддю"" за підрив мосту",Political
17/07/2023,novinach,16,🐷🐷🐷,Political
17/07/2023,novinach,16,російське угруповання на Лимано-Куп’янському напрямку майже як на піку війни в Афганістані,Political
17/07/2023,novinach,16,Окупанти [перейшли](https://t.me/militarymediacenter/2559) у наступ на Куп’янському напрямку — командувач Сухопутних військ Сирський,Political
17/07/2023,novinach,15,США [нададуть](https://t.me/holosameryky/6065) додатково $500 мільйонів гуманітарної допомоги для постраждалих від російської агресії,Political
17/07/2023,novinach,14,"На Одещині [затримали](https://t.me/DPSUkr/12464) браконьєрів, які вбили та везли у човні 125-кілограмову червонокнижну білугу — ДПСУ. 

Риба важила 110 кг та мала близько 14 кг чорної ікри",Political
17/07/2023,novinach,13,"Головне станом на зараз:

• Україна готова [продовжити](https://www.facebook.com/sergii.nykyforov/posts/pfbid029b5KS2Ls7BbukxxFdcq1T3HMPRaoFoUHGYLpAGbv2WJ55CFRc985Typn1KL3gu6Sl) роботу зернового коридору без росії — Зеленський;

• Судді Тандиру, який збив на смерть нацгвардійця, [продовжили](https://suspilne.media/530409-suddi-tandiru-akij-zbiv-nacgvardijca-na-blokpostu-prodovzili-zapobiznij-zahid-trimanna-pid-vartou/) термін тримання під вартою;

• Велика Британія [запровадила](https://www.gov.uk/government/publications/the-uk-sanctions-list) нові санкції проти росіян, що причетні до примусової депортації українських дітей;

• У Придністров'ї [вбили](https://www.pravda.com.ua/news/2023/07/17/7411676/) лідера компартії;

• Подивіться, що буде, якщо [загуглити](https://www.google.com/) Раян Ґослінґ",Political
17/07/2023,novinach,13,"росія [обстріляла](https://suspilne.media/530363-armia-rf-obstrilala-centr-bilopilla-ta-sumsini-e-zagibli-na-poraneni/) центр Білопілля на Сумщині, щонайменше десятеро людей отримали поранення і ще двоє загинули",Humanitarian
17/07/2023,novinach,13,"""Ахрінєть 😂😂😂"", — момент падіння літака Су-25 у море",Political
17/07/2023,novinach,12,Пілот літака Су-25 погіб — росЗМІ,Political
17/07/2023,novinach,12,"Липень 2023-го квантово заплутаний з жовтнем 2022-го.

Інакше пояснити вибух на Кримському мосту __(знову)__ й падіння літака Су в Єйську __(знову)__ просто неможливо.",Shelling
17/07/2023,novinach,12,🌚🌚🌚,Political
17/07/2023,novinach,12,"У Краснодарському краї поблизу Єйську в море впав літак Су-25. Пілот, на жаль, встиг катапультуватися",Political
17/07/2023,novinach,12,"20 000 грн, які залишились з минулого разу, направляємо у цей збір. Долучайтеся, котики🖤",Political
17/07/2023,novinach,12,"Новиначе, отримали новий терміновий запит від військових, який маємо швидко закрити. Детальніше:

• Дрон Mavic 3Т для 1-го Стрілецького Батальону 67 ОМБр ДУК — 225 000 грн;

• 5 ThermEye Cyclops 335 для 1-го Стрілецького Батальону 67 ОМБр ДУ — 247 000 грн.

Загальна сума збору — 478 000 грн.

Це друга частина допомоги для 67 ОМБр ДУК, під час першої зібрали на 2 Mavic 3Т. Сподіваємося на вашу підтримку:

UPD. Збір закрито",Political
17/07/2023,novinach,11,"Українське виробництво дронів виросло, по деякими категоріям, більше ніж в 100 разів, якщо порівнювати з минулим роком — [повідомив](https://t.me/zedigital/3389) віцепрем'єр Федоров.

Так він відреагував на вчорашній пропагандистський сюжет з БпЛА ""Ланцет"", який рознесли наші канали",Political
17/07/2023,novinach,10,"Реджеп Ердоган заявив, що зернова угода ""увійшла в історію як дипломатичний успіх"" та висловив сподівання, що вона продовжиться. 

""Я вважаю, що російський президент путін хоче продовження чорноморської зернової угоди"", — [сказав](https://www.aa.com.tr/en) президент Туреччини",Political
17/07/2023,novinach,10,"У кремлі заявили про припинення дії ""зернової угоди""",Political
17/07/2023,novinach,10,"🫡🫡🫡

🔹[**✙ДБМ✙](https://t.me/dbmua)**🔹",Political
17/07/2023,novinach,9,"Дмітрій Мєдвєдєв заявив, що міжнародні санкції не діють на терористів і їх необхідно знищувати без жодних судів.

База",Political
17/07/2023,novinach,8,"Рівно 9 років тому у небі Донбасу росія збила пасажирський Boeing 777 рейсу MH17, який прямував з Нідерландів у Малайзію.

Усі 298 пасажирів на борту загинули, серед них 80 дітей.

В листопаді 2022 року суд Гааги визнав Ігоря Гіркіна та його підлеглих Сергія Дубинського і Леоніда Харченка винними у знищенні боїнгу та заочно призначив довічне їм ув'язнення",Economical
17/07/2023,novinach,7,"Антитерористичний комітет рф кваліфікував підрив Кримського мосту як ""теракт"", заявивши, що переправу атакували українські надводні дрони",Political
17/07/2023,novinach,7,"UPD. Відбій 

Зафіксовано виліт двох бортів Ту-22м3. У Києві та у низці областей — повітряна тривога",Shelling
17/07/2023,novinach,7,"Український режисер Олег Сенцов потрапив під обстріл на фронті. Внаслідок атаки троє військових зазнали поранень. 

""На першому ж бойовому виході після повернення, під час десантування, попали під артилерійський обстріл. Бредлі знов врятував нам життя"", — [пише](https://www.facebook.com/oleg.sentsov/posts/6501895516560596) Сенцов",Shelling
17/07/2023,novinach,6,"Так звана ""влада"" окупованого Криму заявила, що легкові автомобілі будуть переправлятися з півострова на поромі, вантажні — виключно через ""нові території""",Political
17/07/2023,novinach,6,Гольова передача в активі Буданова,Political
17/07/2023,novinach,6,Так зараз виглядає Кримський міст,Political
17/07/2023,novinach,6,"Соловейко, рідний брате, 
Знову міст пішов «поспати»
Та раз… Два!

P.S. Музика - народна. Слова - СБУ.",Humanitarian
17/07/2023,novinach,6,"Атака на Кримський міст була спецоперацією Військово-морських сил ЗСУ та СБУ — Суспільне з посиланням на джерела. 

Низка ЗМІ підтверджують цю інформацію, заявляючи, що міст було атаковано надводними дронами",Shelling
17/07/2023,novinach,5,Наївся і спить,Political
17/07/2023,novinach,5,Кримський міст 2022-2023 можем повторити,Political
17/07/2023,novinach,5,"Наталія Гуменюк [заявила](https://t.me/suspilnenews/22530), що пошкодження Кримського мосту в день закінчення ""зернової угоди"" може бути російською провокацією",Political
17/07/2023,novinach,5,Речник ГУР [відмовився](https://t.me/suspilnenews/22529) коментувати подію на Кримському мосту,Humanitarian
17/07/2023,novinach,5,"російська окупаційна влада заявила про ""надзвичайну ситуацію на Кримському мосту"".

Подробиць немає, але очевидці повідомляли про вибух та падіння одного з прольотів. Також ЗМІ пишуть про двох загиблих.

Кадри з місця події:",Political
16/07/2023,novinach,20,Байден [схвалив](https://edition.cnn.com/europe/live-news/russia-ukraine-war-news-07-16-23/h_888c39a1aeb0038d649e81998487b1ca) навчання українських пілотів на F-16 у Європі,Political
16/07/2023,novinach,19,Внаслідок ударів по Харкову загинув 24-річний хлопець — [повідомили](https://t.me/synegubov/6655) в ОВА,Shelling
16/07/2023,novinach,19,Харківська ОВА [повідомляє](https://t.me/synegubov/6656) про ворожі удари по місту,Shelling
16/07/2023,novinach,17,"Командир ""Азову"" Денис «Редіс» Прокопенко [зустрівся](https://t.me/azov_media/4840) з особовим складом",Political
16/07/2023,novinach,15,"UPD. Семеро людей зазнали поранень 

Окупанти завдали ударів по Харкову — повідомили в ОВА. Наразі у багатьох областях оголошено повітряну тривогу",Shelling
16/07/2023,novinach,13,ЗСУ [підтвердили](https://www.facebook.com/watch/?extid=CL-UNK-UNK-UNK-IOS_GK0T-GK1C&mibextid=2Rb1fB&v=822489255794970) ураження складу ракетного озброєння в Ювілейному на Луганщині,Shelling
16/07/2023,novinach,12,"Ганна Маляр [звітує](https://t.me/annamaliar/938) про ситуацію на фронті:

• На Куп'янському напрямку окупанти активно наступають, положення сторін змінюється декілька разів на добу;

• На Бахмутському напрямку ЗСУ поступово просуваються по південному флангу. На північному – обороняються;

• На Авдіівському та Мар'їнському сили оборони продовжують стримувати ворожі наступи",Political
16/07/2023,novinach,9,Сили ППО [збили](https://t.me/Sumy_news_ODA/17854) вже другий ворожий БпЛА над Сумським районом,Shelling
16/07/2023,novinach,9,"Двоє дітей на Херсонщині постраждали через вибух — їх госпіталізували у стані середньої тяжкості, [пише](https://t.me/olexandrprokudin/973) очільник ОВА.

Хлопчики знайшли на вулиці невідомий предмет, який здетонував під час гри.

Фото ілюстративне",Shelling
16/07/2023,novinach,8,"У Сумах пролунали два вибухи — Суспільне.

Також ЗМІ пишуть про чергову атаку безпілотників на окупований Севастополь",Political
16/07/2023,novinach,8,Слідом за Луганськом вибухи пролунали у Бердянську та Маріуполі,Political
16/07/2023,novinach,7,"У Луганську пролунали вибухи.

Кадри з ТГ-каналів:",Political
16/07/2023,novinach,6,"росзмі пишуть про нічну атаку дронами на Крим. Гауляйтер Севастополя заявив, що, ніби-то, збили 2 БпЛА та ще 5 заглушили засобами РЕБ.

Також мережею шириться відео, на якому росіяни намагаються влучити по надводному дрону",Political
16/07/2023,novinach,5,Ще 500 росіян успішно сплотілісь,Political
15/07/2023,novinach,22,У Харкові пролунала серія вибухів,Political
15/07/2023,novinach,20,У Сумах [пролунали](https://t.me/suspilnenews/22491) вибухи — Суспільне,Humanitarian
15/07/2023,novinach,20,"Американський футбольний клуб ""Інтер Маямі"" [оголосив](https://www.intermiamicf.com/video/si-muchachos#si-muchachos) про перехід у свій склад Ліонеля Мессі",Shelling
15/07/2023,novinach,19,У Запоріжжі [пролунав](https://t.me/suspilnenews/22490) вибух — Суспільне,Political
15/07/2023,novinach,19,Повітряні сили [повідомляють ](https://t.me/kpszsu/3315)про запуск ворожих ракет у напрямку Запоріжжя,Political
15/07/2023,novinach,18,"Meta почала блокувати в Європі свій новий застосунок Threads — ЗМІ.

Причиною стали проблеми з конфіденційністю програми",Political
15/07/2023,novinach,17,З минулого червня Велика Британія [підготувала](https://babel.ua/news/96293-britaniya-pidgotuvala-18-tisyach-ukrajinskih-pihotinciv) 18 тисяч українських піхотинців,Political
15/07/2023,novinach,16,"Кріштіану Роналду [потрапив](https://www.guinnessworldrecords.com/news/2023/7/cristiano-ronaldo-tops-list-of-worlds-highest-paid-athletes-755361) до Книги рекордів Гіннеса як найбільш високооплачуваний спортсмен у світі.

За рік португальський футболіст заробив $136 000 000",Humanitarian
15/07/2023,novinach,14,"Бійці ЗСУ [знищили](https://t.me/ok_pivnich1/3882) під Дебальцевим ворожу ЗРС С-400 ""Тріумф"" — ОК Північ.

За інформацією Центру стратегічних комунікацій, саме з цієї установки 27 червня була випущена ракета по Краматорську, де загинули 12 осіб",Political
15/07/2023,novinach,12,"Юн Сок Йоль заявив про початок створення ініціативи з допомоги Україні у військовому й гуманітарному напрямках.

Також Президент Південної Кореї підтримав українську ""формулу миру"" і пообіцяв допомогти в післявоєнному відновленні",Political
15/07/2023,novinach,11,"Президент та перша леді Південної Кореї [зустрілись](https://t.me/V_Zelenskiy_official/6988) із Зеленським.

Це перший візит корейського президента до України за всю історію дипломатичних відносин",Political
15/07/2023,novinach,11,"ДПСУ [зафіксувала](https://t.me/DPSUkr/12425) переміщення окремих груп бійців ""чвк ваґнер"" з території росії до білорусі",Political
15/07/2023,novinach,11,"фсб рф заявило, що запобігли підготовці вбивства пропагандисток марґаріти сімоньян та ксєнії собчак.

Кажуть, що замах готували СБУ та неонацистське угрупування ""Параграф-88""",Political
