date,channel,hour,text,category
02/09/2023,uniannet,17,"**Ахеджакова заявила, что флаг Украины в Бремене ей дал ""какой-то провокатор**""

Лия Ахеджакова, которая ранее [вышла на сцену в городе Бремен с украинским флагом](https://t.me/uniannet/110113), рассказала, что ей его дал вместе с букетом цветов ""провокатор"". Она отметила, что найти человека, отдавшего ей флаг, так и не удалось.

""Что вы несете? С каким я вышла флагом? Мне какой-то провокатор, подавали цветы, и он мне сунул этот флаг. Это было в городе Бремене, на поклонах, люди цветами меня засыпали, и с одним букетом оказался [флаг]. Я вначале думала, что это шарфик. Это провокаторы специально сделали. Этого человека мы так и не смогли найти, глазами искали, обычно они к рампе подходят""

Ранее в рф придумали, как [""наказать"" Ахеджакову за поддержку Украины](https://bit.ly/3qQ75d8).",Political
02/09/2023,uniannet,16,"Мальчики начинают запускать руки в трусики и теребонькать друг другу, обсуждая взятие Купянска, а потом сразу Харькова, а там уже и до Ла-Манша недалеко

При этом некоторые более опытные мальчики призывают пока просто теребонькать, и не сильно предаваться при этом мечтаниям.

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Political
02/09/2023,uniannet,16,"**Бойцы Третьей отдельной штурмовой бригады штурмуют окопы врага на рассвете

**На видео - редкий эпизод уничтожения вражеского дрона из стрелкового оружия во время штурма позиций. 

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Economical
02/09/2023,uniannet,15,"Русские аристократы едут с оперы ""Борис Годунов"", попутно предаваясь великосветской беседе о таинственном исчезновении паспорта одной благородной девицы
  
Осторожно, много высококультурных и философских рассуждений с критическими оценками как собеседников, так и сложившейся ситуации в целом. 

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Political
02/09/2023,uniannet,15,"**На болотах убеждают, что кладбище - законная военная цель, ведь там обязательно должны сидеть наблюдатели ВСУ

**Ага. Целый отряд сидит. И наблюдает позиции, которых хрен знает где в 30 километрах.

Феерический дол*еб.

Это в принципе все, что вы должны знать о русских.",Economical
02/09/2023,uniannet,15,"**Русопитеки нанесли удар по Краматорску

**Одна из ракет чуть не попала в многоквартирный жилой дом. Хвостовик воткнулся в проезжую часть дороги в нескольких метрах от домов.

Еще одна ракета ударила по кладбищу, там разворотило могилы.

Ничего нового: болотные опарыши как всегда, с воодушевлением воюют только против мертвых и мирных. 

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Economical
02/09/2023,uniannet,15,"🔥 Дрон ВСУ гоняет орков вокруг машины 

Финал игры в ""кошки-мышки"" предсказуем.  

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Political
02/09/2023,uniannet,14,"**В мразотной стране дерьма и миллионов доносов начали проверку против Лии Ахеджаковой по статье о ""дискредитации"" сброда убийц под названием ""российская армия""

**Проверку в отношении артистки инициировали после того, как в конце июня она вышла на сцену в немецком Бремене, где проходил спектакль ""Мой внук Вениамин"" с ее участием, с флагом Украины.

За это «ужасное преступление» Z-патриоты требуют наказать актрису.
Лия Ахеджакова неоднократно публично высказывалась против российского вторжения в Украину. После этого спектакли с ее участием стали отменять, так как на них жаловались различные ""патриотические"" организации и активисты.

Из-за травли, претензий правоохранительных органов, доносов и отмены спектаклей, Ахеджаковой пришлось уйти из театра ""Современник"".

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Political
02/09/2023,uniannet,14,"Продвижение есть... Но никто ничего не предпринимает...

Радостно смеялись...Быть добру...",Political
02/09/2023,uniannet,13,"**Данилов подтвердил намерение отменить отсрочку от мобилизации для соискателей второго высшего образования

**По его словам, Минобразования рассмотрит этот вопрос в ближайшее время. Причина – увеличение количества желающих среди мужчин получить еще один диплом. Если можете служить, министерство будет решать, подождет ли обучение.

""Министерство образования сейчас будет рассматривать этот вопрос, будут проводить анализ, ведь так произошло, что преимущественно мужчины с определенным жизненным опытом 40-50 лет решили получать второе-третье образование. Количество людей, желающих получить образование, увеличилось в разы. Если вы можете служить в армии, пригодные, подождет ли обучение, или нет, будет решать соответствующее министерство"", - отметил секретарь в эфире ""Украинского радио"".

Ранее эту идею озвучил представитель президента в Верховной Раде и член оборонного комитета Федор Вениславский в интервью Українським Новинам.

""Я думаю, что абсолютно справедливо в условиях войны ограничить одним высшим образованием. Если человек получает третье, четвертое высшее образование, то это точно не может быть основанием для отсрочки во время военного положения"", – заявил нардеп.

Он отметил, что с начала вторжения в Украине увеличилось количество абитуриентов старше 30 лет.

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Political
02/09/2023,uniannet,13,"**Помните ""Чоткого пацу""?

**В последний раз мы о нем [писали, когда он женился](https://t.me/uniannet/94737). С тех пор прошло больше чем полгода, и о нем ничего не было слышно. 

И вот появилось с ним новое видео. Он жив, здоров и продолжает успешно давить оккупантских тараканов.

Напомним, Иван Мартынов, известен интернет-сообществу как ""Чоткий паца"". Именно его фраза ""это мерзость"", сказанная об экономической ситуации в 2014 году, стала одним из самых популярных мемов.

Сегодня ""Чоткий паца"" уверен: ""Москали - это мерзость"", и без сожаления уничтожает оккупантов в составе отдельной егерской бригады на Донецком направлении.

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Economical
02/09/2023,uniannet,13,"**Нет, это не гей-оргия в одной из стран прогнившего Запада

**Это посвящение в студенты Государственного университета управления в столице скреп Москве. 

А если вы считаете, что это нетрадиционная оргия, значит, вы просто не разбираетесь в традиционных ценностях страны водки и г*вна.  

Стоит отметить, что на кадрах вы видите будущих министров и чиновников. Они обязательно будут принимать гомофобные законы и учить русское быдло, как им надо жить.  

Странно, что не скакали на бутылках стометровку на время.

В общем, извините, но у вас скрепа в очке застряла 🙃 

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Political
02/09/2023,uniannet,12,"**На москве кацапня после какого-то празденства с фейерверками начертила со страху коричневых линий

**А что случилось, чего тревожиться-то? 👹 

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Political
02/09/2023,uniannet,12,"**Воины 3 штурмовой бригады показали бой с рашистами на рассвете на Бахмутском направлении

**Как сообщают наши защитники, враг простреливал посадку, но штурмовые группы продолжили зачищать блиндажи оккупантов, продвигаясь вперед. 

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Economical
02/09/2023,uniannet,12,"❗️🤬 **Рашисты ударили из авиации по Бериславскому району Херсонщины, есть погибший и пострадавшие

**Глава ОВА Прокудин сообщает, что оккупанты запустили по Одрадокаменке управляемые авиабомбы, попав по частным домам. В результате удара погиб 43-летний мужчина и еще одного пострадавшего госпитализировали в тяжелом состоянии. Сейчас медики борются за его жизнь. 

Ранения также получил и 57-летний мужчина: у него множественные осколочные ранения. 

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Economical
02/09/2023,uniannet,11,"**Ракеты и беспилотники украинского производства могут наносить удары на расстоянии до 1500 км, - Данилов

**💬 ""Есть два направления, которые отрабатываются уже определенный период времени: это ракетная программа по производству собственных украинских ракет, утвержденная еще в 2020 году, и использование беспилотников... Теперь вражеские объекты на расстоянии и 700, и 1500 км не будут проблемой для украинских военных"", - сказал секретарь СНБО. 

Он добавил, что взрывы и пожары на нефтеперерабатывающих заводах или других объектах рф - это работа партизан, которую Украина не контролирует. 

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Economical
02/09/2023,uniannet,11,"💥 **В оккупированном Бердянске раздался взрыв**, сообщает мэр Мелитополя Иван Федоров

Причины, по его словам, уточняются. 

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Political
02/09/2023,uniannet,11,"**В Минобороны **[показали кадры работы французской САУ CAESAR

](https://bit.ly/3ZgKyTD)💬 ""Французские САУ сегодня настолько ненавистны для россиян, что на них постоянно охотятся вражеские дроны-камикадзе типа ""Ланцет"". Но скорострельность, мобильность и маневренность помогают ""французам"" не только выживать на поле боя, но и эффективно выполнять свою главную миссию - уничтожать российских оккупантов, приближая нашу Победу!"" - сказала замминистра обороны Анна Маляр. 

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Economical
02/09/2023,uniannet,10,"🚁 **Вертолет действительно **[пересек границу](https://bit.ly/3L25dVy)**, но нет уверенности в том, что он польский, - Беларускі Гаюн

**Мониторинговая группа проверила данные и выяснила следующее:

🔸 Видео с пересечением границы могло быть снято 1 сентября около 16:00 с беларуской стороны. Снимали, предварительно, с гирокоптера, патрулировавшего границу. Кроме того, есть вероятность, что вертолет заметили случайно.

🔸 На видео невозможно точно определить модель вертолета и его принадлежность.

🔸 Никаких перехватчиков, по данным мониторинговой группы, в воздух не поднимали, хотя должны были, так как это незаконное пересечение границы.

В связи с этим не исключено, что границу пересек беларуский вертолет, о чем также свидетельствует реакция властей Польши на инцидент.

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Economical
02/09/2023,uniannet,10,"⚡️ **Нобелевский фонд **[отозвал приглашение послам из рф, Беларуси и Ирана на церемонию](https://bit.ly/3YZT74Q)** вручения премий в Стокгольме

**Об этом говорится в заявлении организации. 

Напомним, ранее решение вызвало шквал критики, в частности, у шведских политиков, включая премьер-министра страны, которые после этого хотели бойкотировать церемонию вручения. 

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Political
02/09/2023,uniannet,10,"🚢 🌾 **ООН при участии Турции подготовила пакет предложений по продолжению ""зерновой сделки"" 

**Об этом сообщил глава МИД Турции Хакан Фидан на пресс-конференции с коллегой из рф лавровым, передает Anadolu. 

Сообщается, что важнейшими элементами пакета являются включение европейской дочерней компании российского банка «Зираат» (Россельхозбанк) в систему SWIFT и разблокирование замороженных активов российских компаний по производству удобрений в Европе.

Альтернативные ООН и Турции формулы сделки, как сообщает издание, на данный момент имеют проблемы с безопасностью и стоимостью. 

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Shelling
02/09/2023,uniannet,10,"⚠️❌ **В небе над Кривым Рогом уничтожили вражеский беспилотник

**Как сообщил глава Днепропетровской ОВА Сергей Лысак, его сбили силы Воздушного командования ""Восток"" над Криворожским районом. 

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Economical
02/09/2023,uniannet,9,Шторм и пыльная буря прямо сейчас приближаются к Аризоне в США 😱,Political
02/09/2023,uniannet,9,"**Движущая сила украинского контрнаступления - сотни небольших штурмовых групп по 8-10 человек, - The New York Times

**Издание пишет, что каждая группа выполняет очень узкие задачи, например, атаковать только конкретные участки. 

""Это трудный способ вести войну - село за селом, дом за домом, без гарантии успеха. Но захваченные российские укрепления в таком случае послужат украинцам базой для планирования следующего шага"", - отмечается в материале. 

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Political
02/09/2023,uniannet,9,"❗️ Отработала ПВО. Успешно. Цель поражена, - Вилкул

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Economical
02/09/2023,uniannet,9,"**🥃 Уровень пьяных бредней Димона растет так же стремительно, как градус жидкости в его стакане 

**От последнего его творения про ""Бандероукраину"" нервно заерзал на стуле депутат Госдурки Марков, назвав его изречения ""детскими страшилками и обзывалками"", которые использовали в младших классах  школы. 

**Этот депутат сломался, несите нового. 

**[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Political
02/09/2023,uniannet,8,"❗️ Глава Криворожского района Евгений Ситниченко сообщил, что в Кривом Роге успешно отработала ПВО 

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Political
02/09/2023,uniannet,8,"**❗️ В Кривом Роге прозвучали взрывы. В РГА успокоили граждан

**В области объявлена воздушная тревога, а Воздушные силы предупреждали о ракетной опасности. 

Председатель Совета обороны Кривого Рога Александр **Вилкул сообщил, что все нормально** и пообещал рассказать подробности позже. 

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Economical
02/09/2023,uniannet,8,"[​](https://telegra.ph/file/1e43d7005c66c5904f845.jpg)➡️ **ДРУГА ХВИЛЯ ВСТУПУ!** 

**Київський університет культури продовжує набір!

Вступ за 2 години!
**
✅ Є **вступ - БЕЗ ІСПИТІВ, НМТ і ЗНО!**
✅ **ДЕННА**, **заочна **та **ДИСТАНЦІЙНА **форми навчання!
✅ Є **вступ в АСПІРАНТУРУ **
✅ **МОЖЛИВІСТЬ ВСТУПИТИ НА ОСНОВІ ДИПЛОМІВ БАКАЛАВРА/МАГІСТРА/СПЕЦІАЛІСТА БЕЗ іспитів**
✅** **Навчатись** на денній формі **можна в **онлайн-форматі **
✅** **Диплом** європейського** зразка 
✅ **Стажування** і практика з **1 курсу**
✅ Перший семестр - **БЕЗКОШТОВНИЙ**!
✅ **Помісячна** оплата  
✅ **Перша** та **друга** вища освіта!
✅ **Переведення** та **поновлення** з інших ЗВО
✅ **Дистанційний вступ** і подача документів з будь-якої точки світу!  

⚡️ **НАВЧАЙСЯ І ПРАЦЮЙ ОДНОЧАСНО!

ПРОФЕСІЇ МАЙБУТНЬОГО, ЯКІ НЕ ЗАМІНИТЬ ШТУЧНИЙ ІНТЕЛЕКТ!**

⭐️ **Вступ БЕЗ НМТ і ЗНО:**

🔹 Режисер естради та шоу   
🔸 Актор театру та кіно 
🔹 Режисер event – проєктів, сценарист 
🔸 Режисер фешн і шоу-бізнесу 
🔹 Дизайнер одягу, імідж-стиліст 
🔸 Тележурналістика та новітні медіакомунікації 
🔹 Графічний дизайн і реклама 
🔸 Дизайн інтерʼєру (середовища)
🔹 Балетмейстер сучасної хореографії 
🔸 Артист-вокаліст естрадного співу 

⭐️ **Вступ за результатами НМТ і ЗНО:**

🔹 Журналістика, зв’язки з громадськістю та реклама
🔸 Інтернет-журналістика та блогінг
🔹 Медіакомунікації та Digital-Production
🔸 SMM-менеджмент та інтернет-маркетинг
🔹 Інформаційні технології та менеджмент веб-проєктів (комп’ютерні науки)
🔸 Міжнародні відносини
🔹 Івент-менеджер 
🔸 Менеджер шоу-бізнесу, продюсер
🔹 Менеджер фешн-бізнесу
🔸 Менеджер індустрії моди
🔹 Дизайнер стилю та аксесуарів
🔸 Дизайнер зачісок
🔹 Готельно-ресторанна справа
🔸 Менеджмент готельно-ресторанного і туристичного бізнесу

Зареєструйся і отримай детальну консультацію [⬇⬇⬇
РЕЄСТРАЦІЯ 
РЕЄСТРАЦІЯ
](https://docs.google.com/forms/d/e/1FAIpQLScYzHQKuxU5mGJ_u6KJfNj7w-UqysTrCIWNKdLMsoLGghx8_Q/viewform)
📞 **Консультація 24/7 БЕЗ ВИХІДНИХ за тел.:**
(063) 258 63 27
(098) 597 34 13 
(095) 753 67 34",Political
02/09/2023,uniannet,8,"**На должность министра культуры Украины назначат Юлию Федив

**Как сообщает нардеп Железняк, голосование пройдет на следующей неделе. 

Он добавил, что с ее назначением в правительстве будет наибольшее число женщин за всю историю Украины - 28%. 

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Political
02/09/2023,uniannet,7,"**ВСУ продолжают наступать в направлении Орехова, рф рискует разделить силы в попытке предотвратить прорыв, - британская разведка

**В Минобороны Британии отмечают, что войска рф, в основном состоящие из подразделений 58 общевойсковой армии и ВДВ стремятся остановить наступление, одновременно наступая на Купянском направлении. 

Разведка считает, что таким образом россияне хотят остановить контрнаступления, отвлекая украинские войска и стремясь их разделить между двумя направлениями и укрепиться в районе Купянска. 

Однако в то же время рф рискует разделить собственные силы в попытке остановить наступление ВСУ. 

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Economical
02/09/2023,uniannet,7,"**🧊🔥 В Санкт-Петербурге на россии **[полыхает хладокомбинат

](https://bit.ly/480zIoo)В российском мчс пишут, что огонь охватил 1400 квадратов площади. Столб дыма видно с нескольких районов города. 

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Political
02/09/2023,uniannet,7,"**🔥 Бойцы ГУР в Луганской области **[**уничтожили вражескую станцию ""Купол""](https://bit.ly/45VL4Iu)**** и ЗРК ""Бук""

**Вражескую технику выявили около Сватового во время ее передвижения по грунтовой дороге за населенным пунктом и нанесли удар дронами-камикадзе. 

В результате были уничтожены:

👉 станция выявления целей 9С18 «Купол»;
👉 пусково-зарядная установка ЗРК 9К37;
👉 ЗРК ""Бук"". 

Операцию разведчики провели совместно с воинами отдельного отряда спецназа ""Омега"". 

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Economical
02/09/2023,uniannet,7,"Тайфун Саола обрушился на Китай 😱

На юго-востоке страны и в Гонконге власти уже приостановили авиасообщение и объявили наивысший уровень опасности.",Political
02/09/2023,uniannet,6,"🇺🇦🇺🇸 **Зеленский отправится в США на ежегодную встречу мировых лидеров в ООН, - The Guardian

**Как сообщает издание, [встреча пройдет с 19 по 25 сентября](https://bit.ly/3qOGVrb). На ней Зеленский представит формулу мира. 

💬 ""Президент будет выступать в Генассамблее ООН, где будет говорить и о формуле мира, и о создании спецтрибунала, и о компенсационном механизме возмещения потерь. Будет много двусторонних встреч, в том числе со странами Глобального юга, в том числе с других континентов"", - сообщил журналистам посол Албании в ООН Ферит Ходжа.

Заседание Совета Безопасности по Украине должно состояться 20 сентября.

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Political
02/09/2023,uniannet,6,"Служба безопасности Украины пришла с обыском к украинскому бизнесмену Игорю Коломойскому.**
**
[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Political
