date,channel,hour,text,category
28/08/2023,uniannet,17,"Международная федерация киберспорта (IESF) **отменила запрет на выступление российских команд** на международных соревнованиях под национальным флагом и c гимном

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",First Category
28/08/2023,uniannet,17,"**Крупнейшая криптобиржа Binance допустила полный уход из россии**, заявили представители компании

Ранее Binance запретила россиянам p2p-операции (переводы между физлицами) с любыми валютами кроме рубля.

Собственно, а зачем обитателям болот вообще какая-то криптовалюта? Там есть валежник, пушнина, конопляные веревки и прочее добро. Даже [кедровые орехи](https://t.me/uniannet/107404) там уже стратегический товар 🤔 Биткоины, доллары какие-то с портретами американских президентов... Го с помятым рублем за боярышником!

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",First Category
28/08/2023,uniannet,17,"**Премьер Эстонии Кая Каллас извинилась за то, что фирма ее мужа работает в россии

**Она сообщила, что свои долю в компании ее муж продал ""за цену бутерброда"", и следовательно ""не словами, а действиями взял на себя ответственность"". 

Каллас отметила, что не собирается добровольно уходить в отставку, и сказала, что оппозиция может выдвинуть вотум недоверия, если ""соберет голоса"".

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",First Category
28/08/2023,uniannet,17,"**путин лично предложил изобразить Крымский мост на обложке нового российского учебника по истории**, заявил один из авторов руснявой макулатуры Армен Гаспарян

Предлагаем фото:

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
28/08/2023,uniannet,16,"Лидер группы ""Бумбокс"" Андрей **Хлывнюк записал** **мощное обращение к солисту российской группы ""Звери"" Роме ""Зверю""** **Билыку**, который недавно гастролировал на оккупированном Донбассе

**«До скорой встречи…» [с дроном], Рома**

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
28/08/2023,uniannet,16,"**Госдолг Украины вырос за месяц на $4 млрд и установил новый рекорд** **- $132,92 млрд
**
[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
28/08/2023,uniannet,16,"🇺🇦**Незалежність країни це те**, **що кожен відчув на собі

**Хтось платить за це часом і стражданнями, а хтось платить за це життям. І в кожному святі незалежності є велика частка відданих життів, крові, сил🙏

❗️__**Ми не можемо зберегти всі життя, але, ми можемо допомогти врятувати тих, кому це необхідно. І тому, в черговий раз збираємо на реанімобіль, щоб наші хлопці могли жити:

ціль** - придбати і доставити реанімобіль__ __Бригаді__ __Наступу, для порятунку поранених на Запорізькому напрямку
**сума** - 632 тис гривень
**термін** - за тиждень повинні пригнати

__💙💛**Незалежність, яку ми відсвяткували** **- забезпечують прості українці. Солдати, які віддають життя за нашу свободу. Просимо долучитися кожного, від вчителя до підприємця, від студента до айтішника. Всіх, хто любить свою країну, хто розуміє яку ціну віддають за них і за Україну**🤝

📌**Маленьких донатів не буває:
**✅ Монобанка: https://send.monobank.ua/jar/5V7BGxMKjS
✅ Приват: 5221191144820395
✅  Р/р Фонду: 4246001004441279
✅  PayPal: x.vis2102@gmail.com
✅  Крипта: https://cfdoc.org/donate#crypto
**SWIFT-перекази у гривнях **[**ㅤㅤㅤㅤПереказати
](https://www.privat24.ua/rd/transfer_to_card?hash=rd/transfer_to_card/%7B%22from%22:%22%22,%22to%22:%224246%200010%200444%201279%22,%22ccy%22:%22UAH%22,%22amt%22:%22100%22%7D)**БО «МБФ «Розвиток Нашого Міста»
ЄДРПОУ 44782567
IBAN UA06 313399 00000 26008000207347

__Збір від** __**[__МБФ Р.Н.М -](https://cfdoc.org/)____ усі звіти на нашому сайті і __[__телеграм каналі фонду

](https://t.me/DoC_inform)__🚀__**Репост, це великий вклад у збір__**🚀",First Category
28/08/2023,uniannet,16,"**ВСУ в Херсонской области** **уничтожили ""глаза Мордора""** - новейшую разработку руснявого ВПК - радиолокационную станцию ""Предел-Е""

Впервые ""Предел-Е"" презентовали на выставке в июне этого года, ориентировочная стоимость станции - $200 млн. Кроме нее, была уничтожена также станция РЭБ ""Леер-2"".

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",First Category
28/08/2023,uniannet,15,"Не верим! Трусики где? 🤡

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",First Category
28/08/2023,uniannet,15,"Помните вчерашний смачный прилет по колонне руснявой 205-й ОМСБр?

""Николаевский Ванёк"" публикует **видео беседы с орком из этой бригады, взятым в плен в рамках операции на островах в Каховском районе**. Знакомьтесь: Сушин Игорь Олегович, (!) 2003 года рождения.

Игорь говорит, что по задумке командиров - все они должны были погибнуть, а из группы из 11 человек выжили только двое.

Молодой оккупант также подробно рассказал, как попал в плен, и какую подготовку проходил.

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
28/08/2023,uniannet,15,"**Пентагон против поставок Украине дальнобойных ракет ATACMS, так как боится подорвать свою боеготовность к возможному будущему конфликту с Китаем**, пишет The Washington Post

По данным издания, администрация Байдена рассматривает несколько новых вариантов усиления военной поддержки Украины, поскольку видит вероятность того, что война продолжится в следующем году.

При этом, растет поддержка предоставления кассетных боеприпасов большей дальности для РСЗО, чем тех, которые США начали поставлять в прошлом месяце.

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
28/08/2023,uniannet,15,"Немного руснявой предвыборной кринжатины подъехало

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",New category
28/08/2023,uniannet,14,"**Во Франции запретят носить в школах абайю - мусульманские платья в пол, закрывающие все тело**

""__Когда вы входите в класс, вы не должны быть в состоянии определить религию учеников, просто взглянув на них. Я решил, что абайю больше нельзя носить в школах__"", - заявил министр образования Франции Габриэль Атталь.

Во Франции с 2004 года действует закон о светскости и заметных религиозных символах в школах. Он подразумевает запрет на ношение любых религиозных символов или одежды, - исламских накидок, еврейских кип или больших христианских крестов поверх одежды.

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",First Category
28/08/2023,uniannet,14,"**ЧВК ""Вагнер"" перестанет существовать - террористы или смогут уйти на гражданку, или подписать контракт с МО рф**

""__Это незаконное вооруженное формирование. Не должно быть в государстве каких-то вооруженных людей, которые государству не подчинены. В итоге это привело к мятежу. Мы были на грани гражданской войны__"", - заявил депутат Госдуры Соболев.

При этом в состав Минобороны готовы взять не всех: подписать контракт смогут лишь те, кто не участвовал в пригожинском мятеже.

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",First Category
28/08/2023,uniannet,14,"""Радио Свобода"" опубликовало **снимок сервиса Planetcom, на котором видны последствия украинского удара 23 августа по полигону ПВО в оккупированном Крыму

**В[оенная разведка Украины утверждает](https://bit.ly/44usRAE), что в результате удара была уничтожена система ПВО С-400, российские источники пишут об уничтоженных установке С-300 и бензовозе.

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",New category
28/08/2023,uniannet,13,"**""Чтобы дурь чиновничью из головы вышибать"": в Перми губернатор подарил новоизбранному мэру... кувалду**

Неплохо было бы испробовать на бункерном 🤔

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",New category
28/08/2023,uniannet,13,"**У Зеленского ответили, увеличат ли количество военнообязанных для мобилизации

**Зеленский признавал, что военное командование просит его дать возможность мобилизовать больше людей. Однако представитель президента в Раде Федор Вениславский [уверяет, что пока нет предпосылок для увеличения количества военнообязанных для их мобилизации. 

](https://bit.ly/3QVpGyU)💬 ""__В Украине на данный момент каких-то необходимых предпосылок для увеличения количества военнообязанных для их мобилизации нет. Все происходит в том плановом режиме, как это происходило с первых дней войны__"", - сказал депутат.

Он объяснил, что территориальные центры продолжают комплектовать те воинские подразделения, которые понесли потери, и формировать новые.

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
28/08/2023,uniannet,13,"**В Кремле уже готов проект указа путина об объявлении мобилизации**

Как сообщает ""Зеркало недели"" со ссылкой на источники в украинских спецслужбах, указ будет подписан в конце сентября.

По словам собеседника издания, время подписания выбрано не случайно. Во-первых, в рф уже пройдет Единый день голосования и негативная реакция россиян на указ не повлияет на поддержку их кандидатов от ""Единой России"". Во-вторых, ожидается, что на момент подписания указа из отпусков и каникул вернется большинство российских граждан.

В указе также планируется предложить находящимся за рубежом россиянам мобилизационного возраста вернуться в россию в течение недели после подписания документа путиным и отслужить в армии один год.

Ну что, русачки? Готовы отдать долг ~~родине~~ путину? 😅

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
28/08/2023,uniannet,13,"1️⃣2️⃣ **""Видели, как овчарка-пастух загоняет баранов? Точно так же мы делали с россиянами при помощи дронов""**

Пилот ударных БПЛА Николай ""Канада"" Ворошнов поделился с **УНИАН** эксклюзивными видео ювелирных сбросов, рассказал о сумасшедшем трафике дронов в небе, а также в чем видит преимущества врага и проблему ""теплой ванны"" для украинцев от успокаивающих новостей. 

👉 **Подробнее **[**читайте на сайте УНИАН](http://bit.ly/3PgTuog)**

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
28/08/2023,uniannet,12,"**На войне бывает и такое: группа оккупантов прошла в 10 метрах от штурмового отряда 30-й бригады ВСУ

**Последствия такого ротозейства оказались для них плачевными. 

Уникальный случай конечно. Еще и снятый с беспилотника.  

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",New category
28/08/2023,uniannet,12,"**Причина пожара в Киеве - заброшенный старый полуразвалившийся дом

**Судя по месту, можно предположить, что дело рук каких-то застройщиков, зарящихся на лакомый участок. Классическая схема по уничтожению исторической застройки в центре города.

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",New category
28/08/2023,uniannet,12,"**В Киеве пожар в районе площади Победы

**Причины пока не известны, но дым валит сильно. Видно из других районов столицы.

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
28/08/2023,uniannet,12,"**Потеряшка на Запорожском направлении

**Из интересного и не совсем понятного - почему он стоит с оружием на плече (прикрепленного магазина, правда, не видно). И второе - не будем утверждать, но у него вроде наш броник с разными приблудами на креплениях. 

Все выглядит так, что его уже собрались конвоировать в тыл, и одели на него наш броник, чтобы не сдох по дороге в случае обстрела.  

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",New category
28/08/2023,uniannet,12,"👎 **В общем все понятно. В болотном Рейхе Пригожина решили закопать втихаря, как собаку, под каким-нибудь забором

**Никаких прощаний с носителем медали ""Золотой звезды героя России"", ""героя ДНР"" и ""героя ЛНР"" не будет. И точка. 

Это все, что вам надо  было напоследок знать об этих ""наградах"" и их владельцах.

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
28/08/2023,uniannet,11,"**Трагическая гибель трех пилотов на Житомирщине: у следствия в работе три версии

**В ГБР сообщили, что на данный момент следствие рассматривает три версии авиакатастрофы в Житомирской области, в которой погибли пилоты Вячеслав Минка, Сергей Проказин и Андрей Пильщиков с позывным Juice.

Это нарушение правил полетов, техническая неисправность и ошибка пилотов. 

Для доказательства одной из версий нужно провести ""много экспертиз"". По предварительным данным, два самолета L-39 столкнулись в небе в момент выполнения маневра разворота.

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
28/08/2023,uniannet,11,"**В посольстве рф в ЮАР начали что-то понимать и запостили в своем аккаунте в Твиттер карту мира с украинским Крымом

**А может просто задержки с поставками аргентинского кокаина. Вот и протестуют.  

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
28/08/2023,uniannet,11,"🔥😈 **Это был рой картонных дронов: появились невероятные подробности атаки на аэродром в Курской области от кацапов

**Печальноизвестный паблик о тяжелой судьбе кацапских вечнополетов ""Файтерлох"" выкатил интересные подробности ночной атаки на воинскую часть РЭБ и военный аэродром Халино в Курской области.

Напомним, как сообщали украинские СМИ, в ночь на 27 августа 16 украинских дронов-камикадзе отработали по пяти руснявым самолетам - четырем Су-30 и одному МиГ-29, также были поражены радар ЗРС С-300 и два ""Панциря"". Сообщалось, что было сбито всего три дрона.

Кацапы [раскрыли причины такой успешной атаки и несбиваемости дронов](https://bit.ly/3PiaoTS). Как оказалось,** Украина атаковала объекты роем австралийский картонных дронов-камикадзе SYPAQ.

**Такой дрон может нести 4-5кг груза в варианте камикадзе. Двигатель может быть электрический. Основная особенность этого дрона его модульность и одноразовость, ибо сделан он почти полностью из пропитанной воском бумаги и резинок, что вкупе делает его практически незаметным для РЛС.

Бумажные SYPAQ практически невидимы для радаров. Сбить их можно только с помощью РЭБ, или из пулемётов с прицелами ночного видения и тепловизорами.

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",New category
28/08/2023,uniannet,10,"**""Укропы сейчас ликуют, сука. Добьём этого врага, бл*, в их логове, бл*""

**Перед вами была краткая агитационная речь от кандидата в депутаты парламента Иркутской области, главы организации ветеранов и просто умалишенного долбоеба Игоря Зуева. 

На митинге, посвященном бесславно сдохшим участникам позорной СВО, присутствовали Z-насекомые разной степени развития.  От маленьких личинок до половозрелых самок и самцов.  

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
28/08/2023,uniannet,10,"**Когда мозг находится в другом месте. Отборная порция маразма из зазаборья** 🤡

Только представьте: кремлёвские боты в VK увидели пост про кадык, решили, что речь идет о Кадырове, и стали его обильно обсыпать похвалами в комментариях. 

Скорее всего, они просто работают по ключевым словам и сразу бросаются в бой. 

Кадык, как вы поняли, созвучен фамилии Кадыров 💩

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
28/08/2023,uniannet,10,"**В Виннице **[**задержали более 10 членов](https://bit.ly/3sxmPlK)**** военной медкомиссии и врачей, которые наживались на военнообязанных

**Контрразведка СБУ совместно с Нацполицией ликвидировала в Виннице масштабную схему нелегального выезда за границу граждан призывного возраста.

За деньги организатор схемы предлагал потенциальным призывникам избежать мобилизации и скрыться за границу на основании фиктивных документов о непригодности к военной службе по состоянию здоровья.

Стоимость таких услуг он оценивал от 3 до 10 тыс. долларов США. Сумма зависела от сложности диагноза и срочности его установления.

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
28/08/2023,uniannet,10,"Число жертв в результате российского удара по предприятию на Полтавщине возросло до трех. Еще один человек считается без вести пропавшим, сообщили в МВД.

Пятеро человек получили повреждения разной степени тяжести. Все пострадавшие – работники предприятия.

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",First Category
28/08/2023,uniannet,9,"**Буданов раскрыл интересные нюансы насчет **[**начала полномасштабной войны](https://bit.ly/3EggA8q)**** рф против Украины

**Если бы в начале полномасштабного вторжения россии в Украину на юге нашего государства были взорваны переходы, в том числе в Чонгаре, то противники с такой скоростью не смогли бы двигаться, рассказал руководитель Главного управления разведки Минобороны Украины Кирилл Буданов.

По его словам, в случае подрыва перехода в Чонгаре российские оккупанты должны были бы импровизировать - строить понтонные переправы или искать другие маршруты.

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",First Category
28/08/2023,uniannet,9,"**В администрации директора страны на болотах уже **[**приняли решение](https://bit.ly/3Pdf65c)**** о его конкурентах на президентских выборах 2024 года

**В частности, кандидатом от КПРФ Кремль видит Геннадия Зюганова, от ЛДПР - Леонида Слуцкого.

Ничего нового.  Все те же клоуны в том же цирке.

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
28/08/2023,uniannet,9,"**В стране говна и водки запланировали во втором полугодии этого года изготовить 1300 единиц дронов ""Герань-2"", то есть ""Шахедов""

**В них планируют использовать комплектующие как иностранного, так и собственного производства, заявил представитель ГУР Минобороны генерал-майор Вадим Скибицкий.

В то же время представитель ГУР считает, что рассеюшка путина на сегодня не способна изготавливать такое количество БПЛА.

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
28/08/2023,uniannet,8,"**Украина может начать использовать истребители F-16 уже весной 2024 года**, - [заявил ](https://bit.ly/47MTsMd)министр обороны Алексей Резников.

В интервью изданию Bild он рассказал, что следует учитывать время на обучение и подготовку инфраструктуры.

""Я бы сказал, что появление F-16 на фронте может произойти весной следующего года, потому что мы начали курсы подготовки наших пилотов, инженеров и техников"", - сказал министр.

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",New category
28/08/2023,uniannet,8,"Гауляйтер Крыма традиционно проводит сеанс успокоительного гипноза.

""Сохраняйте спокойствие"", - выдавил из себя гоблин после прогулки двух беспилотников над территорией полуострова.

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
28/08/2023,uniannet,8,"Заместитель начальника Главного управления разведки Минобороны, генерал-майор Вадим Скибицкий рассказал, что у страны на болотах [сейчас остаются такие ракеты](https://bit.ly/45t4hRZ):

🔸примерно **270** единиц баллистических и крылатых ракет ""Искандер"", 
🔸около **75** ""Кинжалов"", 
🔸ориентировочно** 140** ""Калибров"", 
🔸около **100** ракет Х-101, Х-555 и Х-55 с боевой частью. 

Кроме того, рассеюшка может иметь в запасах еще ориентировочно** 150** старых ракет Х-22.

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",New category
28/08/2023,uniannet,8,"**Генерал США Кин о контрнаступлении ВСУ: Никто из американцев не разрабатывал таких операций, хватит чирикать

**Джек Кин на пальцах объяснил, почему Украина выбрала грамотную тактику ведения контрнаступления. По его словам, у американских офицеров, похоже, есть ""нереалистичные ожидания относительно того, чего может достичь одна контрнаступательная операция"". 

Детальный анализ ситуации от генерала читайте [на сайте УНИАН.

](https://bit.ly/3suMpb0)[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
28/08/2023,uniannet,7,"СБУ задержала засранку, которая [помогала путинским воякам и корректировала удары](https://bit.ly/3R0dfBU) по Херсону. Она нагло сливала местоположение украинских военных. 

В СБУ рассказали, что после деоккупации Херсона женщину дистанционно завербовала российская военная разведка, заметив её антиукраинские комментарии в соцсетях.

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",New category
28/08/2023,uniannet,7,"**рассея, скорее всего, **[**отменит совместные стратегические учения ""Запад-23""](https://bit.ly/3L0ZXRP)****, - **сообщает разведка Великобритании.

""Неэффективность российских военных в Украине показала, что учения имели ограниченную ценность для обучения и в основном проводились для показухи. россия, вероятно, отменила ""Запад-23"", потому что в наличии слишком мало войск и техники"", - рассказали в разведке.

Отметим, учения должны были состояться в сентябре 2023 года.

Все идет по плану.

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
28/08/2023,uniannet,7,"**В оккупированном Мариуполе молоковоз протаранил УАЗик оккупантов**, - сообщил советник мэра Петр Андрющенко.

Так [Крым остался без нашего украденного молока](https://bit.ly/45y6mwk), а россиянин - без автомобиля. 

Карма.

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
28/08/2023,uniannet,7,"**«Я вам серьезно говорю, здесь лучше, чем я в тюрьме сидел», - говорит пленный российский захватчик.

**Санаторные условия у них, а не страшилки, о которых рассказывают народу на россии. 

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",New category
28/08/2023,uniannet,6,"**США планируют поставлять Украине кассетные снаряды для РСЗО большей дальности**, - The Washington Post

США оценивают вероятность [продолжения войны в Украине в следующем году](https://bit.ly/3ONyzYG), и, возможно, в последующие годы, и в этом контексте рассматривают возможность передачи Украине кассетных боеприпасов для реактивной артиллерии с большей дальностью поражения. Об этом говорится в аналитическом материале The Washington Post.

""Оценивая вероятность продолжения войны в следующем году и, возможно, в последующие годы, представители администрации Байдена рассматривают несколько новых важных способов увеличения поддержки со стороны Запада. В Вашингтоне, например, растет поддержка предоставления кассетных боеприпасов для реактивной артиллерии, которые могут поражать глубже, чем артиллерийские версии, которые Соединенные Штаты начали поставлять в прошлом месяце"", - говорится в материале.

[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",Second Category
28/08/2023,uniannet,6,"Имущество и интеллектуальную собственность российской компании ""Т-платформы"" в рамках процедуры банкротства продадут на аукционе. Это касается наработок по процессорам ""Байкал"", а также акциям компании ""Байкал электроникс"". Покупателей найти будет сложно, потому что технологии компании устарели, отмечают эксперты.

Отметим, производство всех процессоров ""Байкал"" остановилось 27 февраля 2022 года. Их выпускала тайваньская компания TSMC, поддержавшая санкции. В этом году попытки наладить выпуск отечественных процессоров в россии сорвались.

**Анало**-**говнет. 
Прорыв. 

**[Остаться с нами в Телеграм](https://t.me/+dwGpnl7ZAWIxYTNi) | [Восхититься нашим YouTube](https://www.youtube.com/@unian/videos)",First Category
