channel_name,text,date
MarketOverview,"📢**Banking news**

__ЦБ снова наказал участников рынка по-максимуму __
🔻ЦБ выписал по 3 штрафа **Альфа-Банку** и **Тинькофф банку** и 1 штраф **банку ФК Открытие** за незаконное получение или предоставление кредитного отчета (ст. 14.29 КоАП).
Размер одного штрафа - от 30 тыс. руб до 50 тыс. руб. Всего на счету Открытия уже 369 нарушений, у Альфы - 115, у Тинькофф - 95
🔻За необоснованный отказ от заключения публичного договора страхования или навязывание дополнительных услуг при заключении договора обязательного страхования (ст. 15.34.1 КоАП) ЦБ выписал по 11 штрафов **Росгосстраху** и **Ингосстраху**, 5 - **АльфаСтрахованию**, 3 - **ВСК**, 1 - **РЕСО-Гарантии**.
Размер одного штрафа - от 100 тыс. руб до 300 тыс. руб.
🔻ЦБ оштрафовал **МКК Рево-Технологии** и **МКК Купи Не Копи** за непредставление или несвоевременное представление кредитной истории (ч. 6 ст. 15.26.1 КоАП).
Размер одного штрафа - от 30 тыс. руб до 50 тыс. руб
🔻За неисправление кредитной истории (ст. 15.26.3 КоАП) **Альфа-Банк **и **МКК Купи Не Копи** получили от регулятора по штрафу, а **Росбанк** отделался предупреждением.
Размер одного штрафа - от 30 тыс. руб до 50 тыс. руб.
🔻ЦБ оштрафовал **Группу Ренессанс Страхование** за невыполнение в установленный срок предписание регулятора (ч. 9 ст. 19.5 КоАП).
Размер штрафа - от 500 тыс. руб до 700 тыс. руб

🔸ФАС возбудило дело в отношении **Росбанка** за нарушение ФЗ О Рекламе за трудночитаемый мелкий шрифт об условиях по кредиту.
🔸УФАС по Воронежской области установило, что **Альфа-Банк** нарушил ФЗ О Рекламе - на рекламной конструкции была указана возможность получить кредит по самой низкой ставке от 4% (крупным шрифтом), а иная существенная информация была написана мелким шрифтом, в том числе необходимость оформления договора страхования.
🔸УФАС по Нижегородской области возбудило административное дело в отношении **банка Зенит** по жалобе физ. лица. Банк неоднократно направлял смс-сообщение с предложением оформить кредитную карту, но на запрос ФАС не смог предоставить согласие абонента.
🔸УФАС по Липецкой области возбудило дело в отношении **Альфа-Банка** за мелкий шрифт в рекламе эквайринга. Крупным шрифтом рекламировалась ставка от 1%, а мелким шрифтом были прописаны полные условия - срок действия сниженной комиссии 3 месяца, далее ставка будет 2,6%   

🔹**Промсвязьбанк** завершил присоединение **Центрального республиканского банка Донецкой народной республики** (ЦРБ ДНР), 22 июля ожидается присоединение **ПСБ Луганск**

@MarketOverview",2023-07-11
MarketOverview,"Сбер опубликовал финансовую отчетность за январь-июнь 2023 года. Компания получила чистую прибыль в размере 727,8 млрд рублей при рентабельности собственного капитала 24,7%. В июне был зафиксирован рекордный объем розничных кредитов, достигший 720 млрд рублей. Увеличились также средства физических и юридических лиц, составившие соответственно 19,8 и 9,4 трлн рублей. Количество активных клиентов составило 107 млн   человек. 

Эксперты прогнозируют, что при сохранении этой тенденции прибыль Сбербанка за 2023 год может составить 1,4 трлн рублей.

@MarketOverview",2023-07-11
MarketOverview,"Начинает ""проясняться"" картина с ослаблением рубля в конце июня🤔
Крупнейшими продавцами валюты на споте оставались системно значимые кредитные организации, но объем реализованной ими валюты вырос незначительно - до 377 млрд. рублей в июне (с 352 млрд. рублей в мае). В стороне основных покупателей тоже изменений нет - все те же банки (не системно значимые), которые приоретали валюту для импортеров и для международных переводов, но их покупки и вовсе снизились в июне до 400 млрд. рублей (в мае 449 млрд. рублей).
Еле заметная красная полоска на картике - покупки ФЛ на 300 млн. рублей.

@MarketOverview",2023-07-11
MarketOverview,"""Физики"" по-прежнему остаются главными участниками рынка акций, их доля в июне осталась на уровне 80%. Объем покупок немного снизился - до 13,1 млрд. руб. (май - 14,9 млрд. рублей).
Да, ФЛ конечно не самые предсказуемые участники, но участие их в торгах (например [итоги](https://www.moex.com/n57071/?nt=106) торгов в июне на МосБирже) с такой долей критически важно. 

@MarketOverview",2023-07-11
MarketOverview,"Сбер продолжает исследовать дополненную реальность: в этот раз банк поднял самую легкую ставку по [кредиту](https://www.sberbank.com/ru/person/credits/money/consumer_unsecured?utm_source=telegram&utm_medium=fix&utm_campaign=sber_person_credits_jul_2023_post&utm_content=&utm_term=MarketOverview) прямо над Лужниками! Так он намекает, что клиенты могут воспользоваться классными условиями: ставкой от 4% годовых и бонусным кешбэком — 1,5% каждый месяц.

У банка есть еще много выгодных кредитных предложений под любой запрос. Узнать индивидуальные условия по ним можно за пару минут в приложении через сервис Кредитный Потенциал.

Интересно, что в следующий раз придумает банк?",2023-07-11
MarketOverview,"⚡️ **Банки будут возвращать клиентам переведенные мошенникам деньги

**Возместить клиенту деньги банк будет обязан, если он допустил перевод средств на мошеннический счет, который находится в специальной базе Банка России. Сделать это он должен будет в течение 30 календарных дней после получения заявления от пострадавшего. Такой [закон](https://sozd.duma.gov.ru/bill/197920-8) приняла Государственная Дума.

Документ также предусматривает двухдневный период охлаждения, в течение которого банк не будет переводить деньги на подозрительный счет. О сомнительной операции он уведомит клиента. За это время человек, находящийся под влиянием злоумышленников, сможет одуматься и не подтверждать перевод.

Кроме того, банки обяжут отключать доступ к дистанционному обслуживанию лицам, которые занимаются выводом и обналичиванием похищенных денег, если информация о совершенных противоправных действиях поступила от МВД России. Сведения о так называемых дропперах банки сейчас получают из базы данных регулятора.

❗️**Закон вступит в силу через год после официального опубликования.** За это время все стороны информационного обмена усовершенствуют свои автоматизированные системы и бизнес-процессы.

Банк России формирует базу данных «О случаях и попытках осуществления перевода денежных средств без согласия клиента» на основе данных, полученных от банков и других операторов платежных систем. Она содержит большое количество параметров — уникальных идентификаторов, в том числе информацию о совершенных операциях, о плательщиках и получателях денежных средств. Сведения из базы направляются во все банки.",2023-07-11
MarketOverview,"💸 **Снимаем до 100 тыс. руб в льготный период и получаем 20% кэшбек по **[**Карте возможностей от ВТБ](https://go.liknot.ru/?offer_id=935&wmid=10604&source_id=7206&sub1=MO110723)**

Если вам нужны деньги на небольшой срок и не хочется платить проценты банку, то сейчас в ВТБ проходит акция по кредитной [Карте возможностей](https://go.liknot.ru/?offer_id=935&wmid=10604&source_id=7206&sub1=MO110723):
- в первые 30 дней можно снять без комиссии до 100 тыс. руб;
- погасить нужно в течение 200 дней (первый льготный период);
- каждый месяц вносим минимальный платеж - в приложении будет точная сумма и дата;
- обслуживание, выпуск и доставка карты бесплатно.

А также на все траты в первые 30 дней банк начислит кэшбек 20%, но не более 2000 бонусов, которые можно перевести в рубля по курсу 0,85 (2000 x 0,85 = 1700 руб) или потратить 1:1 в каталоге вознаграждений.

[Оформить КК](https://go.liknot.ru/?offer_id=935&wmid=10604&source_id=7206&sub1=MO110723) | PDF: [тариф](https://www.vtb.ru/media-files/vtb.ru/sitepages/personal/karty/tarify/kk_tarif.pdf) | [правила ](https://www.vtb.ru/media-files/vtb.ru/sitepages/personal/karty/kreditnye/rules_20cashback.pdf)| [программа лояльности](https://www.vtb.ru/media-files/vtb.ru/sitepages/personal/karty/tarify/pravila-pr-loyalnosti.pdf) | @MarketOverview",2023-07-11
MarketOverview,"✈️**Авиабилеты могут подорожать

**Минтранс вернулся к предложенной Ростехом идее дополнительного сбора с авиапассажиров при оформлении билетов за возможный дефолт авиакомпании или отмену рейса. Речь идет о создании национальной системы взаиморасчетов на воздушном транспорте на базе АО «Авиагарант». 

👉🏻Система взаиморасчетов на воздушном транспорта уже существует — это СВВТ под управлением Траспортно-клиринговой палаты (ТКП), размер сбора в которой составляет 185 руб. Инициатива касается введения допсбора при оформлении билета, которые будет гарантировать возврат денег. Сумма нового сбора оценивается в 150-300 рублей. Компании из топ-5 утверждают, что ТКП и так обеспечивает такие гарантии, а сбор приведет к увеличению цены для пассажира. Кроме этого, создание фонда приведет к росту цены авиабилетов и сокращению пассажиропотока. 

✖️Однако, в Ростехе возражают — цель сбора в дополнительном возмещении за счет средств резервного фонда в случае отмены рейса или банкротства перевозчика. В Минтрансе уточняют, что в действующем ФАП-82 не предусмотрен порядок действий в случае финансовых затруднений у авиакомпании. Сходный механизм есть у Российского союза автостраховщиков. Средства фонда пополняются за счет специальной надбавки, включаемой в цену каждого полиса ОСАГО. Но опыт показывает, что при массовых отменах рейсов отрасль не справляется силами резервных фондов. Идею «сбора за банкротство» можно считать удобной, но только при условии четкого определения условий вынужденных возвратов. 

Эксперты говорят, что при текущем пассажиропотоке годовой сбор фонда может составить около 15–30 млрд руб. Для случаев банкротств авиакомпаний объем фонда избыточен, однако если сумму сбора снизить до 50 руб. и публиковать расходы самого «Авиагаранта», идея может быть полезной.

__Как вам новый налог?__

[Ъ](https://www.kommersant.ru/doc/6083539) | @MarketOverview",2023-07-12
MarketOverview,"**USD 90,4275; EUR 99,7925**

Привет из прошлого @MarketOverview",2023-07-12
MarketOverview,"**15-16 июля презентация новостроек Дубая от застройщика Sobha в Москве
** 
Whitewill продолжает знакомить московскую инвест-тусовку с лучшими ближневосточными застройщиками. Мы уже привезли представителей Damac и Nine Yards. А теперь приглашаем вас на встречу с менеджерами застройщика Sobha.
 
15-16 июля в отеле St.Regis на Никольской состоится презентация проектов Sobha, одного из ведущих застройщиков Дубая. Они не просто строят дома и инфраструктуру, а разрабатывают целые районы, которые потом носят имя девелопера, например, Sobha Hartland.
 
**Что вас ждёт:
**• вас проконсультируют по самым свежим проектам;
• вам рассчитают доходность и окупаемость по вашему бюджету;
• расскажут о возможности получения ВНЖ;
• вам предложат забронировать квартиру прямо на месте;
• ответят на любые ваши вопросы: как оплачивать из России? как завести счёт? и другие.
 
**Как принять участие:
**1. [Написать эксперту в чат.](https://t.me/whitewillestatebot?start=5)
2. Вы получите консультацию и приглашение.
3. Выберите удобный день и время с 10:00 до 22:00.
4. Ждём вас в отеле St.Regis на Никольской.",2023-07-12
MarketOverview,"📢Banking news

🔻ЦБ выписал 5 штрафов по 50 тыс. руб **Объединенному кредитному бюро** за непредоставление кредитных отчетов
🔻ФСПП оштрафовал **банк Русский Стандарт** за психологическое давление на должника. Клиентке позвонила женщина, которая представилась участковой Свердловского района и в грубой форме требовала погашения долга перед банком. Также клиент получал от сотрудников банка угрозы ареста счета и имущества, требование обеспечить присутствие по месту регистрации, взлома дверных замков с помощью МЧС.
`Похоже новые поправки об уголовном наказании для коллекторов охладят их приёмчики`

🔸Газпромнефть-Московский НПЗ попросил наложить обеспечительные меры (арестовать) деньги, ценные бумаги, финансовые инструменты и другие активы французского Credit Agricole Corporate and Investment Bank. ГПН-Московский НПЗ перевел дело о признании недействительной банковской гарантии из зарубежной юрисдикции в российский суд и предъявил требование вернуть €5,34 млн основного долга и чуть больше €200 тыс. за пользование чужими деньгами. 
У Credit Agricole в России остался **Креди Агриколь Корпоративный и Инвестиционный Банк**, на активы которого и претендует ГПН.

🔹Эксперт РА повысил рейтинг **банка РБА** (Москва) с ruB- до ruВ, прогноз сохранен стабильный.
Доля активов, приходящихся на кредитование связанных компаний, за последние 2 года заметно снизилась. В первом полугодии 2022 после роста ключевой ставки банк привлек от связанной группы значительные ресурсы и переразместил на депозитах в ЦБ. За последний год объём кредитного портфеля вырос на 20%, при этом с 2014 по 2020 он сокращался.
🔹Эксперт РА повысил рейтинг **Банка Санкт-Петербург** с ruA до ruA+, прогноз сохранен стабильный.
`причина: усиление капитальной позиции, рост рентабельности, масштабирование бизнеса, снижение объёма проблемных кредитов`
Капитальная позиция усилилась за счет включения рекордной прибыли за 2022 год. Рентабельность выросла из-за повышения процентных доходов при сохранении стоимости фондирования (простыми словами по депозитам ставки не выросли так сильно, как по кредитам)

@MarketOverview",2023-07-12
MarketOverview,"🔹 **Юникредитбанк готовит бескарточный доступ к банкоматам**

С 12 июля ЮниКредит Банк запускает возможность авторизации в банкомате без карты, с помощью мобильного приложения Mobile.UniCredit. Клиент формирует одноразовый логин в приложении и подтверждает его кодом из смс. После авторизации клиент может совершать все операции (__""предусмотренные техническими возможностями банкомата""__), как если бы вставил физическую карту, за исключением смены ПИН-кода к карте. 
Запросили у банка информацию, какие __возможности__ будут в новом функционале.

Сегодня из известных банков такой бескарточный функционал имеется только у трех, но с обрезанным фунционалом - через qr-код: Сбербанк, ВТБ - можно внести и снять деньги, Тинькофф - только снять.
UPD: с 5 июня функционал внесения и сняти по qr-коду также появился в Кредит Европа Банке

@MarketOverview",2023-07-12
