channel_name,text,date,news_type,sentiment_type
новости,минобороны армения обвинить азербайджанский военный обстрел транспорт фсб россия,2022-09-14,Shelling,negative
новости,действовать глава калининградский область антон алиханов побеждать выборы глава регион дать цик россия подсчёт,2022-09-12,Political,positive
новости,молдавский air moldova объявить октябрь возобновлять полёт москва февраль молдавский небо закрытый изз украина,2022-09-09,Economical,positive
новости,путин доверять отчёт магатэ запорожский аэс давление сша европа не прямо обстрел идти сторона украина,2022-09-07,Political,neutral
новости,трасса выступить первый речь пост премьера британия говорить минута пообещать страна высокооплачиваемый рабочий место безопасный улица разобраться неподъёмный счёт,2022-09-06,Political,positive
новости,лавров сделать заявление скандал слово фашистский россия выступление боррель не получить стенограмма выступление боррель сделать вывод слово боррель подтвердиться возникнуть,2022-09-06,Political,neutral
новости,иван сафронов признать виновный государственный измена передавать корреспондент новость,2022-09-05,Political,negative
новости,минимум погибнуть госпитализировать результат взрыв российский посольство кабул сообщить источник новость,2022-09-05,Humanitarian,negative
новости,французский постпред оон де ривьер скептически относиться украина смочь вернуть утратить территория удивлённый украина смочь выгнать русский донбасс выгнать крым,2022-09-01,Political,negative
новости,глава мид люксембург не мочь постоянно вводить санкция санкция санкция должный определённый момент мочь дипломатический путь,2022-08-31,Economical,negative
новости,август петербург самый жаркий сообщить синоптик городской гидрометцентр,2022-08-29,Humanitarian,neutral
новости,мвд рф выплатить млн руб помощь задержание командир азов запретить рф террористический организация немичева величко пытать российский военный ведомство,2022-08-24,Political,negative
новости,десять наклейка изображение противопехотный минлепестковый появиться утром среда посольство сша москва,2022-08-24,Political,neutral
новости,корреспондент новость ознакомиться ход работа восстановление волноваха строить город новый жильё вместо разрушить украинский войско дом,2022-08-22,Humanitarian,positive
новости,севастополь беспилотник упасть крыша штаб чф сообщить губернатор серьёзный разрушение губернатор призвать житель возможность оставаться дом близкий,2022-08-20,Shelling,neutral
новости,ялта выпасть месячный норма осадки притом симферополь накапать мм аэропорт сухо,2022-08-18,Humanitarian,negative
новости,писатель рушдить нападение находиться ивл не повредить печень вероятно потерять,2022-08-13,Political,negative
новости,неизвестный атаковать салман рушдить известный британский писатель индийский происхождение выступление ньюйорк рушдить враг роман сатанинский стих вызвать яростный протест мусульманский,2022-08-12,Humanitarian,negative
новости,глава минобороны швеция не исключить королевство начать производить оружие украина европейский страна поставлять украинский военный оружие который наличие,2022-08-12,Political,positive
новости,брифинг минобороны россия,2022-08-11,Political,neutral
новости,грач соледаром корреспондент новость снять работа российский штурмовик,2022-08-11,Shelling,negative
новости,норвежский король харальда v выписать больница,2022-08-08,Humanitarian,neutral
новости,брифинг минобороны россия,2022-08-08,Political,neutral
новости,минобороны россия ракетный удар радехов львовский область уничтожить база поступить польша оружие боеприпас иностранный производство,2022-08-03,Shelling,negative
новости,риск визит пелось повлечь нападение тайвань риск случайность произойти столкновение тайваньский армия вооружённый сила сша заявить новость ведущий японский специалист,2022-08-02,Political,negative
новости,генпрокуратура признать нежелательный рф британский нпо calvert представлять угроза основа конституционный строй,2022-08-01,Political,negative
новости,населить серб северный район самопровозглашённый косово звучать сигнал тревога трасса строить баррикада писать местный сми сербский президент вучича ранее заявить,2022-07-31,Political,neutral
новости,херсонский запорожский область создать временной управление мвд россия сообщать министерство июль херсонский запорожский область прибыль сотрудник орган внутренний цель организация,2022-07-28,Political,positive
новости,временной поверить дело латвия вызвать мид россия выраженный протест связь давление правоохранитель россиянин въезд страна,2022-07-27,Political,neutral
новости,минобороны россия август сентябрь сила восточный военный округ руководство начальник генштаб провести командноштабный учение отрабатывать применение войско обеспечение военный безопасность,2022-07-26,Political,positive
новости,лиз трасса заявить британия отношение китай не должный повторять ошибка допустить россия,2022-07-26,Political,negative
новости,шойгу стамбул кратко побеседовать эрдоган передавать корреспондент новость говорить продуктовый сделка эрдоган заявить сторона поработать быстро подготовить соглашение хороший основание,2022-07-22,Political,positive
новости,спецоперация украина обстановка июль,2022-07-21,Shelling,neutral
новости,вооружённый сила россия уничтожать пехота техника украина усиленный дронамикамикадзе ланцет увеличить продолжительность полёт могущественный боевой часть кг сообщить новость информированный,2022-07-21,Shelling,neutral
новости,госдеп заявить рассчитывать возобновление работа северный поток видеть фактор энергобезопасность европа,2022-07-20,Economical,positive
новости,путин раися эрдоган начать трёхсторонний саммит государствгарант астанинский процесс,2022-07-19,Political,neutral
новости,коронавирус июль дать университет хопкинс скончаться человек выявить заражение сша бразилия индия мексика перу британия италия индонезия франция,2022-07-19,Humanitarian,neutral
новости,путин подписать закон согласно который региональный власть смочь запрещать самовыгул домашний животное,2022-07-14,Humanitarian,neutral
новости,осень пройти церемония государственный похороны абэ стать второй бывший премьер послевоенный смерть пройти государственный похороны первый сигэра ёсида скончаться,2022-07-14,Political,negative
новости,пво работать окрестность луганск небо заметный разрыв передавать корреспондент новость,2022-07-12,Shelling,neutral
новости,совершить попытка покушение глава мелитопольский район задержание оказать сопротивление застрелить сообщать власть,2022-07-11,Political,negative
новости,застрелить экспремьера япония абэ признаться пытаться бомба писать агентство киодый,2022-07-10,Political,negative
новости,чтоть подсказывать оказаться сильный алиханов рассказать крайний ответ экономический род ес продолжить блокировать транзит,2022-07-05,Economical,positive
новости,грач уничтожить позиция украинский войско тулумбас минобороны рф опубликовать кадр работа штурмовик ход спецоперация экипаж малый высота нанести ракетный удар,2022-07-02,Shelling,negative
новости,приехать москва президент индонезия заявить передать путин послание зеленский,2022-06-30,Political,neutral
новости,банк россия показать новый банкнот четверг,2022-06-28,Economical,neutral
новости,япония пообещать новый санкция россия заморозка актив организация запрет экспорт структура связанный оборона передавать nhk ссылка премьера кисида,2022-06-27,Economical,positive
новости,глава еврокомиссия урсула фон дер ляйена не поддерживать идея бойкот саммит бали ноябрь случай участие путин предполагать двадцатка парализовать,2022-06-26,Economical,negative
новости,готовый переговоры украина не декоративный условие москва должный принять заявить матвиенко,2022-06-26,Political,positive
новости,верховный рада внести законопроект запрет выезд мужчина военный положение внести запрет действовать основание указ зеленский,2022-06-24,Political,positive
новости,сотня дом разрушить ряд область афганский провинция пактик результат землетрясение житель разрушить повредить дом приходиться тент пустырь видео место,2022-06-23,Shelling,negative
новости,латышский каратель год великий отечественный война добровольно охота помогать гитлеровец массово расстреливать умерщвлять душегубка не повинный еврей число мирный гражданин,2022-06-19,Shelling,negative
новости,сша уверить конфликт украина конечный счёт урегулировать дипломатический путём,2022-06-16,Political,neutral
новости,сша не принимать такой жёсткий решение россия период холодный война страна заявить интервью новость песок,2022-06-16,Political,negative
новости,мвд украина сообщить полиция суметь предотвратить теракт руководство страна деталь обещать,2022-06-15,Political,positive
новости,днр попросить россия дополнительный помощь рассчитывать активный применение ракета наземный воздушный базирование пояснить басурина,2022-06-14,Shelling,positive
новости,общевойсковой академия вс рф разработать проект баггиамфибия шестиколёсный мотовездеход согласно данные масса мотовездеход колёсный формула составлять тонна скорость километр суша,2022-06-13,Economical,positive
новости,турция проводить эгейский побережье крупный учение эфес наблюдать измир приехать эрдоган писать milliyet оценка газета послание греция не растягивать связь,2022-06-09,Political,positive
новости,движение транспорт перекрыть улица горбунов изз пожар гранд сетунь плаз,2022-06-03,Humanitarian,neutral
новости,практически перестать нести потеря ход спецоперация украина результат изменение подход ведение боевой действие заявить новость глава комитет госдума оборона картапол,2022-06-01,Political,positive
новости,форум китай сотрудничество новый эпоха ключевой заявление китай наращивать использование рубль юань расчёт рассказать лавров слово высоко ценить взвесить непредвзятый,2022-06-01,Political,positive
новости,первый освобождение мариуполь судно груз металлопрокат выйти порт город передавать корреспондент новость,2022-05-31,Economical,positive
новости,эрдоган заявить планировать понедельник поговорить путин зеленский,2022-05-29,Political,neutral
новости,порт мариуполь задействовать полный объём санкция осложнять восстановление техника заявить пушилин интервью новость,2022-05-27,Economical,negative
новости,глава мид украина задуматься возможный потеря нынешний работа выступать давос кулеб предположить смочь дальнейший торговля оружие нефтебизнес,2022-05-25,Political,positive
новости,сенатор разработать близкий внести госдума законопроект который закрепляться приоритет специалитет обучение вуз сообщить новость глава профильный комитет совфеда гумеров,2022-05-25,Humanitarian,positive
новости,генпрокуратура признать нежелательный деятельность россия немецкий фонд генрих бёлля,2022-05-23,Political,neutral
новости,готовый принять глава палестинский движение хамас исмаил ханий дата визит прорабатываться заявить новость замглавы мид рф михаил богданов,2022-05-20,Political,positive
новости,коронавирус май дать университет хопкинс скончаться выявить заражение сша бразилия индия мексика перу британия италия индонезия франция,2022-05-18,Humanitarian,negative
новости,июнь москва крым обратно запустить вагон класс люкс сообщить новость перевозчик каждый купе собственный душа туалет,2022-05-17,Humanitarian,positive
новости,спецоперация россия украина главное вкс россия поразить склад вооружение украинский войско уничтожить пусковой установка радиолокационный пост херсонский харьковский область перехватить,2022-05-15,Shelling,negative
новости,медведев заявить россия плевать непризнание изменение граница украина сторона важный истинный воля проживать человек,2022-05-14,Political,positive
новости,ск рф оценить законность решение власть латвия снос памятник советский воин рига действие квалифицировать статья ук реабилитация нацизм оскверения символ,2022-05-14,Political,positive
новости,глава лнр заявить город попасная идти ожесточённый бой повредить здание корреспондент новость проехать город пообщаться житель,2022-05-13,Shelling,negative
новости,один крупный мир страховой компания allianz сообщение вероятный уход российский рынок заявить не заключать новый сделка продолжать выполнять обязательство текущий,2022-05-13,Economical,positive
новости,уточнить данные результат обстрел белгородский село солох сторона украина погибнуть ранить губернатор,2022-05-11,Shelling,negative
новости,врио губернатор рязанский область попросить встреча путин месяц разобраться проблема регион,2022-05-10,Political,neutral
новости,путин шанс проблема донбасс мирный средство использовать не дать,2022-05-09,Political,neutral
новости,британский наёмник служить морской пехота украина свидетельствовать видеозапись показание начштаб бригада морской пехота всу кормянков комбриг баранюк сделать один пункт,2022-05-08,Shelling,negative
новости,европейский клиент газпром получить компания разъяснение порядок оплата российский газ утверждение блумберг ознакомиться письмо текст следовать движение перечислять средство прозрачный,2022-05-07,Economical,positive
новости,единый схема прогулочный маршрут москверек подготовить российский столица конец май причал оснастить единый навигация запустить сайт продажа билет,2022-05-04,Economical,positive
новости,цистерна растворитель гореть промзона нижегородский дзержинск угроза жизнь сообщить новость дежурнодиспетчерский служба,2022-05-04,Humanitarian,negative
новости,картинка снимать вывезти азовсталь мариупольчанка рассказать неудачный организация украинский военный эвакуация мирный гражданин,2022-05-04,Humanitarian,positive
новости,митинговать центр ереван перегородить дорога мусорный бак начать устанавливать шатёр полиция не вмешиваться,2022-05-01,Humanitarian,negative
новости,облигация боржоми терять мосбиржа новость приостановка производство,2022-04-29,Economical,negative
новости,провести май неформальный заседание сб оон ситуация украина,2022-04-27,Political,neutral
новости,кот пузик спасти хозяин пожар саратов полный порядок лечение окружный любовь забота,2022-04-24,Humanitarian,positive
новости,сша готовить провокация цель обвинение российский военный применение химический биологический ядерный оружие украина заявить минобороны россия план разработать штат являться,2022-04-23,Political,negative
новости,реестр смииноагент включить александр невзоров алексей венедиктов минюст рф,2022-04-22,Political,neutral
новости,лавров заявление киев наводить мысль переговоры россия не нужный,2022-04-22,Political,negative
новости,сводка минобороны рф спецоперация защита донбасс сутки рф ежедневно мск открывать гуманитарный коридор харьковский луганский донецкий крымский направление сторона россия,2022-04-21,Shelling,neutral
новости,путин не лезть катакомба заблокировать промышленный зона азовсталь муха не пролететь,2022-04-21,Political,negative
новости,сармат радикально расширить диапазон боевой оснащение число блок тип включая гиперзвук уточнить мо рф успешный испытательный пуск,2022-04-20,Shelling,positive
новости,шольц переговоры байден западный лидер запад придерживаться позиция нато не должный участвовать боевой действие украина,2022-04-19,Political,positive
новости,украинский не демонстрировать постоянство достигнутый переговоры рф договорённость менять позиция заявить песок динамика продвижение переговорный процесс слово оставлять желать хороший,2022-04-18,Political,positive
новости,радикал акция жёлтый жилет париж начать забрасывать полиция бутылка правоохранитель ответ применить слезоточивый газ передавать корреспондент новость,2022-04-16,Political,neutral
новости,остаться статус наблюдатель совет оон право человек заявить новость мид рф,2022-04-16,Political,positive
новости,школа приграничный район брянский область завтрашний день переходить дистанционный обучение,2022-04-14,Shelling,neutral
новости,спецоперация россия украина главное российский авиация поразить военный объект украина число район сосредоточение боевой техника ночью высокоточный ракета воздушный морской,2022-04-12,Shelling,positive
новости,минпросвещение опубликовать проект основный правило русский орфография ведомство пояснять не полный орфографический свод правило неустоявшийся норма правило написание прописной буква,2022-04-11,Humanitarian,positive
новости,меланшон призвать сторонник второй тур не голосовать ле пен власть,2022-04-10,Political,neutral
новости,не прошедший тур кандидат зелёный жадый заявить поддерживать кандидатура макрон,2022-04-10,Political,positive
новости,подмосковный реутов ранее судить курьер наброситься нож женщина выйти конфликт потерпевший госпитализировать злоумышленник задержать сообщить гу мвд,2022-04-10,Political,negative
новости,словакия украина доставить система пво сообщать словацкий телевидение,2022-04-08,Shelling,negative
новости,ес вводить персональный санкция отношение человек организация включая представитель руководство депутат днр лнр заявить еврокомиссия,2022-04-08,Economical,neutral
новости,полный запрет нефть россия привести взлёт цена небо заявить глава минфин сша,2022-04-06,Economical,neutral
новости,сша разделять фрустрация зеленский повод членство россия сб оон не видеть возможность изменить ситуация заявить белый дом,2022-04-05,Political,positive
новости,португалия объявить персона нона грат российский дипломат сообщать местный сми ссылка мид,2022-04-05,Political,neutral
новости,песок переговоры россия украина идти непросто главное продолжаться главное путём переговоры военный действие украина прекратиться неважно площадка переговоры,2022-04-02,Political,positive
новости,минобороны россия сообщать сила днр овладеть больший часть новобахмутовка вести бой отходить украинский войско район уничтожить националист танковый мотопехотный взвод,2022-04-02,Shelling,negative
новости,сравнить внести госдума законопроект правовой статус российский частный военный компания копия документ новость такой статус не предусмотреть,2022-03-31,Political,positive
новости,погибнуть пострадать попадание украинский снаряд жилой донецк госпитализировать сообщить штаб оборона днр,2022-03-30,Shelling,negative
новости,росздравнадзор отсутствие лекарство аптека связать искусственный ажиотаж поставщик не успевать своевременно пополнять запас,2022-03-25,Humanitarian,positive
новости,мишустин молодой предприниматель открытие дело смочь грант тыс рубль бизнес вестись арктический зона млн,2022-03-24,Economical,positive
новости,один крупный мир судоходный компания maersk предупредить клиент прекращение деятельность продажа актив россия вывоз ранее ввезти контейнер россия планироваться конец,2022-03-22,Economical,positive
новости,антиковидный ограничение празднование пасха отмечаться апрель уразабайрам май москва зависеть эпидситуация новость глава департамент национальный политика,2022-03-22,Humanitarian,positive
новости,представитель meta заявить суд российский суд не вправе рассматривать иск суд место регистрация сша,2022-03-21,Political,negative
новости,украинский нацист батальон азов боец россия возбудить уголовный маньяк творить мариуполь полный геноцид рассказать жительница город ирина антонюк начинать февраль,2022-03-18,Humanitarian,negative
новости,поток беженец донбасс россия усиливаться общий число превысить тыс сообщить новость экстренный служба,2022-03-18,Humanitarian,negative
новости,аксёнов связь приход днепровский вода северокрымский канал необходимость строительство опреснительный установка крым,2022-03-17,Humanitarian,neutral
новости,британия развернуть польша система пво sky sabre военный заявить британский министр оборона,2022-03-17,Shelling,positive
новости,обсуждаться повышение ставка льготный ипотека заявить глава думский комитет финрынок аксаков,2022-03-16,Economical,positive
новости,россия тепло отнестись поступок эйвинд ваттердаля уйти норвежский олимпийский комитет знак протест санкция отношение российский белорусский спортсмен трёхкратный олимпийский чемпионка,2022-03-15,Political,positive
новости,парламент башкирия предложить запретить распространение среди ребёнок россия идеология чайлдфри готовить соответствовать законопроект,2022-03-15,Political,positive
новости,решение кабмин рф экспорт зерновые сахар июнь запретить экспорт зерновые страна еаэс август запретить вывоз белый сахар тростниковый сахарасырца третий,2022-03-14,Economical,positive
новости,россиянин смочь покупать золотой слиток наличный валюта закон подписать путин минфин пояснять помочь человек вложить купить паника валюта вернуть оборот,2022-03-14,Humanitarian,positive
новости,украинский войско выпустить снаряд калибр мм два населить пункт днр сообщить представительство республика сцкк,2022-03-14,Shelling,negative
новости,песок укрепление россия западный рубеж не связать закрытие граница,2022-03-11,Political,neutral
новости,украинский войско участить обстрел докучаевск новость мэр город качанов связать паника ряд,2022-03-10,Shelling,negative
новости,рфс заявить сборная россия сохранять шанс сыграть стыковой матч право попасть чемпионат нужный положительный вердикт cas,2022-03-10,Humanitarian,positive
новости,встреча лавров кулеб завершиться продлиться полтора час передавать корреспондент новость,2022-03-10,Political,neutral
новости,moodys понизить рейтинг российский финансовый институт число сбербанк газпромбанк тинькофф банк прогноз негативный,2022-03-10,Economical,negative
новости,финляндия бензин дорожать глаз неделя цена евро литр,2022-03-09,Economical,neutral
новости,правоохранительный орган начать задержание центр москва участник несогласованный акция спецоперация денацификация демилитаризация украина проходить несмотря предупреждение власть незаконность передавать корреспондент,2022-03-06,Humanitarian,negative
новости,путин проинформировать эрдоган ход специальный военный операция защита донбасс разъяснить поставить основной цель задача кремль,2022-03-06,Political,positive
новости,магазин пятёрочка перекрёсток карусель вслед ашан ограничивать больший объём закупка некоторый товар сообщить новость управлять,2022-03-05,Economical,positive
новости,депутат рада сообщить сбу якобы задержание убить член первый делегация украина переговоры россия киреев официальный подтверждение,2022-03-05,Political,neutral
новости,илона маск фон активный обсуждение сша вопрос запрет закупка российский нефть призвать немедленно нарастить добыча нефть газ несмотря негативно отразиться,2022-03-05,Economical,positive
новости,молдавия подавать заявка вступление евросоюз заявить президент санда,2022-03-03,Political,neutral
новости,токай поручить подготовить пакет мера поддержка предприятие население изз влияние казахстан антироссийский санкция власть пополнение бюджет втрое увеличить ставка налог,2022-03-03,Economical,positive
новости,матчтво сообщить прямой трансляция пекинский паралимпиада канал субхолдинг матч отменить,2022-03-03,Humanitarian,neutral
новости,германия не принципиально препятствовать захотеть отправиться украина участие боевой действие писать tagesspiegel ссылка власть,2022-03-03,Political,positive
новости,американский авиавласть заявить российский самолёт воздушный пространство сша перехватить экипаж задерживать,2022-03-02,Shelling,neutral
новости,юрист компания конкорд намерить ходатайствовать международный розыск любовь соболь интерпол добиваться экстрадиция россия,2022-03-02,Humanitarian,positive
новости,комиссия спортсмен окр призвать зарубежный коллега смелость молодой чистый смысл российский спортсмен вопрос какой основание лишать возможность заниматься профессия состоять,2022-03-01,Political,positive
новости,аккаунт tiktok поддерживать правительство рф число sputnik заблокировать евросоюз корреспондент новость германия испания подтвердить sputnik не работать,2022-03-01,Humanitarian,neutral
новости,оценка корреспондент новость мощный обстрел донецк последний день,2022-02-28,Shelling,negative
новости,мид британия намерить ввести санкция сбербанк,2022-02-28,Economical,negative
новости,госдума вместо региональный неделя провести март пленарный заседание март запланировать совет палата сообщить источник новость,2022-02-28,Political,positive
новости,российский турист фон западный санкция перестать бронировать тур туроператор возлагать надежда развитие туризм сторона ближний восток юговосточный азия рассказать новость,2022-02-28,Economical,positive
новости,лукашенко заявить украина белорусский солдат вооружение боеприпас россия не нужный помощь,2022-02-27,Political,negative
новости,медведев случай арест деньга россиянин российский компания рубеж не исключить национализация имущество лицо иметь регистрация недружественный юрисдикция тип сша страна,2022-02-26,Economical,positive
новости,moodys заявить поместить рейтинг россия украина пересмотр возможность понижение,2022-02-25,Economical,neutral
новости,чижов зеленский какойтый момент ждать трибунал,2022-02-25,Political,negative
новости,американский delta приостанавливать сотрудничество российский аэрофлот писать politico,2022-02-25,Economical,neutral
новости,молдавия мск закрывать небо изз украина,2022-02-24,Political,neutral
новости,басурина украинский военный оружие не сложить группировка больший ситуация сложный призвать житель украина просить родственник армия сложить оружие,2022-02-24,Shelling,negative
новости,артиллерия лнр вести огонь,2022-02-24,Shelling,negative
новости,германия призывать россия немедленно прекратить военный операция вывести войско,2022-02-24,Political,negative
новости,текст обращение пушилин пасечник путин просьба помощь противодействие агрессия украина фото прессслужба кремль,2022-02-23,Political,positive
новости,ситуация украина привести крупный кризис беженец считать постпред сша оон,2022-02-23,Political,negative
новости,глава мид германия северный поток заморозить,2022-02-22,Economical,neutral
новости,олимпийский награда не облагаться налог пошлина декларировать медаль таможенный контроль не поэтому российский атлет шереметьево пройти зелёный коридор показать новость,2022-02-22,Political,positive
новости,макрон призвать созвать экстренный заседание совет безопасность оон связь признание россия днр лнр,2022-02-21,Political,positive
новости,совбез донбасс кратко,2022-02-21,Political,neutral
новости,медведев запад попросить диалог стратегический безопасность какоеть признать донбасс признание абхазия южный осетия,2022-02-21,Political,positive
новости,автобус беженец прибыль вокзал таганрог ростовский область пересаживаться поезд слово женщина нижний новгород,2022-02-20,Humanitarian,positive
новости,путин основание не рассматривать зеленский человек готовый желать выполнить минский соглашение заявить песок программа москвакремльпутин павел зарубина россия,2022-02-20,Political,positive
новости,положительный тест коронавирус беженец лнр днр ростовский область данный момент не выявить сообщить чуприян,2022-02-20,Humanitarian,neutral
